"V1" "V2" "V3" "V4" "V5"
"1" 0.793057558739834 0.085866786399218 0.590787379900965 0.754628723230602 0.419551190373114
"2" 0.921662704560033 0.0472566113777984 0.81293694323238 0.824430450660748 0.585032430465048
"3" 0.217913488940357 0.619032361980331 0.225400295446018 0.00240515175891594 0.662459035691654
"4" 0.553409108018733 0.732484860236102 0.283847678216005 0.560933640798202 0.90992061118903
"5" 0.420092658381205 0.464654147565784 0.545870288211333 0.451943550855506 0.46788741692872
"6" 0.16308917036051 0.0694127008614383 0.212167438051772 0.736540011677731 0.934875528092788
"7" 0.120979423425863 0.148892251014619 0.406020693225637 0.253566051081912 0.289150635572301
"8" 0.78346052858091 0.822982317565227 0.457134840264908 0.273987821549868 0.38948030203418
"9" 0.362815944511292 0.417530950296351 0.295546892117777 0.0852319812979802 0.800604708943766
"10" 0.607704991707066 0.416115883287782 0.90990602670523 0.485185320514324 0.158661895493797
"11" 0.632668013932948 0.451889137931752 0.0648069976568921 0.219417200935255 0.792645231946831
"12" 0.806000512641882 0.0277082339676275 0.481719261186163 0.8142962496441 0.537078105401815
"13" 0.834295915010762 0.651314222658513 0.0784713908242319 0.277536260224268 0.733248231884161
"14" 0.717787453584407 0.60173750912046 0.326830272331883 0.0787808501637013 0.786902997049701
"15" 0.276139435057078 0.0999969864382894 0.514109426029356 0.115799300381187 0.0803184596152785
"16" 0.583056963275618 0.463045788966719 0.416581465466366 0.0642042859311866 0.819293436337253
"17" 0.718236526996414 0.441438411931378 0.225715118900196 0.0644591852039254 0.594429649531871
"18" 0.0373950311759648 0.620722467034294 0.477534703770619 0.254733839814078 0.569905813531277
"19" 0.724269638503441 0.442711614167864 0.049145044782667 0.135187618419014 0.74271599264075
"20" 0.929052939785188 0.720332865817095 0.326580310027107 0.878966246946642 0.967366343844573
"21" 0.770805851926392 0.924695820743657 0.0749547607641604 0.795360408399947 0.537678908091307
"22" 0.353216692432451 0.48325617193625 0.193895561464382 0.0650779823240828 0.802986768507991
"23" 0.264214082472228 0.316917155609295 0.247760665501459 0.0573832409265026 0.751010193128907
"24" 0.755498286759214 0.51176532586115 0.147733947473438 0.193400832500256 0.794532238809982
"25" 0.455817792427924 0.445166866485193 0.363402577941793 0.0221190724363934 0.664070551967592
"26" 0.671204116032996 0.403469369021069 0.129896422963322 0.155279419626187 0.655013058609978
"27" 0.265301584670945 0.509581648961519 0.0851169953416114 0.133618276125839 0.829532149701704
"28" 0.676822137377984 0.390165421896735 0.33368286201224 0.00492753254692784 0.797185084517042
"29" 0.216774136365189 0.380609660570596 0.658403219275987 0.576827002595117 0.316012108150112
"30" 0.337009643362016 0.297053560827643 0.26967003518068 0.0815189716505672 0.51971520025058
"31" 0.898389846906593 0.121424113706105 0.417370164106232 0.288039515226325 0.524583034104833
