"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45"
"11" 0.113862677580059 0.37161252843992 0.255597941572245 0.398165804612472 0.858152233052296 0.22407275940434 0.218145812311542 0.211729022514142 0.282631576339422 0.942902284413941 0.218699030784584 0.521765944259461 0.591321991741042 0.417565973719364 0.979058812327086 0.499695149600761 0.340373371898008 0.861390197254188 0.555335443874897 0.83318102007888 0.203734254390947 0.240129051757407 0.59521092224464 0.772445004249426 0.841098839510729 0.585006589700743 0.599216671047507 0.603109658162622 0.603447688009603 0.559745042332186 0.758060536369017 0.81892548945052 0.836377491873533 0.316957489643962 0.296389078393142 0.297980163242882 0.299349291361233 0.302502016509333 0.453579936088139 0.595944869594921 0.67771921545123 0.164081233599851 0.193299263201196 0.297206519665278 0.406409751692689
"12" 0.759199708466585 0.75502085124077 0.819389115915862 0.0406278588241805 0.0394629738558736 0.775335132694631 0.965423955014324 0.314924906116114 0.46893004547587 0.223974174458266 0.499507430267732 0.0525937437707041 0.838854833364145 0.208454110403476 0.421861606864677 0.995516983614634 0.143914908580911 0.204382164672648 0.213025181634929 0.229086921150565 0.742908957189483 0.613035796357923 0.402193501243588 0.315867884584055 0.276552467271005 0.613775914793147 0.524011029892457 0.453327107557515 0.398337285055245 0.750513860127282 0.600001567033781 0.488861253124006 0.418312515049993 0.0473558502716627 0.230660928383209 0.428694006145995 0.591947384956335 0.587731181979882 0.404119978283035 0.29517761378091 0.231606274777164 0.592223887971645 0.610591349210138 0.556800747044176 0.499082370928539
"13" 0.535138631890969 0.383283452499847 0.991576676130843 0.105208088585086 0.506869327572338 0.808633039001798 0.346974690528993 0.135769883240935 0.335101608353277 0.121465900955036 0.650378525010006 0.349061203340134 0.887569574875168 0.616201980142589 0.65888397863683 0.656081556326058 0.868838933002412 0.501468390431938 0.047081879260069 0.388107529939389 0.711719765250821 0.338003662879874 0.227062044200133 0.188924888964565 0.169892156879103 0.774347459240812 0.747291528581927 0.717561983466839 0.688374926134842 0.99216202197751 0.982783120870606 0.960606914123635 0.932624707569589 0.555614289513929 0.746502489032417 0.807825319418857 0.855632974312823 0.558922501404611 0.339854611466288 0.252053179463907 0.21267801953962 0.44886961563279 0.562979597236192 0.594878080195712 0.595959817771019
"14" 0.584876092417579 0.643660910281973 0.613002660378551 0.0776965610115322 0.577703461517788 0.830885248378358 0.6173119841502 0.64087906492519 0.38722911067335 0.437754113175445 0.428493379348336 0.543805305905668 0.490749980457592 0.799022959734644 0.974247248340538 0.127546982029007 0.751381300073748 0.309419857953155 0.540877916638528 0.530776889567519 0.841325661984423 0.482835013757312 0.420758568532894 0.410295724120023 0.404673232361874 0.528826032524901 0.53473577971322 0.541040363605363 0.540938559512254 0.879587222839645 0.951632495257557 0.967647498560968 0.972887203398576 0.211391653424201 0.328962689203069 0.360568967836323 0.357011743786644 0.793172100300857 0.721304378018549 0.634203912787303 0.564458161627804 0.718500303406206 0.864579986850984 0.892760185187386 0.888569728735908
"15" 0.151688636803766 0.266364034889873 0.216711407684715 0.537836588319116 0.718683456878849 0.157614921111655 0.245970196073092 0.0947891857151709 0.432453238021658 0.047268982143722 0.809068940545946 0.141840491268588 0.00654685718572252 0.256650741093002 0.137563683301304 0.232444269632733 0.408602828298116 0.958598517949127 0.0184748288191679 0.75973991191002 0.555434848453946 0.0704409204918438 0.0735394535324616 0.076718210031183 0.0771042904510491 0.00436768304206074 0.00551169534455227 0.00626722639992913 0.00644082019398015 0.106620800622453 0.0804896299325543 0.0764236309628081 0.0804478376791886 0.423729717328602 0.333631276002222 0.281034942565098 0.251387895821163 0.0792009363015787 0.0898695736724031 0.181763282635553 0.307689984447048 0.568524619647834 0.708863219068451 0.760457874698045 0.787424884644743
"16" 0.254807581301187 0.706845742793413 0.876038698676441 0.328309208568344 0.201814368059162 0.586820519375811 0.821861232790329 0.262731473266356 0.592473348297576 0.201454348538373 0.445700727291602 0.677671898167832 0.612573705778968 0.247104230142116 0.204871666690867 0.544320684774418 0.279826435801629 0.0758681857939996 0.171587329334064 0.421125736400166 0.786136891043867 0.0858699055761874 0.109757163759372 0.130747309156007 0.146432763964109 0.686312177862441 0.685668360881429 0.690599658096705 0.690842780694487 0.746024084566609 0.506932372851193 0.376708386535734 0.31014880458928 0.230783227522368 0.229859826653158 0.240006011989917 0.255562129193453 0.355003873133003 0.170691701202335 0.0663821043541148 0.0213468617319762 0.820563738798545 0.877813583382322 0.853584605178074 0.819768887974378
"17" 0.444181351784209 0.595211978933148 0.604012205690869 0.579072358826745 0.0109335233995829 0.637144030073508 0.894137385689436 0.577183930736736 0.795016359720308 0.229553389705869 0.905052651721151 0.0151117218536822 0.277812265210471 0.747790560281155 0.826710195616479 0.508165587148682 0.147399811292828 0.711156178725805 0.194472038653549 0.439717261241922 0.339930533676892 0.65223410905702 0.643844527033849 0.585403084432145 0.541176835286763 0.126167284014461 0.089216491039564 0.058839845983484 0.0430137451049501 0.773251193574845 0.847606891081008 0.869577303586997 0.883795315864779 0.291775870867146 0.182163616122407 0.159939445731536 0.15707068896542 0.539837460576145 0.485970692532464 0.469380517019494 0.478056186516292 0.682998943515901 0.513686361680115 0.415032537088207 0.371656946203467
"18" 0.937974246222618 0.986292733222383 0.368050875477102 0.95253316265685 0.878281407287236 0.373498204278955 0.12106569004761 0.265980659953451 0.38579357159772 0.0292209800178414 0.597712491192348 0.747274267171584 0.104873677522554 0.156656758976725 0.204615883613114 0.0862060661302493 0.984445334149427 0.940882793856706 0.0117635698256701 0.504555597770441 0.675368189265689 0.672834544021665 0.2053111657345 0.0895572767556976 0.0598650206681106 0.268518798054938 0.259144771126555 0.287058589984983 0.321785727887277 0.201306314869044 0.154631750647341 0.131067586953491 0.12122533650814 0.987005580498097 0.99374571871496 0.988329403332332 0.967607352438545 0.181874081856842 0.150513112068351 0.20933748037001 0.294277772885769 0.519146417550819 0.640621057094435 0.681944781258028 0.681326163698845
"19" 0.455214554636222 0.3987604061186 0.466534901395883 0.284961955274155 0.166418923607094 0.46479655605543 0.731482341233335 0.549373476948032 0.452348667957752 0.135160710926085 0.39543729728856 0.542417187993743 0.539533284337263 0.645857891440381 0.307385359618586 0.459750070445127 0.720318525346709 0.341066979022206 0.437847640418265 0.712808305648072 0.590502328916069 0.137446428145272 0.0912148530535867 0.0956766818466841 0.102033110797181 0.543986636476861 0.556073149274388 0.563561679832499 0.567243557499987 0.393364194579866 0.382103482740026 0.400972270463865 0.429910119331712 0.539869726428121 0.628291528808036 0.654625318270979 0.659046666724464 0.403283094575806 0.359272369058774 0.350284586319972 0.345034478968323 0.602211210751871 0.730286961355877 0.780036075983841 0.800779556418718
"20" 0.238795890043262 0.247559402843811 0.343698577441258 0.737638213215907 0.774879228115649 0.147806281989643 0.245099709697279 0.502835485071285 0.470355344847597 0.0920674777546775 0.806160454978976 0.0125173421406609 0.0463926193480258 0.202385709557938 0.117409213860207 0.262312636876792 0.475678966646066 0.941891508717631 0.0160943391546034 0.850061054255936 0.659229508003116 0.16878679270392 0.190296385796153 0.190021939237596 0.176069734674744 0.0100977199886622 0.00715980345085129 0.0056591014491915 0.00527118264695805 0.170565148004222 0.111640351963392 0.0912726948468696 0.0830904952422199 0.638000311917616 0.516396866464714 0.448485332606162 0.401877576185188 0.0653903919966739 0.0635006281714584 0.130345740426584 0.248846751046372 0.703968544573767 0.89069721377172 0.933273781408492 0.947430187054858
"21" 0.147942751479003 0.42446953858479 0.306509409175945 0.153113641588534 0.348551952401902 0.478186895275181 0.046614028835005 0.48283283836366 0.752729056896224 0.593096681731519 0.838956890456878 0.844816423490244 0.836195193753969 0.511635308818299 0.59550813491975 0.475800845372386 0.90885181769958 0.0537464552845916 0.251531437273472 0.613827356364735 0.338171415699605 0.433574096860801 0.668174391131881 0.718216396696498 0.729081496377151 0.873949158358349 0.884896624922389 0.889689010325922 0.890868789592152 0.35915045609705 0.413357997076489 0.464509678236736 0.497856495438796 0.609058949134757 0.753733976144378 0.805691198001306 0.83409945349359 0.278600158452495 0.1247623757083 0.0497789447932351 0.0124941757095598 0.713571323984447 0.632423736302899 0.574471439559229 0.548043244456566
"22" 0.785587622740753 0.416523244937369 0.528294346775951 0.82151303178647 0.0968688700225718 0.819502645913798 0.276597712519545 0.62348446169321 0.35909703219113 0.325277167073937 0.556531081616852 0.892945552321962 0.761938044394464 0.207294086381084 0.810749205058269 0.928480265571774 0.4047883087463 0.564841630120581 0.735686492198738 0.624634695995489 0.767597771363615 0.732067500109783 0.56042964496062 0.471366803101746 0.426899619837433 0.866445769541378 0.885197124139815 0.893952969571879 0.900374633251843 0.618759147807291 0.637468038621264 0.61542071218629 0.585710596245317 0.771359001273864 0.752036985559957 0.748553569249098 0.770273435135813 0.867344806920226 0.872058786318847 0.851369900005061 0.829639868914997 0.624358011156535 0.811926826174119 0.855386536485662 0.859937496998137
"23" 0.100701498478364 0.0619408642979012 0.072113446160842 0.274168162378679 0.832275905589102 0.894112475453767 0.619692039640882 0.812516187138334 0.971369275119721 0.274810066460238 0.916378906089994 0.0481722927702456 0.665944330651293 0.489395761803016 0.838501033737053 0.95634631176839 0.158108695159586 0.660907017120076 0.121785632850857 0.362848402432925 0.211590995550106 0.2968750102856 0.485845975714661 0.521245873297696 0.517777232772737 0.365785891545483 0.345171870516911 0.312597423449529 0.27628893022375 0.185299595234726 0.340742049426231 0.464613147651578 0.540645341730984 0.211163798311032 0.28362700697942 0.377382174425895 0.452972735393676 0.773745507308594 0.646147846874752 0.554669533151727 0.509005821814523 0.876730050986683 0.594423676656765 0.381042178038824 0.278362421740671
"24" 0.205077232695781 0.228211606485631 0.800120658803419 0.0500007245611848 0.0337536500996098 0.323365370500958 0.723823980301294 0.861364720579351 0.749505392468106 0.612734938241857 0.32294077594212 0.87889750994001 0.433140311786629 0.521336971910299 0.163078659916957 0.758548409729935 0.926799951823024 0.602049690134302 0.660895988189307 0.502178130428959 0.757749616725657 0.126259483478253 0.252900823215265 0.344563616120414 0.4050691814633 0.576847488930332 0.633105985988395 0.672157714993814 0.703745422569001 0.634662876746533 0.459410697533853 0.380536958919628 0.349479786372075 0.539233531136151 0.794671578942318 0.890976404509892 0.938356229026877 0.389110924316101 0.490641703634709 0.556851620482286 0.602413845779777 0.92209836394457 0.936852371128416 0.917592477736946 0.886393233326452
"25" 0.0166731044285325 0.175899097860824 0.425213188144827 0.634357124443333 0.452812318686171 0.000687348990374134 0.621296653609017 0.594305348592712 0.669241041968439 0.909819158984653 0.463130665506179 0.140094546980364 0.136149183250249 0.0670293643104586 0.999163348719355 0.401830739993593 0.680318426370467 0.986049721743176 0.0802820248034485 0.622026602345131 0.295423172718922 0.257250720947385 0.647517249817494 0.799607583498216 0.849807855532822 0.0711534601362846 0.06623903109164 0.0623690218924708 0.0582528577339097 0.753604960591029 0.861764096129038 0.86687511643501 0.841153582707706 0.736565912814094 0.717726766093213 0.696341037311069 0.676570389228443 0.00037677332158366 0.00109599918504122 0.0345577107321891 0.248221348883152 0.567990170626689 0.483198752089043 0.448674021815672 0.450393374112123
"26" 0.233308169169298 0.191206762812509 0.73363289754042 0.801080577155599 0.0971722935898445 0.323134095630271 0.413911631819541 0.272251895802255 0.486972465921714 0.100190576003325 0.830266943675167 0.954171884038965 0.934394672396844 0.524287226510644 0.777529818463257 0.9898553493833 0.562122794677103 0.123358836996028 0.410552555084178 0.723913971840113 0.55575615118542 0.189913281276682 0.224237787526929 0.223462269359943 0.209953917215578 0.970708945674886 0.979050891100748 0.980846505654078 0.981804834176207 0.813163087005011 0.832616992829737 0.815995497291373 0.788778479617743 0.863871062975404 0.903188056086843 0.940599299303981 0.966783617275965 0.217133883350976 0.149716171765206 0.123818172862821 0.102588757452893 0.593177585664669 0.707173075926399 0.754933034416351 0.771665423984989
"27" 0.119995513211953 0.489713800968753 0.231842142852151 0.834916813822576 0.417467512158091 0.903726299216958 0.70709912553411 0.390972576441059 0.754320352809568 0.302453298461807 0.918126496465667 0.366984277514302 0.682415128881413 0.60743207342604 0.0886529288981546 0.245893071848449 0.219076734242125 0.761680389864353 0.678766828192771 0.190597037149585 0.531073760434993 0.324607119576817 0.517900180616426 0.557735496411224 0.553895923972586 0.613035504925669 0.604677712630409 0.590391023171864 0.575973141979434 0.122252356720437 0.107963957043941 0.121297171709562 0.137565479827813 0.535153587412748 0.302005547190999 0.198710303873862 0.153962270873255 0.94533879271873 0.934747982641399 0.916213956045627 0.900407553460791 0.688095309906089 0.507372464904864 0.367643080195607 0.286834263795332
"28" 0.151805629630724 0.43375077574275 0.34573042102078 0.241425241678597 0.504402502681524 0.638430047424509 0.22169894901077 0.305055797196061 0.667275447620106 0.0832976526542713 0.71587897949763 0.822559463921914 0.818602740167787 0.785136373906781 0.48397782129113 0.225089392383241 0.908539369628546 0.235982130659278 0.427723730144852 0.352659589845063 0.689093888342955 0.0604301607662751 0.073363248580344 0.0893020912887 0.0935074711532193 0.856811988502117 0.870428199993817 0.87539234948614 0.874142510733375 0.384960608466849 0.460233683199704 0.538064333816518 0.590390507720582 0.669411010144014 0.757634038276687 0.764591889662982 0.763008881517686 0.552792093316054 0.451677914965544 0.381337896642571 0.341908063957116 0.788932055568197 0.783961837155815 0.719655843815549 0.655675217560573
"29" 0.663889497861785 0.172748763228564 0.385987044333443 0.812107169992305 0.141642645467833 0.676611943856678 0.522141941977821 0.922606746682157 0.833305024154982 0.539623206295099 0.29793644066099 0.321460539818408 0.563349501574923 0.552923131352499 0.906804238657012 0.776048606606743 0.370606413453179 0.498658809129299 0.878432820680279 0.87604793168997 0.436741873611137 0.525931063800866 0.439985179896732 0.432347146398315 0.434672598934074 0.455597320120478 0.465680519302018 0.459106372598654 0.450018590090292 0.603346222512218 0.754078648333527 0.79748349046271 0.810392756580194 0.725531613394457 0.653305913823238 0.624245229892368 0.615585423158395 0.824247785321352 0.884533271667249 0.880385670095954 0.870359320746206 0.899763651721382 0.908070432108989 0.908314352116139 0.909862959309424
"30" 0.463296224503445 0.800563079813188 0.377558634907087 0.494200798084058 0.461270426512672 0.138397633251873 0.0221042367923131 0.0835320511066076 0.350140817323953 0.104617190294069 0.993210388207973 0.188803508476835 0.256515895665739 0.11819886092245 0.0240140155486223 0.385587172086978 0.554388816244631 0.991070476536284 0.185871435300227 0.561996257129575 0.662611813104907 0.816721108487963 0.784713376650238 0.67298012876341 0.579912962454765 0.210157874124645 0.190926132886142 0.175212726465332 0.16767239627719 0.0905827808067031 0.0258871772568033 0.0103885337974792 0.0062982800023123 0.533258863212198 0.515918360556045 0.490597906091429 0.478720433852311 0.18623039338193 0.360320752473817 0.588525225762914 0.739574242582017 0.477535132512582 0.619375024458488 0.668239829702072 0.684867769211995
"31" 0.730796949905292 0.399131700831635 0.294589312884024 0.470474750749716 0.523789886219891 0.972517261701147 0.381585348363856 0.286132471332801 0.795775992280017 0.0890083601611551 0.758799262501783 0.570303309101112 0.702057236454068 0.572796213839688 0.155193171030148 0.740536526195707 0.0873078454696776 0.494148754647959 0.131337357910059 0.423750971646455 0.474728453980649 0.625631299575855 0.382158432985302 0.265273124021919 0.207141406426119 0.68328871105151 0.687668293703159 0.686625760638666 0.682656021317293 0.188775782437843 0.181862497034421 0.188942302761207 0.210322341474135 0.201465384591397 0.151823131200256 0.157470812351386 0.177114032553083 0.907880265206751 0.75818125493112 0.611064713177457 0.511121792355459 0.769366647627811 0.656675846282069 0.557461455228696 0.501371304638095
"32" 0.480525950533545 0.537232716388704 0.492365359441212 0.374750581341821 0.974695685298786 0.60618279996718 0.207022067604678 0.271398061600345 0.235758241467159 0.793386820821673 0.18976621551814 0.69117428565371 0.482974852426229 0.702111335691689 0.439395675483344 0.0582511654694215 0.801068797701046 0.917285856214379 0.134129799862384 0.0385245837740406 0.95790119312362 0.381322115570015 0.455466186970191 0.529532162334217 0.580973568583591 0.55138367976619 0.572911473794238 0.588953096427125 0.600895917747485 0.483697559522757 0.508360670001503 0.538022756515295 0.560357743690092 0.555211634316937 0.538114524962219 0.485487643553624 0.429420588988023 0.533465353759071 0.536944896613203 0.583384298374236 0.633861257943882 0.477339410720018 0.596857400395061 0.550372586215027 0.464898810558625
"33" 0.506155077582204 0.719319866333267 0.713834002773974 0.790571429285928 0.308086562814814 0.643785246889692 0.509756991842437 0.875238241806921 0.625193129756757 0.226078321475059 0.620496546634425 0.664770807147225 0.339750998650418 0.630110261174618 0.410194744306823 0.512659239843758 0.0316715931170777 0.51073499279902 0.650033446944352 0.406102388269174 0.807080797059715 0.409857295301434 0.339704175293051 0.312552612856067 0.293105265556269 0.435772443004473 0.457002644238607 0.479566403895955 0.497760980185764 0.687523809895032 0.633779535238984 0.600101113340053 0.585885570923711 0.312137123502248 0.122652564340642 0.0835651023717568 0.0715785964155162 0.693364534377534 0.709163757212084 0.695981250213359 0.680288260918607 0.859716714187721 0.89504002296583 0.872240784644023 0.83723657156681
"34" 0.582260013218734 0.114088786323718 0.214752579275477 0.581446690294252 0.508125395499427 0.570703292914711 0.890172336328558 0.555338015381642 0.328286142845691 0.22848878309624 0.61462956294754 0.184325019349508 0.886971071105637 0.289410382386683 0.933871271843116 0.296276774213533 0.0804577472845689 0.577424852435597 0.371539643491593 0.730552051051926 0.448194217299935 0.468546947777784 0.364200756880784 0.323422271066564 0.296175263562164 0.671947459403842 0.643320831935744 0.601444933029831 0.571670696042306 0.419201473563508 0.56955688410226 0.642336031714432 0.657599988168242 0.17550184656504 0.0692229691494467 0.0463870390782384 0.0398793568348972 0.526324881926778 0.498718383704281 0.487380317061102 0.494760049125538 0.337666023646462 0.449038739212972 0.552567523404216 0.60889550655998
"35" 0.210011604965453 0.738824961639288 0.920264023437711 0.139613127435437 0.112733838526396 0.883758807694978 0.976998706771294 0.325207654187225 0.266763162674963 0.446368243663495 0.323288728220937 0.0849769666600675 0.600748731644512 0.0826357312955165 0.434584335629087 0.996874579556561 0.339005113425867 0.862825097936338 0.68962592471267 0.725932593045043 0.641561032365602 0.0907963250121077 0.160113403039014 0.227247257875063 0.264519559310657 0.434950921477252 0.370094281376232 0.329108917222587 0.298810347573413 0.857905131793888 0.678733178390498 0.506513280930935 0.396504026004949 0.359046904071318 0.610195600864471 0.754801227270204 0.870878124667268 0.942122383549535 0.944998764269395 0.939466511822166 0.931433115947863 0.408989736674377 0.629315696892303 0.736795087095826 0.782169448562423
"36" 0.32947618672338 0.0217693991985433 0.57972483228681 0.628346500674073 0.60963874484976 0.491590715699398 0.701693795540614 0.0306989138767614 0.761341057051409 0.967441830793923 0.042133489632847 0.748066034385247 0.711643036958871 0.128258161330339 0.306184343409188 0.176906400634249 0.188024035088704 0.797719305267267 0.542671675115806 0.517000759339902 0.209415273597271 0.297700009546908 0.550206235402516 0.716389914374456 0.804999388391113 0.693606987196499 0.740768323623755 0.758741512203722 0.76657941026365 0.40251711043822 0.289527677194723 0.238415222284118 0.207653180231021 0.282265689327912 0.125709008012737 0.0817277000274518 0.0610121332951295 0.560352193146852 0.63628847444604 0.688261064592262 0.721059362867394 0.557733172001506 0.369787925213265 0.30158460422835 0.283514741696131
"37" 0.132733392194354 0.719648381039089 0.890891221394769 0.968876378556667 0.0923377826047027 0.806926414148884 0.675811723578997 0.961577108094835 0.880856385219035 0.373930499407602 0.873272085787473 0.0317195104140211 0.567165664155729 0.909669272459208 0.536763592427269 0.397238261464637 0.116590311077435 0.824348290473195 0.375827095386067 0.787408691632707 0.0845195284604758 0.360633124375023 0.532684923068124 0.57621407082876 0.575771749114227 0.351748214453363 0.294611842893835 0.2495879844791 0.206387064635484 0.927225562049301 0.925171576626474 0.919473047144695 0.911151410320024 0.733705797161166 0.438146979457621 0.277907545973458 0.205186989576661 0.796567318209419 0.798142154292574 0.791112782370349 0.779924364234406 0.671887491046387 0.468073907842049 0.406596979314976 0.407101391631827
