"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.28357240827806 0.452144091689761 0.132108672425246 0.65954481178355 0.692975781745499 0.676558228771271 0.507592699397812 0.933446227032433 0.359453561344883
"2" 0.385212117639816 0.873532300141366 0.614942548967875 0.333515819005076 0.163714308862819 0.686817930629087 0.63380192781435 0.65794127306842 0.845556846714645
"3" 0.451186816445701 0.192977979612242 0.131004491071482 0.519083151250399 0.979903275210958 0.156018108998274 0.913869798143199 0.438211747443194 0.21523493522496
"4" 0.728627637666298 0.19670926829255 0.0501296436650306 0.430366189042425 0.485405491895713 0.477273698310192 0.531195446583784 0.928863441504301 0.397094840830816
"5" 0.10111245821147 0.306762769202432 0.270239925555107 0.950554339413436 0.190665307456919 0.472431328857789 0.756969726344345 0.431771310824883 0.325583114438542
"6" 0.636858035981526 0.583380926621783 0.409526688126605 0.693154458998496 0.346968392818505 0.624096675156198 0.573208581823656 0.545462838243865 0.0665754433515244
"7" 0.610879226503907 0.796244717330727 0.227545257110448 0.607392777734215 0.356673825783173 0.544191724117271 0.803351871880788 0.498113634323729 0.0435698523914079
"8" 0.19279298377417 0.482233792324812 0.64684668823976 0.341278204688304 0.91908912626055 0.273087158753724 0.696063621892902 0.880654543606894 0.480076976706815
"9" 0.579198863547489 0.255468139695245 0.0881047471082994 0.641341024150352 0.44651519332147 0.506167647455753 0.358278389890743 0.966082231177954 0.288346352592087
"10" 0.785598596207386 0.600788508658118 0.335494480363487 0.637417185565106 0.290159259870785 0.805778237181785 0.440544041039532 0.515699498302398 0.102487543935791
"11" 0.74298961031301 0.342245157136769 0.899291350279228 0.320185685543867 0.430100344614273 0.361469183395035 0.929027621286113 0.0985307706870727 0.352753764795798
"12" 0.310809146378437 0.705396542501092 0.0221803792874336 0.190395772544465 0.19583260971098 0.326505652905877 0.835787922250711 0.675236513820434 0.877241514461101
"13" 0.799214992524878 0.9506579808738 0.792871657980648 0.347512118894959 0.623988780403155 0.430270881680657 0.0124946910814048 0.117726573857196 0.251653612075058
"14" 0.0636375459024473 0.807414103418742 0.463111345732309 0.654005702780815 0.981872630668564 0.935161100630401 0.892411567855862 0.271225446190833 0.96518041668533
"15" 0.935980161786003 0.587390557628326 0.336841351068565 0.726127032976003 0.489760272515454 0.635406578040065 0.572340067297643 0.552057240002133 0.0892388769269641
"16" 0.334339732574478 0.517977743018603 0.80751105039346 0.218957175114141 0.44282787423483 0.245452020195807 0.0911600415465279 0.757428223624431 0.715003248348473
"17" 0.723785401874703 0.634415035040603 0.476783688671382 0.898538405066552 0.0217513432234373 0.187414605352106 0.899516891920863 0.220635536288633 0.105911403282233
"18" 0.0793435452821376 0.45115351946777 0.45512860116766 0.306163181285816 0.66001657644189 0.209867683654463 0.461682049527147 0.429953529351594 0.597368854511159
"19" 0.948166275346041 0.901864592740942 0.738613540401166 0.533114606857894 0.198240694791725 0.652035818521668 0.281752545884978 0.186420785697977 0.347358654803554
"20" 0.771380713643421 0.740453402900415 0.722659816809025 0.0985684028127995 0.903654187942513 0.326098940723683 0.281369509046793 0.915953890846105 0.364003538275016
