"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 0.00392407383374809 0.252937939294699 0.0180791792041074 12.6273284230908 0.0127025552619261 0.105134185597384 0.0409197394048702 0.339822306429162
"2" 0.00746360365984068 0.240536489270853 0.00172866647948052 13.669004478442 0.0236542847980604 0.162917121433267 0.0885277938627645 0.378882755985297
"3" 0.00855590903587593 0.136429852946541 0.0206771423463502 9.87796265189535 0.0168944775102559 0.0736193312990863 0.0890547414564656 0.368297748671562
"4" 0.00624193987331499 0.0378239654014779 0.0617568671260063 9.9376573519474 0.0270740505153362 0.174998375933461 0.0674621140212125 0.416362658396455
"5" 0.00432583358951651 0.0845708458813106 0.0702688373656051 16.6048195525752 0.00521460217406557 0.107542929036381 0.0409706953738568 0.331356138072395
"6" 0.00807822401250457 0.0370383472009853 0.0630589941727323 12.9178833138946 0.0172999366519035 0.114003606023523 0.0720182526632705 0.258364971551067
"7" 0.00629415598040591 0.241892315330952 0.0593883377551327 10.0401881046414 0.0144750966729766 0.144254627755753 0.0643142307417527 0.364483694153898
"8" 0.00645724250901241 0.116325037118043 0.0485433156241433 7.8935353488948 0.00756997689176913 0.076025188688176 0.0644228146884462 0.267019916724564
"9" 0.00765918996299684 0.0754409088530313 0.0742016469537305 8.36613091421142 0.0119477983823689 0.117713704935475 0.0811932222792161 0.293590495925302
"10" 0.00422721953189593 0.110612565729713 0.0348900955642688 13.396403126833 0.018010111179892 0.161462349441953 0.0250092014557447 0.328197902846081
"11" 0.00574305959141738 0.17534573236136 0.0779064293877251 15.971527035369 0.0234232002439825 0.143377393870758 0.0857406838262551 0.381345926271671
"12" 0.00645369901162149 0.0834908078842096 0.00171690219779103 16.8541561274696 0.0262109550398118 0.120168440716242 0.0514211263829906 0.277259197239883
"13" 0.00447650526787923 0.195780853032038 0.0646237651903123 8.47473373692589 0.0255455790687012 0.106732663210184 0.027627257964821 0.285330050566338
"14" 0.00367227710504754 0.019157936386929 0.0136732709503868 8.61526596561201 0.0218554532522076 0.0917086075457804 0.0238298395332164 0.28259133538039
"15" 0.00676780197141136 0.0779977305101062 0.0243444606092675 10.4707489611081 0.00837484992093407 0.0841790017247152 0.066165360831975 0.393286825817906
"16" 0.00632453010472704 0.185330891967195 0.0170564340199565 15.5357327123116 0.00581717578438003 0.100670726172346 0.050142029334966 0.271344484828501
"17" 0.00431728877702784 0.0851928644805085 0.071690451774493 15.7085331139876 0.0048303423787841 0.10615318801095 0.0445796393347165 0.325553053284764
"18" 0.00505112072879934 0.195509763391024 0.0432473009287532 8.42798484498785 0.0223038008907638 0.0890947730756295 0.042955887076739 0.371737791156119
