"fitted.vals.predict.dn.quad" "fitted.vals.predict.gamma.quad" "fitted.vals.predict.rn.quad" "fitted.vals.predict.eta.quad" "" "fitted.vals.predict.alpha.quad" "" "" "fitted.vals.predict.p.mit.quad"
"1" 0.00173369953840987 -0.116593184984905 0.0292848598190215 23.4099400647409 0.0182710240267703 0.225098996601581 2.82489459022016 0.0758964126562647 -0.309843235700621
"2" 0.00171575506839251 -0.115202077396099 0.0294742714849974 23.332301575191 0.0182710240267703 0.22430422868702 2.82489459022016 0.0758964126562647 -0.302283310888374
"3" 0.00169792625628685 -0.11381399700822 0.0296630094954094 23.2549077661013 0.0182710240267703 0.223511738558316 2.82489459022016 0.0758964126562647 -0.294749045885712
"4" 0.00168021310209291 -0.112428943821267 0.0298510738502574 23.177758637472 0.0182710240267703 0.222721526215468 2.82489459022016 0.0758964126562647 -0.287240440692635
"5" 0.00166261560581068 -0.111046917835241 0.0300384645495415 23.100854189303 0.0182710240267703 0.221933591658476 2.82489459022016 0.0758964126562647 -0.279757495309143
"6" 0.00164513376744017 -0.109667919050141 0.0302251815932617 23.0241944215944 0.0182710240267703 0.221147934887341 2.82489459022016 0.0758964126562647 -0.272300209735236
"7" 0.00162776758698136 -0.108291947465968 0.0304112249814179 22.947779334346 0.0182710240267703 0.220364555902062 2.82489459022016 0.0758964126562647 -0.264868583970914
"8" 0.00161051706443427 -0.106919003082722 0.0305965947140102 22.8716089275579 0.0182710240267703 0.21958345470264 2.82489459022016 0.0758964126562647 -0.257462618016176
"9" 0.00159338219979888 -0.105549085900402 0.0307812907910386 22.7956832012302 0.0182710240267703 0.218804631289073 2.82489459022016 0.0758964126562647 -0.250082311871024
"10" 0.00157636299307521 -0.104182195919008 0.030965313212503 22.7200021553627 0.0182710240267703 0.218028085661364 2.82489459022016 0.0758964126562647 -0.242727665535456
"11" 0.00155945944426326 -0.102818333138541 0.0311486619784035 22.6445657899556 0.0182710240267703 0.21725381781951 2.82489459022016 0.0758964126562647 -0.235398679009474
"12" 0.00154267155336301 -0.101457497559001 0.0313313370887401 22.5693741050088 0.0182710240267703 0.216481827763513 2.82489459022016 0.0758964126562647 -0.228095352293076
"13" 0.00152599932037448 -0.100099689180387 0.0315133385435127 22.4944271005223 0.0182710240267703 0.215712115493373 2.82489459022016 0.0758964126562647 -0.220817685386264
"14" 0.00150944274529765 -0.0987449080027003 0.0316946663427214 22.4197247764961 0.0182710240267703 0.214944681009089 2.82489459022016 0.0758964126562647 -0.213565678289036
"15" 0.00149300182813254 -0.0973931540259396 0.0318753204863661 22.3452671329302 0.0182710240267703 0.214179524310661 2.82489459022016 0.0758964126562647 -0.206339331001393
"16" 0.00147667656887914 -0.0960444272501056 0.0320553009744469 22.2710541698246 0.0182710240267703 0.21341664539809 2.82489459022016 0.0758964126562647 -0.199138643523335
"17" 0.00146046696753746 -0.0946987276751982 0.0322346078069638 22.1970858871794 0.0182710240267703 0.212656044271375 2.82489459022016 0.0758964126562647 -0.191963615854862
"18" 0.00144437302410748 -0.0933560553012173 0.0324132409839167 22.1233622849944 0.0182710240267703 0.211897720930516 2.82489459022016 0.0758964126562647 -0.184814247995974
"19" 0.00142839473858922 -0.0920164101281629 0.0325912005053057 22.0498833632698 0.0182710240267703 0.211141675375514 2.82489459022016 0.0758964126562647 -0.177690539946671
"20" 0.00141253211098267 -0.0906797921560351 0.0327684863711308 21.9766491220054 0.0182710240267703 0.210387907606368 2.82489459022016 0.0758964126562647 -0.170592491706953
"21" 0.00139678514128783 -0.0893462013848339 0.0329450985813919 21.9036595612014 0.0182710240267703 0.209636417623079 2.82489459022016 0.0758964126562647 -0.16352010327682
"22" 0.0013811538295047 -0.0880156378145593 0.0331210371360891 21.8309146808577 0.0182710240267703 0.208887205425646 2.82489459022016 0.0758964126562647 -0.156473374656272
"23" 0.00136563817563328 -0.0866881014452112 0.0332963020352224 21.7584144809743 0.0182710240267703 0.208140271014069 2.82489459022016 0.0758964126562647 -0.149452305845309
"24" 0.00135023817967358 -0.0853635922767896 0.0334708932787917 21.6861589615513 0.0182710240267703 0.207395614388349 2.82489459022016 0.0758964126562647 -0.142456896843931
"25" 0.00133495384162559 -0.0840421103092947 0.0336448108667971 21.6141481225885 0.0182710240267703 0.206653235548485 2.82489459022016 0.0758964126562647 -0.135487147652137
"26" 0.00131978516148931 -0.0827236555427263 0.0338180547992385 21.542381964086 0.0182710240267703 0.205913134494477 2.82489459022016 0.0758964126562647 -0.128543058269929
"27" 0.00130473213926474 -0.0814082279770845 0.033990625076116 21.4708604860439 0.0182710240267703 0.205175311226326 2.82489459022016 0.0758964126562647 -0.121624628697305
"28" 0.00128979477495188 -0.0800958276123692 0.0341625216974296 21.3995836884621 0.0182710240267703 0.204439765744031 2.82489459022016 0.0758964126562647 -0.114731858934267
"29" 0.00127497306855074 -0.0787864544485805 0.0343337446631792 21.3285515713405 0.0182710240267703 0.203706498047593 2.82489459022016 0.0758964126562647 -0.107864748980813
"30" 0.00126026702006131 -0.0774801084857184 0.0345042939733649 21.2577641346793 0.0182710240267703 0.202975508137011 2.82489459022016 0.0758964126562647 -0.101023298836945
"31" 0.00124567662948358 -0.0761767897237828 0.0346741696279866 21.1872213784784 0.0182710240267703 0.202246796012286 2.82489459022016 0.0758964126562647 -0.094207508502661
"32" 0.00123120189681758 -0.0748764981627738 0.0348433716270445 21.1169233027378 0.0182710240267703 0.201520361673417 2.82489459022016 0.0758964126562647 -0.0874173779779622
"33" 0.00121684282206328 -0.0735792338026914 0.0350118999705383 21.0468699074576 0.0182710240267703 0.200796205120404 2.82489459022016 0.0758964126562647 -0.0806529072628484
"34" 0.00120259940522069 -0.0722849966435355 0.0351797546584683 20.9770611926376 0.0182710240267703 0.200074326353247 2.82489459022016 0.0758964126562647 -0.0739140963573195
"35" 0.00118847164628982 -0.0709937866853062 0.0353469356908343 20.9074971582779 0.0182710240267703 0.199354725371948 2.82489459022016 0.0758964126562647 -0.0672009452613756
"36" 0.00117445954527066 -0.0697056039280034 0.0355134430676364 20.8381778043786 0.0182710240267703 0.198637402176504 2.82489459022016 0.0758964126562647 -0.0605134539750166
"37" 0.00116056310216321 -0.0684204483716272 0.0356792767888745 20.7691031309396 0.0182710240267703 0.197922356766917 2.82489459022016 0.0758964126562647 -0.0538516224982426
"38" 0.00114678231696747 -0.0671383200161776 0.0358444368545487 20.7002731379608 0.0182710240267703 0.197209589143186 2.82489459022016 0.0758964126562647 -0.0472154508310535
"39" 0.00113311718968345 -0.0658592188616546 0.036008923264659 20.6316878254424 0.0182710240267703 0.196499099305312 2.82489459022016 0.0758964126562647 -0.0406049389734493
"40" 0.00111956772031113 -0.0645831449080581 0.0361727360192053 20.5633471933843 0.0182710240267703 0.195790887253294 2.82489459022016 0.0758964126562647 -0.0340200869254301
"41" 0.00110613390885053 -0.0633100981553882 0.0363358751181877 20.4952512417866 0.0182710240267703 0.195084952987132 2.82489459022016 0.0758964126562647 -0.0274608946869958
"42" 0.00109281575530164 -0.0620400786036448 0.0364983405616061 20.4273999706491 0.0182710240267703 0.194381296506827 2.82489459022016 0.0758964126562647 -0.0209273622581465
"43" 0.00107961325966446 -0.060773086252828 0.0366601323494607 20.3597933799719 0.0182710240267703 0.193679917812378 2.82489459022016 0.0758964126562647 -0.0144194896388821
"44" 0.00106652642193899 -0.0595091211029378 0.0368212504817512 20.2924314697551 0.0182710240267703 0.192980816903785 2.82489459022016 0.0758964126562647 -0.00793727682920264
"45" 0.00105355524212524 -0.0582481831539741 0.0369816949584779 20.2253142399985 0.0182710240267703 0.192283993781049 2.82489459022016 0.0758964126562647 -0.00148072382910811
"46" 0.0010406997202232 -0.056990272405937 0.0371414657796406 20.1584416907023 0.0182710240267703 0.19158944844417 2.82489459022016 0.0758964126562647 0.00495016936140142
"47" 0.00102795985623287 -0.0557353888588265 0.0373005629452393 20.0918138218664 0.0182710240267703 0.190897180893146 2.82489459022016 0.0758964126562647 0.0113554027423261
"48" 0.00101533565015425 -0.0544835325126425 0.0374589864552742 20.0254306334908 0.0182710240267703 0.190207191127979 2.82489459022016 0.0758964126562647 0.0177349763136658
"49" 0.00100282710198734 -0.0532347033673851 0.0376167363097451 19.9592921255755 0.0182710240267703 0.189519479148669 2.82489459022016 0.0758964126562647 0.0240888900754205
"50" 0.000990434211732145 -0.0519889014230542 0.037773812508652 19.8933982981205 0.0182710240267703 0.188834044955215 2.82489459022016 0.0758964126562647 0.0304171440275903
"51" 0.000978156979388662 -0.0507461266796499 0.037930215051995 19.8277491511259 0.0182710240267703 0.188150888547617 2.82489459022016 0.0758964126562647 0.0367197381701752
"52" 0.00096599540495689 -0.0495063791371722 0.0380859439397741 19.7623446845915 0.0182710240267703 0.187470009925876 2.82489459022016 0.0758964126562647 0.0429966725031751
"53" 0.000953949488436831 -0.0482696587956211 0.0382409991719893 19.6971848985175 0.0182710240267703 0.186791409089991 2.82489459022016 0.0758964126562647 0.04924794702659
"54" 0.000942019229828483 -0.0470359656549965 0.0383953807486405 19.6322697929037 0.0182710240267703 0.186115086039962 2.82489459022016 0.0758964126562647 0.0554735617404201
"55" 0.000930204629131847 -0.0458052997152984 0.0385490886697278 19.5675993677503 0.0182710240267703 0.18544104077579 2.82489459022016 0.0758964126562647 0.0616735166446652
"56" 0.000918505686346923 -0.044577660976527 0.0387021229352511 19.5031736230572 0.0182710240267703 0.184769273297474 2.82489459022016 0.0758964126562647 0.0678478117393254
"57" 0.000906922401473711 -0.0433530494386821 0.0388544835452105 19.4389925588244 0.0182710240267703 0.184099783605015 2.82489459022016 0.0758964126562647 0.0739964470244006
"58" 0.000895454774512211 -0.0421314651017638 0.039006170499606 19.3750561750519 0.0182710240267703 0.183432571698412 2.82489459022016 0.0758964126562647 0.0801194224998909
"59" 0.000884102805462423 -0.040912907965772 0.0391571837984375 19.3113644717397 0.0182710240267703 0.182767637577665 2.82489459022016 0.0758964126562647 0.0862167381657961
"60" 0.000872866494324346 -0.0396973780307068 0.0393075234417051 19.2479174488879 0.0182710240267703 0.182104981242775 2.82489459022016 0.0758964126562647 0.0922883940221165
"61" 0.000861745841097981 -0.0384848752965682 0.0394571894294087 19.1847151064963 0.0182710240267703 0.181444602693741 2.82489459022016 0.0758964126562647 0.0983343900688519
"62" 0.000850740845783329 -0.0372753997633561 0.0396061817615484 19.1217574445651 0.0182710240267703 0.180786501930564 2.82489459022016 0.0758964126562647 0.104354726306002
"63" 0.000839851508380388 -0.0360689514310706 0.0397545004381242 19.0590444630941 0.0182710240267703 0.180130678953243 2.82489459022016 0.0758964126562647 0.110349402733568
"64" 0.000829077828889159 -0.0348655302997116 0.0399021454591361 18.9965761620835 0.0182710240267703 0.179477133761778 2.82489459022016 0.0758964126562647 0.116318419351549
"65" 0.000818419807309641 -0.0336651363692792 0.040049116824584 18.9343525415332 0.0182710240267703 0.17882586635617 2.82489459022016 0.0758964126562647 0.122261776159944
"66" 0.000807877443641836 -0.0324677696397734 0.0401954145344679 18.8723736014432 0.0182710240267703 0.178176876736418 2.82489459022016 0.0758964126562647 0.128179473158755
"67" 0.000797450737885743 -0.0312734301111942 0.040341038588788 18.8106393418135 0.0182710240267703 0.177530164902522 2.82489459022016 0.0758964126562647 0.134071510347981
"68" 0.000787139690041361 -0.0300821177835415 0.0404859889875441 18.7491497626442 0.0182710240267703 0.176885730854483 2.82489459022016 0.0758964126562647 0.139937887727622
"69" 0.000776944300108692 -0.0288938326568154 0.0406302657307362 18.6879048639351 0.0182710240267703 0.1762435745923 2.82489459022016 0.0758964126562647 0.145778605297678
"70" 0.000766864568087734 -0.0277085747310158 0.0407738688183644 18.6269046456863 0.0182710240267703 0.175603696115974 2.82489459022016 0.0758964126562647 0.151593663058149
