"V1" "V2" "V3" "V4" "V5"
"1" 7.61523635272657e-05 0.00149670461894114 0.0904477945481259 0.0155568219810309 0.587048389744763
"2" 8.93751581998452e-05 0.0012867850775633 0.119851224604108 0.0460158721728343 0.21640999920594
"3" 7.20675800702331e-05 0.00115219795048909 0.0901057734714744 0.0513539065102979 0.422404499381842
"4" 9.30352639916518e-05 0.00102196397808675 0.0785517945502897 0.0142886520183534 0.536539459009929
"5" 7.16182551706638e-05 0.00256785321081111 0.107700087842921 0.0743441919760356 0.356099781683607
"6" 0.000105742139286027 0.00124240426323357 0.0773006626452384 0.0210565219533387 0.550401545503163
"7" 8.37916205141119e-05 0.000811566838633466 0.118225198745937 0.0593914331551039 0.290320391844348
"8" 8.63678534375478e-05 0.00172708629180495 0.0842019073299861 0.0566001738208784 0.639396851430483
"9" 7.39568334200877e-05 0.00264349363227587 0.0761445093430109 0.0241082643736244 0.491247007798053
"10" 8.9488061395902e-05 0.000734373799712951 0.101044955903557 0.061854410897894 0.398753721305526
"11" 9.03894824924623e-05 0.000203845948592006 0.0951292137718212 0.0745568346781197 0.482593522186022
"12" 7.40922462578655e-05 0.000807926389942922 0.101073853430939 0.0590806549377543 0.41764625305662
"13" 9.78917729613367e-05 0.00100868455954628 0.0814948293032353 0.016338261722414 0.56711707790759
"14" 6.94358779298641e-05 0.000212501072111905 0.0953625797995084 0.0698300193701729 0.467478069532604
"15" 7.29375973845647e-05 0.00063310333915998 0.0959847904330645 0.0573978886237575 0.409968514509305
"16" 0.000107931780946357 0.000730892962790295 0.106936556549541 0.0565808906250591 0.454554709844311
"17" 0.000119108599840826 0.00150361962815218 0.0820863903341851 0.0559068653979558 0.629666090125532
"18" 0.000106567876081534 0.00338995021137755 0.115218401170499 0.0267288917155416 0.23492228916217
"19" 9.84422535848834e-05 0.00317201654876217 0.119718151131136 0.0857778338165451 0.434534700496058
"20" 7.86550951061882e-05 0.00102764568766827 0.0930637423717552 0.0499400596114705 0.403939086809564
"21" 0.000120378907931559 0.00184325897032226 0.119324979890753 0.053133999991507 0.265947316133894
"22" 0.000154387164769935 0.00120193621664569 0.0919433475053068 0.0485849563377959 0.425839008559602
"23" 0.000116864244455633 0.00150165253514236 0.0744280964573515 0.0784256236711006 0.6666806533083
"24" 7.29904249706521e-05 0.00110735325974199 0.109736787854075 0.0596488901396504 0.225627714045043
"25" 9.72397424626514e-05 0.000992832719552948 0.0967605484794346 0.052688225338675 0.43204319023885
"26" 0.000152715074408064 0.00157178245023405 0.0880993698275691 0.0120154548744542 0.574910407408466
"27" 7.72893261386291e-05 0.00106516766733249 0.0778016704210851 0.0149089288659 0.552019666717258
"28" 0.000208004691639611 0.00243743488296421 0.107662373239781 0.0804559951879358 0.405037987735655
"29" 8.26807082957768e-05 0.000620629136324949 0.0928820268054519 0.0313090067469661 0.497218254518864
"30" 8.97265129276926e-05 0.00194903683772767 0.0887982561635777 0.0554245883993217 0.597633858711554
"31" 0.000102163822118011 0.00118040759953102 0.0949253699394104 0.0440409735831108 0.459069946597427
"32" 8.34494001663162e-05 0.000533494514473315 0.0900342565824275 0.0300650935249555 0.4261476331771
"33" 0.000102813334956171 0.00271299213187214 0.080519655916894 0.0251260202741809 0.472917354434393
"34" 0.000157113842605705 0.000744928556860182 0.107487645281055 0.0534270458872742 0.471330008376548
"35" 0.000135199586669745 0.000991500371091302 0.0816025270516847 0.0120445664996521 0.511787711854514
"36" 9.00380428977578e-05 0.00019500952518822 0.0926151410811705 0.0721452195450657 0.488799374287968
