"fitted.vals.predict.alpha.inter.only" "fitted.vals.predict.alpha.linear" "fitted.vals.predict.alpha.quad"
"235" 0.135585733813994 0.141719560291429 0.130871220465932
"236" 0.135585733813994 0.141626623526619 0.130687441683918
"237" 0.135585733813994 0.14153368676181 0.13050504980293
"238" 0.135585733813994 0.141440749997 0.130324044822969
"239" 0.135585733813994 0.14134781323219 0.130144426744033
"240" 0.135585733813994 0.141254876467381 0.129966195566124
"241" 0.135585733813994 0.141161939702571 0.12978935128924
"242" 0.135585733813994 0.141069002937761 0.129613893913382
"243" 0.135585733813994 0.140976066172952 0.129439823438551
"244" 0.135585733813994 0.140883129408142 0.129267139864745
"245" 0.135585733813994 0.140790192643333 0.129095843191966
"246" 0.135585733813994 0.140697255878523 0.128925933420212
"247" 0.135585733813994 0.140604319113713 0.128757410549485
"248" 0.135585733813994 0.140511382348904 0.128590274579783
"249" 0.135585733813994 0.140418445584094 0.128424525511108
"250" 0.135585733813994 0.140325508819284 0.128260163343458
"251" 0.135585733813994 0.140232572054475 0.128097188076835
"252" 0.135585733813994 0.140139635289665 0.127935599711238
"253" 0.135585733813994 0.140046698524856 0.127775398246666
"254" 0.135585733813994 0.139953761760046 0.127616583683121
"255" 0.135585733813994 0.139860824995236 0.127459156020601
"256" 0.135585733813994 0.139767888230427 0.127303115259108
"257" 0.135585733813994 0.139674951465617 0.127148461398641
"258" 0.135585733813994 0.139582014700807 0.126995194439199
"259" 0.135585733813994 0.139489077935998 0.126843314380784
"260" 0.135585733813994 0.139396141171188 0.126692821223395
"261" 0.135585733813994 0.139303204406379 0.126543714967032
"262" 0.135585733813994 0.139210267641569 0.126395995611694
"263" 0.135585733813994 0.139117330876759 0.126249663157383
"264" 0.135585733813994 0.13902439411195 0.126104717604098
"265" 0.135585733813994 0.13893145734714 0.125961158951839
"266" 0.135585733813994 0.138838520582331 0.125818987200606
"267" 0.135585733813994 0.138745583817521 0.125678202350398
"268" 0.135585733813994 0.138652647052711 0.125538804401217
"269" 0.135585733813994 0.138559710287902 0.125400793353062
"270" 0.135585733813994 0.138466773523092 0.125264169205933
"271" 0.135585733813994 0.138373836758282 0.12512893195983
"272" 0.135585733813994 0.138280899993473 0.124995081614753
"273" 0.135585733813994 0.138187963228663 0.124862618170702
"274" 0.135585733813994 0.138095026463854 0.124731541627677
"275" 0.135585733813994 0.138002089699044 0.124601851985677
"276" 0.135585733813994 0.137909152934234 0.124473549244704
"277" 0.135585733813994 0.137816216169425 0.124346633404757
"278" 0.135585733813994 0.137723279404615 0.124221104465836
"279" 0.135585733813994 0.137630342639805 0.124096962427941
"280" 0.135585733813994 0.137537405874996 0.123974207291073
"281" 0.135585733813994 0.137444469110186 0.12385283905523
"282" 0.135585733813994 0.137351532345377 0.123732857720413
"283" 0.135585733813994 0.137258595580567 0.123614263286622
"284" 0.135585733813994 0.137165658815757 0.123497055753857
"285" 0.135585733813994 0.137072722050948 0.123381235122118
"286" 0.135585733813994 0.136979785286138 0.123266801391405
"287" 0.135585733813994 0.136886848521328 0.123153754561718
"288" 0.135585733813994 0.136793911756519 0.123042094633057
"289" 0.135585733813994 0.136700974991709 0.122931821605423
"290" 0.135585733813994 0.1366080382269 0.122822935478814
"291" 0.135585733813994 0.13651510146209 0.122715436253231
"292" 0.135585733813994 0.13642216469728 0.122609323928674
"293" 0.135585733813994 0.136329227932471 0.122504598505143
"294" 0.135585733813994 0.136236291167661 0.122401259982639
"295" 0.135585733813994 0.136143354402851 0.12229930836116
"296" 0.135585733813994 0.136050417638042 0.122198743640707
"297" 0.135585733813994 0.135957480873232 0.122099565821281
"298" 0.135585733813994 0.135864544108423 0.12200177490288
"299" 0.135585733813994 0.135771607343613 0.121905370885505
"300" 0.135585733813994 0.135678670578803 0.121810353769157
"301" 0.135585733813994 0.135585733813994 0.121716723553834
"302" 0.135585733813994 0.135492797049184 0.121624480239537
"303" 0.135585733813994 0.135399860284374 0.121533623826267
"304" 0.135585733813994 0.135306923519565 0.121444154314022
"305" 0.135585733813994 0.135213986754755 0.121356071702804
"306" 0.135585733813994 0.135121049989946 0.121269375992611
"307" 0.135585733813994 0.135028113225136 0.121184067183444
"308" 0.135585733813994 0.134935176460326 0.121100145275304
"309" 0.135585733813994 0.134842239695517 0.121017610268189
"310" 0.135585733813994 0.134749302930707 0.120936462162101
"311" 0.135585733813994 0.134656366165897 0.120856700957038
"312" 0.135585733813994 0.134563429401088 0.120778326653002
"313" 0.135585733813994 0.134470492636278 0.120701339249992
"314" 0.135585733813994 0.134377555871469 0.120625738748007
"315" 0.135585733813994 0.134284619106659 0.120551525147049
"316" 0.135585733813994 0.134191682341849 0.120478698447116
"317" 0.135585733813994 0.13409874557704 0.12040725864821
"318" 0.135585733813994 0.13400580881223 0.12033720575033
"319" 0.135585733813994 0.13391287204742 0.120268539753475
"320" 0.135585733813994 0.133819935282611 0.120201260657647
"321" 0.135585733813994 0.133726998517801 0.120135368462845
"322" 0.135585733813994 0.133634061752992 0.120070863169068
"323" 0.135585733813994 0.133541124988182 0.120007744776318
"324" 0.135585733813994 0.133448188223372 0.119946013284594
"325" 0.135585733813994 0.133355251458563 0.119885668693896
"326" 0.135585733813994 0.133262314693753 0.119826711004223
"327" 0.135585733813994 0.133169377928943 0.119769140215577
"328" 0.135585733813994 0.133076441164134 0.119712956327957
"329" 0.135585733813994 0.132983504399324 0.119658159341363
"330" 0.135585733813994 0.132890567634515 0.119604749255795
"331" 0.135585733813994 0.132797630869705 0.119552726071252
"332" 0.135585733813994 0.132704694104895 0.119502089787736
"333" 0.135585733813994 0.132611757340086 0.119452840405246
"334" 0.135585733813994 0.132518820575276 0.119404977923782
"335" 0.135585733813994 0.132425883810466 0.119358502343344
"336" 0.135585733813994 0.132332947045657 0.119313413663932
"337" 0.135585733813994 0.132240010280847 0.119269711885546
"338" 0.135585733813994 0.132147073516038 0.119227397008186
"339" 0.135585733813994 0.132054136751228 0.119186469031852
"340" 0.135585733813994 0.131961199986418 0.119146927956544
"341" 0.135585733813994 0.131868263221609 0.119108773782262
"342" 0.135585733813994 0.131775326456799 0.119072006509006
"343" 0.135585733813994 0.13168238969199 0.119036626136776
"344" 0.135585733813994 0.13158945292718 0.119002632665572
"345" 0.135585733813994 0.13149651616237 0.118970026095394
"346" 0.135585733813994 0.131403579397561 0.118938806426242
"347" 0.135585733813994 0.131310642632751 0.118908973658116
"348" 0.135585733813994 0.131217705867941 0.118880527791016
"349" 0.135585733813994 0.131124769103132 0.118853468824942
"350" 0.135585733813994 0.131031832338322 0.118827796759895
"351" 0.135585733813994 0.130938895573513 0.118803511595873
"352" 0.135585733813994 0.130845958808703 0.118780613332877
"353" 0.135585733813994 0.130753022043893 0.118759101970907
"354" 0.135585733813994 0.130660085279084 0.118738977509963
"355" 0.135585733813994 0.130567148514274 0.118720239950046
"356" 0.135585733813994 0.130474211749464 0.118702889291154
"357" 0.135585733813994 0.130381274984655 0.118686925533288
"358" 0.135585733813994 0.130288338219845 0.118672348676448
"359" 0.135585733813994 0.130195401455036 0.118659158720635
"360" 0.135585733813994 0.130102464690226 0.118647355665847
"361" 0.135585733813994 0.130009527925416 0.118636939512085
"362" 0.135585733813994 0.129916591160607 0.11862791025935
"363" 0.135585733813994 0.129823654395797 0.11862026790764
"364" 0.135585733813994 0.129730717630987 0.118614012456956
"365" 0.135585733813994 0.129637780866178 0.118609143907299
"366" 0.135585733813994 0.129544844101368 0.118605662258667
"367" 0.135585733813994 0.129451907336559 0.118603567511062
"368" 0.135585733813994 0.129358970571749 0.118602859664482
"369" 0.135585733813994 0.129266033806939 0.118603538718928
"370" 0.135585733813994 0.12917309704213 0.118605604674401
"371" 0.135585733813994 0.12908016027732 0.118609057530899
"372" 0.135585733813994 0.12898722351251 0.118613897288424
"373" 0.135585733813994 0.128894286747701 0.118620123946974
"374" 0.135585733813994 0.128801349982891 0.118627737506551
"375" 0.135585733813994 0.128708413218082 0.118636737967154
"376" 0.135585733813994 0.128615476453272 0.118647125328782
"377" 0.135585733813994 0.128522539688462 0.118658899591437
"378" 0.135585733813994 0.128429602923653 0.118672060755117
"379" 0.135585733813994 0.128336666158843 0.118686608819824
"380" 0.135585733813994 0.128243729394033 0.118702543785557
"381" 0.135585733813994 0.128150792629224 0.118719865652315
"382" 0.135585733813994 0.128057855864414 0.1187385744201
"383" 0.135585733813994 0.127964919099605 0.118758670088911
"384" 0.135585733813994 0.127871982334795 0.118780152658747
"385" 0.135585733813994 0.127779045569985 0.11880302212961
"386" 0.135585733813994 0.127686108805176 0.118827278501499
"387" 0.135585733813994 0.127593172040366 0.118852921774413
"388" 0.135585733813994 0.127500235275556 0.118879951948354
"389" 0.135585733813994 0.127407298510747 0.118908369023321
"390" 0.135585733813994 0.127314361745937 0.118938172999314
"391" 0.135585733813994 0.127221424981128 0.118969363876333
"392" 0.135585733813994 0.127128488216318 0.119001941654377
"393" 0.135585733813994 0.127035551451508 0.119035906333448
"394" 0.135585733813994 0.126942614686699 0.119071257913545
"395" 0.135585733813994 0.126849677921889 0.119107996394668
"396" 0.135585733813994 0.126756741157079 0.119146121776817
"397" 0.135585733813994 0.12666380439227 0.119185634059992
"398" 0.135585733813994 0.12657086762746 0.119226533244193
"399" 0.135585733813994 0.126477930862651 0.11926881932942
"400" 0.135585733813994 0.126384994097841 0.119312492315672
"401" 0.135585733813994 0.126292057333031 0.119357552202951
"402" 0.135585733813994 0.126199120568222 0.119403998991256
"403" 0.135585733813994 0.126106183803412 0.119451832680587
"404" 0.135585733813994 0.126013247038602 0.119501053270944
"405" 0.135585733813994 0.125920310273793 0.119551660762327
"406" 0.135585733813994 0.125827373508983 0.119603655154737
"407" 0.135585733813994 0.125734436744174 0.119657036448172
"408" 0.135585733813994 0.125641499979364 0.119711804642633
"409" 0.135585733813994 0.125548563214554 0.11976795973812
"410" 0.135585733813994 0.125455626449745 0.119825501734633
"411" 0.135585733813994 0.125362689684935 0.119884430632172
"412" 0.135585733813994 0.125269752920125 0.119944746430737
"413" 0.135585733813994 0.125176816155316 0.120006449130328
"414" 0.135585733813994 0.125083879390506 0.120069538730945
"415" 0.135585733813994 0.124990942625697 0.120134015232589
"416" 0.135585733813994 0.124898005860887 0.120199878635258
"417" 0.135585733813994 0.124805069096077 0.120267128938953
"418" 0.135585733813994 0.124712132331268 0.120335766143674
"419" 0.135585733813994 0.124619195566458 0.120405790249422
"420" 0.135585733813994 0.124526258801649 0.120477201256195
"421" 0.135585733813994 0.124433322036839 0.120549999163994
"422" 0.135585733813994 0.124340385272029 0.120624183972819
"423" 0.135585733813994 0.12424744850722 0.120699755682671
"424" 0.135585733813994 0.12415451174241 0.120776714293548
"425" 0.135585733813994 0.1240615749776 0.120855059805451
"426" 0.135585733813994 0.123968638212791 0.120934792218381
"427" 0.135585733813994 0.123875701447981 0.121015911532336
"428" 0.135585733813994 0.123782764683172 0.121098417747318
"429" 0.135585733813994 0.123689827918362 0.121182310863325
"430" 0.135585733813994 0.123596891153552 0.121267590880358
"431" 0.135585733813994 0.123503954388743 0.121354257798418
"432" 0.135585733813994 0.123411017623933 0.121442311617503
"433" 0.135585733813994 0.123318080859123 0.121531752337615
"434" 0.135585733813994 0.123225144094314 0.121622579958752
"435" 0.135585733813994 0.123132207329504 0.121714794480916
"436" 0.135585733813994 0.123039270564695 0.121808395904105
"437" 0.135585733813994 0.122946333799885 0.121903384228321
"438" 0.135585733813994 0.122853397035075 0.121999759453562
"439" 0.135585733813994 0.122760460270266 0.12209752157983
"440" 0.135585733813994 0.122667523505456 0.122196670607124
"441" 0.135585733813994 0.122574586740646 0.122297206535443
"442" 0.135585733813994 0.122481649975837 0.122399129364789
"443" 0.135585733813994 0.122388713211027 0.12250243909516
"444" 0.135585733813994 0.122295776446218 0.122607135726558
"445" 0.135585733813994 0.122202839681408 0.122713219258982
"446" 0.135585733813994 0.122109902916598 0.122820689692431
"447" 0.135585733813994 0.122016966151789 0.122929547026907
"448" 0.135585733813994 0.121924029386979 0.123039791262409
"449" 0.135585733813994 0.121831092622169 0.123151422398937
"450" 0.135585733813994 0.12173815585736 0.12326444043649
"451" 0.135585733813994 0.12164521909255 0.12337884537507
"452" 0.135585733813994 0.121552282327741 0.123494637214676
"453" 0.135585733813994 0.121459345562931 0.123611815955308
"454" 0.135585733813994 0.121366408798121 0.123730381596966
"455" 0.135585733813994 0.121273472033312 0.123850334139649
"456" 0.135585733813994 0.121180535268502 0.123971673583359
"457" 0.135585733813994 0.121087598503692 0.124094399928095
"458" 0.135585733813994 0.120994661738883 0.124218513173857
"459" 0.135585733813994 0.120901724974073 0.124344013320645
"460" 0.135585733813994 0.120808788209264 0.124470900368459
"461" 0.135585733813994 0.120715851444454 0.124599174317299
"462" 0.135585733813994 0.120622914679644 0.124728835167165
"463" 0.135585733813994 0.120529977914835 0.124859882918057
"464" 0.135585733813994 0.120437041150025 0.124992317569975
"465" 0.135585733813994 0.120344104385215 0.125126139122919
"466" 0.135585733813994 0.120251167620406 0.125261347576889
"467" 0.135585733813994 0.120158230855596 0.125397942931885
"468" 0.135585733813994 0.120065294090787 0.125535925187907
"469" 0.135585733813994 0.119972357325977 0.125675294344955
"470" 0.135585733813994 0.119879420561167 0.125816050403029
"471" 0.135585733813994 0.119786483796358 0.125958193362129
"472" 0.135585733813994 0.119693547031548 0.126101723222255
"473" 0.135585733813994 0.119600610266738 0.126246639983407
"474" 0.135585733813994 0.119507673501929 0.126392943645585
"475" 0.135585733813994 0.119414736737119 0.126540634208789
"476" 0.135585733813994 0.11932179997231 0.126689711673019
"477" 0.135585733813994 0.1192288632075 0.126840176038276
"478" 0.135585733813994 0.11913592644269 0.126992027304558
"479" 0.135585733813994 0.119042989677881 0.127145265471866
"480" 0.135585733813994 0.118950052913071 0.1272998905402
"481" 0.135585733813994 0.118857116148261 0.127455902509561
"482" 0.135585733813994 0.118764179383452 0.127613301379947
"483" 0.135585733813994 0.118671242618642 0.127772087151359
"484" 0.135585733813994 0.118578305853833 0.127932259823797
"485" 0.135585733813994 0.118485369089023 0.128093819397262
"486" 0.135585733813994 0.118392432324213 0.128256765871752
"487" 0.135585733813994 0.118299495559404 0.128421099247268
"488" 0.135585733813994 0.118206558794594 0.128586819523811
"489" 0.135585733813994 0.118113622029785 0.128753926701379
"490" 0.135585733813994 0.118020685264975 0.128922420779973
"491" 0.135585733813994 0.117927748500165 0.129092301759594
"492" 0.135585733813994 0.117834811735356 0.12926356964024
"493" 0.135585733813994 0.117741874970546 0.129436224421913
"494" 0.135585733813994 0.117648938205736 0.129610266104611
"495" 0.135585733813994 0.117556001440927 0.129785694688336
