"fitted.vals.predict.prop.prof.inter.only" "fitted.vals.predict.prop.prof.linear" "fitted.vals.predict.prop.prof.quad"
"72" 0.593774158377858 0.665904636861916 0.261468015548067
"73" 0.593774158377858 0.665589656606527 0.266850379269141
"74" 0.593774158377858 0.665274676351138 0.272207809318546
"75" 0.593774158377858 0.664959696095749 0.277540305696281
"76" 0.593774158377858 0.66464471584036 0.282847868402346
"77" 0.593774158377858 0.664329735584971 0.288130497436742
"78" 0.593774158377858 0.664014755329582 0.293388192799469
"79" 0.593774158377858 0.663699775074193 0.298620954490527
"80" 0.593774158377858 0.663384794818804 0.303828782509914
"81" 0.593774158377858 0.663069814563416 0.309011676857633
"82" 0.593774158377858 0.662754834308027 0.314169637533682
"83" 0.593774158377858 0.662439854052638 0.319302664538062
"84" 0.593774158377858 0.662124873797249 0.324410757870772
"85" 0.593774158377858 0.66180989354186 0.329493917531813
"86" 0.593774158377858 0.661494913286471 0.334552143521184
"87" 0.593774158377858 0.661179933031082 0.339585435838886
"88" 0.593774158377858 0.660864952775693 0.344593794484919
"89" 0.593774158377858 0.660549972520304 0.349577219459282
"90" 0.593774158377858 0.660234992264915 0.354535710761976
"91" 0.593774158377858 0.659920012009527 0.359469268393
"92" 0.593774158377858 0.659605031754138 0.364377892352355
"93" 0.593774158377858 0.659290051498749 0.36926158264004
"94" 0.593774158377858 0.65897507124336 0.374120339256056
"95" 0.593774158377858 0.658660090987971 0.378954162200403
"96" 0.593774158377858 0.658345110732582 0.38376305147308
"97" 0.593774158377858 0.658030130477193 0.388547007074088
"98" 0.593774158377858 0.657715150221804 0.393306029003426
"99" 0.593774158377858 0.657400169966415 0.398040117261095
"100" 0.593774158377858 0.657085189711026 0.402749271847095
"101" 0.593774158377858 0.656770209455637 0.407433492761425
"102" 0.593774158377858 0.656455229200249 0.412092780004086
"103" 0.593774158377858 0.65614024894486 0.416727133575077
"104" 0.593774158377858 0.655825268689471 0.421336553474399
"105" 0.593774158377858 0.655510288434082 0.425921039702051
"106" 0.593774158377858 0.655195308178693 0.430480592258034
"107" 0.593774158377858 0.654880327923304 0.435015211142348
"108" 0.593774158377858 0.654565347667915 0.439524896354992
"109" 0.593774158377858 0.654250367412526 0.444009647895967
"110" 0.593774158377858 0.653935387157137 0.448469465765272
"111" 0.593774158377858 0.653620406901748 0.452904349962908
"112" 0.593774158377858 0.65330542664636 0.457314300488874
"113" 0.593774158377858 0.652990446390971 0.461699317343171
"114" 0.593774158377858 0.652675466135582 0.466059400525799
"115" 0.593774158377858 0.652360485880193 0.470394550036757
"116" 0.593774158377858 0.652045505624804 0.474704765876046
"117" 0.593774158377858 0.651730525369415 0.478990048043665
"118" 0.593774158377858 0.651415545114026 0.483250396539615
"119" 0.593774158377858 0.651100564858637 0.487485811363895
"120" 0.593774158377858 0.650785584603248 0.491696292516507
"121" 0.593774158377858 0.65047060434786 0.495881839997448
"122" 0.593774158377858 0.650155624092471 0.500042453806721
"123" 0.593774158377858 0.649840643837082 0.504178133944323
"124" 0.593774158377858 0.649525663581693 0.508288880410257
"125" 0.593774158377858 0.649210683326304 0.512374693204521
"126" 0.593774158377858 0.648895703070915 0.516435572327115
"127" 0.593774158377858 0.648580722815526 0.520471517778041
"128" 0.593774158377858 0.648265742560137 0.524482529557296
"129" 0.593774158377858 0.647950762304748 0.528468607664882
"130" 0.593774158377858 0.647635782049359 0.532429752100799
"131" 0.593774158377858 0.64732080179397 0.536365962865047
"132" 0.593774158377858 0.647005821538582 0.540277239957625
"133" 0.593774158377858 0.646690841283193 0.544163583378533
"134" 0.593774158377858 0.646375861027804 0.548024993127773
"135" 0.593774158377858 0.646060880772415 0.551861469205343
"136" 0.593774158377858 0.645745900517026 0.555673011611243
"137" 0.593774158377858 0.645430920261637 0.559459620345474
"138" 0.593774158377858 0.645115940006248 0.563221295408035
"139" 0.593774158377858 0.644800959750859 0.566958036798927
"140" 0.593774158377858 0.64448597949547 0.57066984451815
"141" 0.593774158377858 0.644170999240081 0.574356718565703
"142" 0.593774158377858 0.643856018984693 0.578018658941587
"143" 0.593774158377858 0.643541038729304 0.581655665645801
"144" 0.593774158377858 0.643226058473915 0.585267738678346
"145" 0.593774158377858 0.642911078218526 0.588854878039222
"146" 0.593774158377858 0.642596097963137 0.592417083728428
"147" 0.593774158377858 0.642281117707748 0.595954355745965
"148" 0.593774158377858 0.641966137452359 0.599466694091832
"149" 0.593774158377858 0.64165115719697 0.60295409876603
"150" 0.593774158377858 0.641336176941581 0.606416569768558
"151" 0.593774158377858 0.641021196686193 0.609854107099417
"152" 0.593774158377858 0.640706216430804 0.613266710758607
"153" 0.593774158377858 0.640391236175415 0.616654380746127
"154" 0.593774158377858 0.640076255920026 0.620017117061978
"155" 0.593774158377858 0.639761275664637 0.623354919706159
"156" 0.593774158377858 0.639446295409248 0.626667788678671
"157" 0.593774158377858 0.639131315153859 0.629955723979514
"158" 0.593774158377858 0.63881633489847 0.633218725608687
"159" 0.593774158377858 0.638501354643081 0.63645679356619
"160" 0.593774158377858 0.638186374387692 0.639669927852024
"161" 0.593774158377858 0.637871394132304 0.642858128466189
"162" 0.593774158377858 0.637556413876915 0.646021395408685
"163" 0.593774158377858 0.637241433621526 0.649159728679511
"164" 0.593774158377858 0.636926453366137 0.652273128278667
"165" 0.593774158377858 0.636611473110748 0.655361594206154
"166" 0.593774158377858 0.636296492855359 0.658425126461972
"167" 0.593774158377858 0.63598151259997 0.66146372504612
"168" 0.593774158377858 0.635666532344581 0.664477389958599
"169" 0.593774158377858 0.635351552089192 0.667466121199409
"170" 0.593774158377858 0.635036571833803 0.670429918768549
"171" 0.593774158377858 0.634721591578414 0.673368782666019
"172" 0.593774158377858 0.634406611323026 0.676282712891821
"173" 0.593774158377858 0.634091631067637 0.679171709445952
"174" 0.593774158377858 0.633776650812248 0.682035772328414
"175" 0.593774158377858 0.633461670556859 0.684874901539207
"176" 0.593774158377858 0.63314669030147 0.687689097078331
"177" 0.593774158377858 0.632831710046081 0.690478358945785
"178" 0.593774158377858 0.632516729790692 0.69324268714157
"179" 0.593774158377858 0.632201749535303 0.695982081665685
"180" 0.593774158377858 0.631886769279914 0.698696542518131
"181" 0.593774158377858 0.631571789024525 0.701386069698907
"182" 0.593774158377858 0.631256808769137 0.704050663208014
"183" 0.593774158377858 0.630941828513748 0.706690323045451
"184" 0.593774158377858 0.630626848258359 0.709305049211219
"185" 0.593774158377858 0.63031186800297 0.711894841705318
"186" 0.593774158377858 0.629996887747581 0.714459700527748
"187" 0.593774158377858 0.629681907492192 0.716999625678507
"188" 0.593774158377858 0.629366927236803 0.719514617157598
"189" 0.593774158377858 0.629051946981414 0.722004674965019
"190" 0.593774158377858 0.628736966726025 0.72446979910077
"191" 0.593774158377858 0.628421986470637 0.726909989564853
"192" 0.593774158377858 0.628107006215248 0.729325246357265
"193" 0.593774158377858 0.627792025959859 0.731715569478009
"194" 0.593774158377858 0.62747704570447 0.734080958927082
"195" 0.593774158377858 0.627162065449081 0.736421414704487
"196" 0.593774158377858 0.626847085193692 0.738736936810222
"197" 0.593774158377858 0.626532104938303 0.741027525244288
"198" 0.593774158377858 0.626217124682914 0.743293180006684
"199" 0.593774158377858 0.625902144427525 0.745533901097411
"200" 0.593774158377858 0.625587164172136 0.747749688516468
"201" 0.593774158377858 0.625272183916748 0.749940542263856
"202" 0.593774158377858 0.624957203661359 0.752106462339575
"203" 0.593774158377858 0.62464222340597 0.754247448743624
"204" 0.593774158377858 0.624327243150581 0.756363501476003
"205" 0.593774158377858 0.624012262895192 0.758454620536714
"206" 0.593774158377858 0.623697282639803 0.760520805925754
"207" 0.593774158377858 0.623382302384414 0.762562057643126
"208" 0.593774158377858 0.623067322129025 0.764578375688828
"209" 0.593774158377858 0.622752341873636 0.76656976006286
"210" 0.593774158377858 0.622437361618247 0.768536210765223
"211" 0.593774158377858 0.622122381362858 0.770477727795917
"212" 0.593774158377858 0.62180740110747 0.772394311154942
"213" 0.593774158377858 0.621492420852081 0.774285960842297
"214" 0.593774158377858 0.621177440596692 0.776152676857982
"215" 0.593774158377858 0.620862460341303 0.777994459201998
"216" 0.593774158377858 0.620547480085914 0.779811307874345
"217" 0.593774158377858 0.620232499830525 0.781603222875022
"218" 0.593774158377858 0.619917519575136 0.78337020420403
"219" 0.593774158377858 0.619602539319747 0.785112251861368
"220" 0.593774158377858 0.619287559064358 0.786829365847037
"221" 0.593774158377858 0.618972578808969 0.788521546161036
"222" 0.593774158377858 0.618657598553581 0.790188792803367
"223" 0.593774158377858 0.618342618298192 0.791831105774027
"224" 0.593774158377858 0.618027638042803 0.793448485073018
"225" 0.593774158377858 0.617712657787414 0.79504093070034
"226" 0.593774158377858 0.617397677532025 0.796608442655993
"227" 0.593774158377858 0.617082697276636 0.798151020939976
"228" 0.593774158377858 0.616767717021247 0.799668665552289
"229" 0.593774158377858 0.616452736765858 0.801161376492933
"230" 0.593774158377858 0.616137756510469 0.802629153761908
"231" 0.593774158377858 0.615822776255081 0.804071997359214
"232" 0.593774158377858 0.615507795999692 0.805489907284849
"233" 0.593774158377858 0.615192815744303 0.806882883538816
"234" 0.593774158377858 0.614877835488914 0.808250926121113
"235" 0.593774158377858 0.614562855233525 0.80959403503174
"236" 0.593774158377858 0.614247874978136 0.810912210270699
"237" 0.593774158377858 0.613932894722747 0.812205451837987
"238" 0.593774158377858 0.613617914467358 0.813473759733607
"239" 0.593774158377858 0.613302934211969 0.814717133957557
"240" 0.593774158377858 0.61298795395658 0.815935574509837
"241" 0.593774158377858 0.612672973701192 0.817129081390448
"242" 0.593774158377858 0.612357993445803 0.81829765459939
"243" 0.593774158377858 0.612043013190414 0.819441294136662
"244" 0.593774158377858 0.611728032935025 0.820560000002265
"245" 0.593774158377858 0.611413052679636 0.821653772196198
"246" 0.593774158377858 0.611098072424247 0.822722610718462
"247" 0.593774158377858 0.610783092168858 0.823766515569057
"248" 0.593774158377858 0.610468111913469 0.824785486747982
"249" 0.593774158377858 0.61015313165808 0.825779524255238
"250" 0.593774158377858 0.609838151402691 0.826748628090824
"251" 0.593774158377858 0.609523171147302 0.827692798254741
"252" 0.593774158377858 0.609208190891914 0.828612034746988
"253" 0.593774158377858 0.608893210636525 0.829506337567567
"254" 0.593774158377858 0.608578230381136 0.830375706716475
"255" 0.593774158377858 0.608263250125747 0.831220142193714
"256" 0.593774158377858 0.607948269870358 0.832039643999284
"257" 0.593774158377858 0.607633289614969 0.832834212133184
"258" 0.593774158377858 0.60731830935958 0.833603846595415
"259" 0.593774158377858 0.607003329104191 0.834348547385977
"260" 0.593774158377858 0.606688348848802 0.835068314504869
"261" 0.593774158377858 0.606373368593414 0.835763147952092
"262" 0.593774158377858 0.606058388338025 0.836433047727645
"263" 0.593774158377858 0.605743408082636 0.837078013831529
"264" 0.593774158377858 0.605428427827247 0.837698046263743
"265" 0.593774158377858 0.605113447571858 0.838293145024288
"266" 0.593774158377858 0.604798467316469 0.838863310113164
"267" 0.593774158377858 0.60448348706108 0.83940854153037
"268" 0.593774158377858 0.604168506805691 0.839928839275906
"269" 0.593774158377858 0.603853526550302 0.840424203349774
"270" 0.593774158377858 0.603538546294913 0.840894633751972
"271" 0.593774158377858 0.603223566039525 0.8413401304825
"272" 0.593774158377858 0.602908585784136 0.841760693541359
"273" 0.593774158377858 0.602593605528747 0.842156322928549
"274" 0.593774158377858 0.602278625273358 0.842527018644069
"275" 0.593774158377858 0.601963645017969 0.84287278068792
"276" 0.593774158377858 0.60164866476258 0.843193609060101
"277" 0.593774158377858 0.601333684507191 0.843489503760613
"278" 0.593774158377858 0.601018704251802 0.843760464789455
"279" 0.593774158377858 0.600703723996413 0.844006492146628
"280" 0.593774158377858 0.600388743741024 0.844227585832132
"281" 0.593774158377858 0.600073763485635 0.844423745845966
"282" 0.593774158377858 0.599758783230247 0.844594972188131
"283" 0.593774158377858 0.599443802974858 0.844741264858627
"284" 0.593774158377858 0.599128822719469 0.844862623857453
"285" 0.593774158377858 0.59881384246408 0.844959049184609
"286" 0.593774158377858 0.598498862208691 0.845030540840096
"287" 0.593774158377858 0.598183881953302 0.845077098823914
"288" 0.593774158377858 0.597868901697913 0.845098723136062
"289" 0.593774158377858 0.597553921442524 0.845095413776541
"290" 0.593774158377858 0.597238941187135 0.845067170745351
"291" 0.593774158377858 0.596923960931746 0.845013994042491
"292" 0.593774158377858 0.596608980676358 0.844935883667961
"293" 0.593774158377858 0.596294000420969 0.844832839621763
"294" 0.593774158377858 0.59597902016558 0.844704861903894
"295" 0.593774158377858 0.595664039910191 0.844551950514357
"296" 0.593774158377858 0.595349059654802 0.844374105453149
"297" 0.593774158377858 0.595034079399413 0.844171326720273
"298" 0.593774158377858 0.594719099144024 0.843943614315727
"299" 0.593774158377858 0.594404118888635 0.843690968239512
"300" 0.593774158377858 0.594089138633246 0.843413388491627
"301" 0.593774158377858 0.593774158377858 0.843110875072072
"302" 0.593774158377858 0.593459178122469 0.842783427980849
"303" 0.593774158377858 0.59314419786708 0.842431047217956
"304" 0.593774158377858 0.592829217611691 0.842053732783393
"305" 0.593774158377858 0.592514237356302 0.841651484677162
"306" 0.593774158377858 0.592199257100913 0.841224302899261
"307" 0.593774158377858 0.591884276845524 0.84077218744969
"308" 0.593774158377858 0.591569296590135 0.84029513832845
"309" 0.593774158377858 0.591254316334746 0.83979315553554
"310" 0.593774158377858 0.590939336079357 0.839266239070961
"311" 0.593774158377858 0.590624355823969 0.838714388934713
"312" 0.593774158377858 0.59030937556858 0.838137605126795
"313" 0.593774158377858 0.589994395313191 0.837535887647208
"314" 0.593774158377858 0.589679415057802 0.836909236495951
"315" 0.593774158377858 0.589364434802413 0.836257651673025
"316" 0.593774158377858 0.589049454547024 0.83558113317843
"317" 0.593774158377858 0.588734474291635 0.834879681012164
"318" 0.593774158377858 0.588419494036246 0.83415329517423
"319" 0.593774158377858 0.588104513780857 0.833401975664626
"320" 0.593774158377858 0.587789533525468 0.832625722483353
"321" 0.593774158377858 0.587474553270079 0.83182453563041
"322" 0.593774158377858 0.587159573014691 0.830998415105798
"323" 0.593774158377858 0.586844592759302 0.830147360909517
"324" 0.593774158377858 0.586529612503913 0.829271373041566
"325" 0.593774158377858 0.586214632248524 0.828370451501945
"326" 0.593774158377858 0.585899651993135 0.827444596290656
"327" 0.593774158377858 0.585584671737746 0.826493807407697
"328" 0.593774158377858 0.585269691482357 0.825518084853068
"329" 0.593774158377858 0.584954711226968 0.82451742862677
"330" 0.593774158377858 0.584639730971579 0.823491838728803
"331" 0.593774158377858 0.58432475071619 0.822441315159166
"332" 0.593774158377858 0.584009770460802 0.82136585791786
"333" 0.593774158377858 0.583694790205413 0.820265467004884
"334" 0.593774158377858 0.583379809950024 0.819140142420239
"335" 0.593774158377858 0.583064829694635 0.817989884163924
"336" 0.593774158377858 0.582749849439246 0.816814692235941
"337" 0.593774158377858 0.582434869183857 0.815614566636287
"338" 0.593774158377858 0.582119888928468 0.814389507364964
"339" 0.593774158377858 0.581804908673079 0.813139514421972
"340" 0.593774158377858 0.58148992841769 0.811864587807311
"341" 0.593774158377858 0.581174948162302 0.81056472752098
"342" 0.593774158377858 0.580859967906913 0.809239933562979
"343" 0.593774158377858 0.580544987651524 0.807890205933309
"344" 0.593774158377858 0.580230007396135 0.80651554463197
"345" 0.593774158377858 0.579915027140746 0.805115949658961
"346" 0.593774158377858 0.579600046885357 0.803691421014283
"347" 0.593774158377858 0.579285066629968 0.802241958697935
"348" 0.593774158377858 0.578970086374579 0.800767562709918
"349" 0.593774158377858 0.57865510611919 0.799268233050232
"350" 0.593774158377858 0.578340125863801 0.797743969718876
"351" 0.593774158377858 0.578025145608413 0.796194772715851
"352" 0.593774158377858 0.577710165353024 0.794620642041156
"353" 0.593774158377858 0.577395185097635 0.793021577694792
"354" 0.593774158377858 0.577080204842246 0.791397579676758
"355" 0.593774158377858 0.576765224586857 0.789748647987055
"356" 0.593774158377858 0.576450244331468 0.788074782625683
"357" 0.593774158377858 0.576135264076079 0.786375983592641
"358" 0.593774158377858 0.57582028382069 0.78465225088793
"359" 0.593774158377858 0.575505303565301 0.78290358451155
"360" 0.593774158377858 0.575190323309912 0.781129984463499
"361" 0.593774158377858 0.574875343054523 0.77933145074378
"362" 0.593774158377858 0.574560362799135 0.777507983352391
"363" 0.593774158377858 0.574245382543746 0.775659582289333
"364" 0.593774158377858 0.573930402288357 0.773786247554605
"365" 0.593774158377858 0.573615422032968 0.771887979148207
"366" 0.593774158377858 0.573300441777579 0.769964777070141
"367" 0.593774158377858 0.57298546152219 0.768016641320405
"368" 0.593774158377858 0.572670481266801 0.766043571899
"369" 0.593774158377858 0.572355501011412 0.764045568805925
"370" 0.593774158377858 0.572040520756023 0.76202263204118
"371" 0.593774158377858 0.571725540500635 0.759974761604767
"372" 0.593774158377858 0.571410560245246 0.757901957496684
"373" 0.593774158377858 0.571095579989857 0.755804219716931
"374" 0.593774158377858 0.570780599734468 0.753681548265509
"375" 0.593774158377858 0.570465619479079 0.751533943142418
"376" 0.593774158377858 0.57015063922369 0.749361404347657
"377" 0.593774158377858 0.569835658968301 0.747163931881227
"378" 0.593774158377858 0.569520678712912 0.744941525743127
"379" 0.593774158377858 0.569205698457523 0.742694185933358
"380" 0.593774158377858 0.568890718202134 0.74042191245192
"381" 0.593774158377858 0.568575737946746 0.738124705298812
"382" 0.593774158377858 0.568260757691357 0.735802564474034
"383" 0.593774158377858 0.567945777435968 0.733455489977588
"384" 0.593774158377858 0.567630797180579 0.731083481809472
"385" 0.593774158377858 0.56731581692519 0.728686539969686
"386" 0.593774158377858 0.567000836669801 0.726264664458231
"387" 0.593774158377858 0.566685856414412 0.723817855275106
"388" 0.593774158377858 0.566370876159023 0.721346112420312
"389" 0.593774158377858 0.566055895903634 0.718849435893849
"390" 0.593774158377858 0.565740915648245 0.716327825695716
"391" 0.593774158377858 0.565425935392857 0.713781281825914
"392" 0.593774158377858 0.565110955137468 0.711209804284443
"393" 0.593774158377858 0.564795974882079 0.708613393071302
"394" 0.593774158377858 0.56448099462669 0.705992048186491
"395" 0.593774158377858 0.564166014371301 0.703345769630011
"396" 0.593774158377858 0.563851034115912 0.700674557401862
"397" 0.593774158377858 0.563536053860523 0.697978411502044
"398" 0.593774158377858 0.563221073605134 0.695257331930556
"399" 0.593774158377858 0.562906093349745 0.692511318687398
"400" 0.593774158377858 0.562591113094356 0.689740371772571
"401" 0.593774158377858 0.562276132838967 0.686944491186075
"402" 0.593774158377858 0.561961152583579 0.684123676927909
"403" 0.593774158377858 0.56164617232819 0.681277928998074
"404" 0.593774158377858 0.561331192072801 0.678407247396569
"405" 0.593774158377858 0.561016211817412 0.675511632123396
"406" 0.593774158377858 0.560701231562023 0.672591083178552
"407" 0.593774158377858 0.560386251306634 0.669645600562039
"408" 0.593774158377858 0.560071271051245 0.666675184273857
"409" 0.593774158377858 0.559756290795856 0.663679834314005
"410" 0.593774158377858 0.559441310540467 0.660659550682484
"411" 0.593774158377858 0.559126330285079 0.657614333379293
"412" 0.593774158377858 0.55881135002969 0.654544182404433
"413" 0.593774158377858 0.558496369774301 0.651449097757904
"414" 0.593774158377858 0.558181389518912 0.648329079439705
"415" 0.593774158377858 0.557866409263523 0.645184127449837
"416" 0.593774158377858 0.557551429008134 0.642014241788299
"417" 0.593774158377858 0.557236448752745 0.638819422455092
"418" 0.593774158377858 0.556921468497356 0.635599669450216
"419" 0.593774158377858 0.556606488241967 0.63235498277367
"420" 0.593774158377858 0.556291507986578 0.629085362425454
"421" 0.593774158377858 0.55597652773119 0.625790808405569
"422" 0.593774158377858 0.555661547475801 0.622471320714015
"423" 0.593774158377858 0.555346567220412 0.619126899350792
"424" 0.593774158377858 0.555031586965023 0.615757544315898
"425" 0.593774158377858 0.554716606709634 0.612363255609336
"426" 0.593774158377858 0.554401626454245 0.608944033231105
"427" 0.593774158377858 0.554086646198856 0.605499877181203
"428" 0.593774158377858 0.553771665943467 0.602030787459632
"429" 0.593774158377858 0.553456685688078 0.598536764066393
"430" 0.593774158377858 0.553141705432689 0.595017807001483
"431" 0.593774158377858 0.5528267251773 0.591473916264904
"432" 0.593774158377858 0.552511744921912 0.587905091856655
"433" 0.593774158377858 0.552196764666523 0.584311333776737
"434" 0.593774158377858 0.551881784411134 0.580692642025151
"435" 0.593774158377858 0.551566804155745 0.577049016601894
"436" 0.593774158377858 0.551251823900356 0.573380457506968
"437" 0.593774158377858 0.550936843644967 0.569686964740372
"438" 0.593774158377858 0.550621863389578 0.565968538302107
"439" 0.593774158377858 0.550306883134189 0.562225178192172
"440" 0.593774158377858 0.5499919028788 0.558456884410569
"441" 0.593774158377858 0.549676922623412 0.554663656957295
"442" 0.593774158377858 0.549361942368023 0.550845495832353
"443" 0.593774158377858 0.549046962112634 0.547002401035741
"444" 0.593774158377858 0.548731981857245 0.54313437256746
"445" 0.593774158377858 0.548417001601856 0.539241410427509
"446" 0.593774158377858 0.548102021346467 0.535323514615888
"447" 0.593774158377858 0.547787041091078 0.531380685132599
"448" 0.593774158377858 0.547472060835689 0.52741292197764
"449" 0.593774158377858 0.5471570805803 0.523420225151011
"450" 0.593774158377858 0.546842100324911 0.519402594652713
"451" 0.593774158377858 0.546527120069523 0.515360030482745
"452" 0.593774158377858 0.546212139814134 0.511292532641109
"453" 0.593774158377858 0.545897159558745 0.507200101127802
"454" 0.593774158377858 0.545582179303356 0.503082735942827
"455" 0.593774158377858 0.545267199047967 0.498940437086182
"456" 0.593774158377858 0.544952218792578 0.494773204557867
"457" 0.593774158377858 0.544637238537189 0.490581038357883
"458" 0.593774158377858 0.5443222582818 0.486363938486229
"459" 0.593774158377858 0.544007278026411 0.482121904942907
"460" 0.593774158377858 0.543692297771022 0.477854937727915
"461" 0.593774158377858 0.543377317515634 0.473563036841253
"462" 0.593774158377858 0.543062337260245 0.469246202282922
"463" 0.593774158377858 0.542747357004856 0.464904434052922
"464" 0.593774158377858 0.542432376749467 0.460537732151252
"465" 0.593774158377858 0.542117396494078 0.456146096577912
"466" 0.593774158377858 0.541802416238689 0.451729527332904
"467" 0.593774158377858 0.5414874359833 0.447288024416225
"468" 0.593774158377858 0.541172455727911 0.442821587827878
"469" 0.593774158377858 0.540857475472522 0.438330217567861
"470" 0.593774158377858 0.540542495217133 0.433813913636175
"471" 0.593774158377858 0.540227514961744 0.429272676032819
"472" 0.593774158377858 0.539912534706356 0.424706504757793
"473" 0.593774158377858 0.539597554450967 0.420115399811099
"474" 0.593774158377858 0.539282574195578 0.415499361192734
"475" 0.593774158377858 0.538967593940189 0.410858388902701
"476" 0.593774158377858 0.5386526136848 0.406192482940998
"477" 0.593774158377858 0.538337633429411 0.401501643307626
"478" 0.593774158377858 0.538022653174022 0.396785870002584
"479" 0.593774158377858 0.537707672918633 0.392045163025873
"480" 0.593774158377858 0.537392692663244 0.387279522377493
"481" 0.593774158377858 0.537077712407856 0.382488948057442
"482" 0.593774158377858 0.536762732152467 0.377673440065722
"483" 0.593774158377858 0.536447751897078 0.372832998402334
"484" 0.593774158377858 0.536132771641689 0.367967623067275
"485" 0.593774158377858 0.5358177913863 0.363077314060548
"486" 0.593774158377858 0.535502811130911 0.358162071382151
"487" 0.593774158377858 0.535187830875522 0.353221895032084
"488" 0.593774158377858 0.534872850620133 0.348256785010348
"489" 0.593774158377858 0.534557870364744 0.343266741316942
"490" 0.593774158377858 0.534242890109355 0.338251763951868
"491" 0.593774158377858 0.533927909853967 0.333211852915123
"492" 0.593774158377858 0.533612929598578 0.32814700820671
"493" 0.593774158377858 0.533297949343189 0.323057229826627
