"fitted.vals.predict.gamma.inter.only" "fitted.vals.predict.gamma.linear" "fitted.vals.predict.gamma.quad"
"78" 0.104872428789077 0.0435379471373802 -0.00917128269282963
"79" 0.104872428789077 0.0438129896559977 -0.0081072594727273
"80" 0.104872428789077 0.0440880321746152 -0.00704678223330578
"81" 0.104872428789077 0.0443630746932327 -0.00598985097456512
"82" 0.104872428789077 0.0446381172118501 -0.00493646569650527
"83" 0.104872428789077 0.0449131597304676 -0.00388662639912626
"84" 0.104872428789077 0.0451882022490851 -0.00284033308242807
"85" 0.104872428789077 0.0454632447677025 -0.00179758574641073
"86" 0.104872428789077 0.04573828728632 -0.000758384391074221
"87" 0.104872428789077 0.0460133298049375 0.000277270983581476
"88" 0.104872428789077 0.046288372323555 0.00130938037755633
"89" 0.104872428789077 0.0465634148421724 0.00233794379085036
"90" 0.104872428789077 0.0468384573607899 0.00336296122346357
"91" 0.104872428789077 0.0471134998794074 0.00438443267539593
"92" 0.104872428789077 0.0473885423980248 0.00540235814664747
"93" 0.104872428789077 0.0476635849166423 0.00641673763721817
"94" 0.104872428789077 0.0479386274352598 0.00742757114710805
"95" 0.104872428789077 0.0482136699538773 0.00843485867631708
"96" 0.104872428789077 0.0484887124724947 0.00943860022484529
"97" 0.104872428789077 0.0487637549911122 0.0104387957926927
"98" 0.104872428789077 0.0490387975097297 0.0114354453798592
"99" 0.104872428789077 0.0493138400283472 0.0124285489863449
"100" 0.104872428789077 0.0495888825469646 0.0134181066121498
"101" 0.104872428789077 0.0498639250655821 0.0144041182572739
"102" 0.104872428789077 0.0501389675841996 0.0153865839217171
"103" 0.104872428789077 0.050414010102817 0.0163655036054795
"104" 0.104872428789077 0.0506890526214345 0.0173408773085611
"105" 0.104872428789077 0.050964095140052 0.0183127050309618
"106" 0.104872428789077 0.0512391376586695 0.0192809867726817
"107" 0.104872428789077 0.0515141801772869 0.0202457225337208
"108" 0.104872428789077 0.0517892226959044 0.021206912314079
"109" 0.104872428789077 0.0520642652145219 0.0221645561137564
"110" 0.104872428789077 0.0523393077331394 0.023118653932753
"111" 0.104872428789077 0.0526143502517568 0.0240692057710688
"112" 0.104872428789077 0.0528893927703743 0.0250162116287037
"113" 0.104872428789077 0.0531644352889918 0.0259596715056578
"114" 0.104872428789077 0.0534394778076092 0.026899585401931
"115" 0.104872428789077 0.0537145203262267 0.0278359533175235
"116" 0.104872428789077 0.0539895628448442 0.0287687752524351
"117" 0.104872428789077 0.0542646053634617 0.0296980512066658
"118" 0.104872428789077 0.0545396478820791 0.0306237811802157
"119" 0.104872428789077 0.0548146904006966 0.0315459651730848
"120" 0.104872428789077 0.0550897329193141 0.0324646031852731
"121" 0.104872428789077 0.0553647754379315 0.0333796952167805
"122" 0.104872428789077 0.055639817956549 0.0342912412676071
"123" 0.104872428789077 0.0559148604751665 0.0351992413377529
"124" 0.104872428789077 0.056189902993784 0.0361036954272179
"125" 0.104872428789077 0.0564649455124014 0.037004603536002
"126" 0.104872428789077 0.0567399880310189 0.0379019656641053
"127" 0.104872428789077 0.0570150305496364 0.0387957818115277
"128" 0.104872428789077 0.0572900730682539 0.0396860519782694
"129" 0.104872428789077 0.0575651155868713 0.0405727761643302
"130" 0.104872428789077 0.0578401581054888 0.0414559543697101
"131" 0.104872428789077 0.0581152006241063 0.0423355865944093
"132" 0.104872428789077 0.0583902431427237 0.0432116728384276
"133" 0.104872428789077 0.0586652856613412 0.044084213101765
"134" 0.104872428789077 0.0589403281799587 0.0449532073844217
"135" 0.104872428789077 0.0592153706985762 0.0458186556863975
"136" 0.104872428789077 0.0594904132171936 0.0466805580076925
"137" 0.104872428789077 0.0597654557358111 0.0475389143483066
"138" 0.104872428789077 0.0600404982544286 0.0483937247082399
"139" 0.104872428789077 0.0603155407730461 0.0492449890874924
"140" 0.104872428789077 0.0605905832916635 0.0500927074860641
"141" 0.104872428789077 0.060865625810281 0.0509368799039549
"142" 0.104872428789077 0.0611406683288985 0.0517775063411648
"143" 0.104872428789077 0.0614157108475159 0.052614586797694
"144" 0.104872428789077 0.0616907533661334 0.0534481212735424
"145" 0.104872428789077 0.0619657958847509 0.0542781097687099
"146" 0.104872428789077 0.0622408384033684 0.0551045522831965
"147" 0.104872428789077 0.0625158809219858 0.0559274488170023
"148" 0.104872428789077 0.0627909234406033 0.0567467993701274
"149" 0.104872428789077 0.0630659659592208 0.0575626039425715
"150" 0.104872428789077 0.0633410084778382 0.0583748625343349
"151" 0.104872428789077 0.0636160509964557 0.0591835751454174
"152" 0.104872428789077 0.0638910935150732 0.0599887417758191
"153" 0.104872428789077 0.0641661360336907 0.0607903624255399
"154" 0.104872428789077 0.0644411785523081 0.06158843709458
"155" 0.104872428789077 0.0647162210709256 0.0623829657829392
"156" 0.104872428789077 0.0649912635895431 0.0631739484906175
"157" 0.104872428789077 0.0652663061081606 0.063961385217615
"158" 0.104872428789077 0.065541348626778 0.0647452759639317
"159" 0.104872428789077 0.0658163911453955 0.0655256207295676
"160" 0.104872428789077 0.066091433664013 0.0663024195145227
"161" 0.104872428789077 0.0663664761826304 0.0670756723187969
"162" 0.104872428789077 0.0666415187012479 0.0678453791423902
"163" 0.104872428789077 0.0669165612198654 0.0686115399853028
"164" 0.104872428789077 0.0671916037384829 0.0693741548475345
"165" 0.104872428789077 0.0674666462571003 0.0701332237290854
"166" 0.104872428789077 0.0677416887757178 0.0708887466299554
"167" 0.104872428789077 0.0680167312943353 0.0716407235501447
"168" 0.104872428789077 0.0682917738129527 0.072389154489653
"169" 0.104872428789077 0.0685668163315702 0.0731340394484806
"170" 0.104872428789077 0.0688418588501877 0.0738753784266273
"171" 0.104872428789077 0.0691169013688052 0.0746131714240932
"172" 0.104872428789077 0.0693919438874226 0.0753474184408783
"173" 0.104872428789077 0.0696669864060401 0.0760781194769825
"174" 0.104872428789077 0.0699420289246576 0.0768052745324059
"175" 0.104872428789077 0.070217071443275 0.0775288836071485
"176" 0.104872428789077 0.0704921139618925 0.0782489467012103
"177" 0.104872428789077 0.07076715648051 0.0789654638145912
"178" 0.104872428789077 0.0710421989991275 0.0796784349472912
"179" 0.104872428789077 0.0713172415177449 0.0803878600993105
"180" 0.104872428789077 0.0715922840363624 0.0810937392706489
"181" 0.104872428789077 0.0718673265549799 0.0817960724613065
"182" 0.104872428789077 0.0721423690735974 0.0824948596712832
"183" 0.104872428789077 0.0724174115922148 0.0831901009005792
"184" 0.104872428789077 0.0726924541108323 0.0838817961491943
"185" 0.104872428789077 0.0729674966294498 0.0845699454171286
"186" 0.104872428789077 0.0732425391480672 0.085254548704382
"187" 0.104872428789077 0.0735175816666847 0.0859356060109546
"188" 0.104872428789077 0.0737926241853022 0.0866131173368463
"189" 0.104872428789077 0.0740676667039197 0.0872870826820573
"190" 0.104872428789077 0.0743427092225371 0.0879575020465874
"191" 0.104872428789077 0.0746177517411546 0.0886243754304367
"192" 0.104872428789077 0.0748927942597721 0.0892877028336051
"193" 0.104872428789077 0.0751678367783896 0.0899474842560927
"194" 0.104872428789077 0.075442879297007 0.0906037196978995
"195" 0.104872428789077 0.0757179218156245 0.0912564091590255
"196" 0.104872428789077 0.075992964334242 0.0919055526394706
"197" 0.104872428789077 0.0762680068528594 0.0925511501392349
"198" 0.104872428789077 0.0765430493714769 0.0931932016583184
"199" 0.104872428789077 0.0768180918900944 0.093831707196721
"200" 0.104872428789077 0.0770931344087119 0.0944666667544428
"201" 0.104872428789077 0.0773681769273293 0.0950980803314838
"202" 0.104872428789077 0.0776432194459468 0.095725947927844
"203" 0.104872428789077 0.0779182619645643 0.0963502695435232
"204" 0.104872428789077 0.0781933044831818 0.0969710451785217
"205" 0.104872428789077 0.0784683470017992 0.0975882748328394
"206" 0.104872428789077 0.0787433895204167 0.0982019585064762
"207" 0.104872428789077 0.0790184320390342 0.0988120961994322
"208" 0.104872428789077 0.0792934745576516 0.0994186879117073
"209" 0.104872428789077 0.0795685170762691 0.100021733643302
"210" 0.104872428789077 0.0798435595948866 0.100621233394215
"211" 0.104872428789077 0.0801186021135041 0.101217187164448
"212" 0.104872428789077 0.0803936446321215 0.101809594954
"213" 0.104872428789077 0.080668687150739 0.102398456762871
"214" 0.104872428789077 0.0809437296693565 0.102983772591061
"215" 0.104872428789077 0.081218772187974 0.10356554243857
"216" 0.104872428789077 0.0814938147065914 0.104143766305399
"217" 0.104872428789077 0.0817688572252089 0.104718444191546
"218" 0.104872428789077 0.0820438997438264 0.105289576097013
"219" 0.104872428789077 0.0823189422624439 0.105857162021799
"220" 0.104872428789077 0.0825939847810613 0.106421201965904
"221" 0.104872428789077 0.0828690272996788 0.106981695929329
"222" 0.104872428789077 0.0831440698182963 0.107538643912072
"223" 0.104872428789077 0.0834191123369137 0.108092045914135
"224" 0.104872428789077 0.0836941548555312 0.108641901935517
"225" 0.104872428789077 0.0839691973741487 0.109188211976218
"226" 0.104872428789077 0.0842442398927661 0.109730976036238
"227" 0.104872428789077 0.0845192824113836 0.110270194115577
"228" 0.104872428789077 0.0847943249300011 0.110805866214236
"229" 0.104872428789077 0.0850693674486186 0.111337992332214
"230" 0.104872428789077 0.085344409967236 0.111866572469511
"231" 0.104872428789077 0.0856194524858535 0.112391606626127
"232" 0.104872428789077 0.085894495004471 0.112913094802062
"233" 0.104872428789077 0.0861695375230885 0.113431036997316
"234" 0.104872428789077 0.0864445800417059 0.11394543321189
"235" 0.104872428789077 0.0867196225603234 0.114456283445782
"236" 0.104872428789077 0.0869946650789409 0.114963587698994
"237" 0.104872428789077 0.0872697075975583 0.115467345971525
"238" 0.104872428789077 0.0875447501161758 0.115967558263376
"239" 0.104872428789077 0.0878197926347933 0.116464224574545
"240" 0.104872428789077 0.0880948351534108 0.116957344905034
"241" 0.104872428789077 0.0883698776720282 0.117446919254841
"242" 0.104872428789077 0.0886449201906457 0.117932947623968
"243" 0.104872428789077 0.0889199627092632 0.118415430012414
"244" 0.104872428789077 0.0891950052278807 0.11889436642018
"245" 0.104872428789077 0.0894700477464981 0.119369756847264
"246" 0.104872428789077 0.0897450902651156 0.119841601293668
"247" 0.104872428789077 0.0900201327837331 0.12030989975939
"248" 0.104872428789077 0.0902951753023505 0.120774652244432
"249" 0.104872428789077 0.090570217820968 0.121235858748793
"250" 0.104872428789077 0.0908452603395855 0.121693519272474
"251" 0.104872428789077 0.091120302858203 0.122147633815473
"252" 0.104872428789077 0.0913953453768204 0.122598202377792
"253" 0.104872428789077 0.0916703878954379 0.123045224959429
"254" 0.104872428789077 0.0919454304140554 0.123488701560386
"255" 0.104872428789077 0.0922204729326728 0.123928632180662
"256" 0.104872428789077 0.0924955154512903 0.124365016820258
"257" 0.104872428789077 0.0927705579699078 0.124797855479172
"258" 0.104872428789077 0.0930456004885253 0.125227148157406
"259" 0.104872428789077 0.0933206430071427 0.125652894854959
"260" 0.104872428789077 0.0935956855257602 0.126075095571831
"261" 0.104872428789077 0.0938707280443777 0.126493750308022
"262" 0.104872428789077 0.0941457705629951 0.126908859063532
"263" 0.104872428789077 0.0944208130816126 0.127320421838361
"264" 0.104872428789077 0.0946958556002301 0.12772843863251
"265" 0.104872428789077 0.0949708981188476 0.128132909445978
"266" 0.104872428789077 0.095245940637465 0.128533834278765
"267" 0.104872428789077 0.0955209831560825 0.128931213130871
"268" 0.104872428789077 0.0957960256747 0.129325046002296
"269" 0.104872428789077 0.0960710681933175 0.129715332893041
"270" 0.104872428789077 0.0963461107119349 0.130102073803104
"271" 0.104872428789077 0.0966211532305524 0.130485268732487
"272" 0.104872428789077 0.0968961957491699 0.130864917681189
"273" 0.104872428789077 0.0971712382677874 0.13124102064921
"274" 0.104872428789077 0.0974462807864048 0.131613577636551
"275" 0.104872428789077 0.0977213233050223 0.13198258864321
"276" 0.104872428789077 0.0979963658236398 0.132348053669189
"277" 0.104872428789077 0.0982714083422572 0.132709972714487
"278" 0.104872428789077 0.0985464508608747 0.133068345779104
"279" 0.104872428789077 0.0988214933794922 0.13342317286304
"280" 0.104872428789077 0.0990965358981097 0.133774453966295
"281" 0.104872428789077 0.0993715784167271 0.13412218908887
"282" 0.104872428789077 0.0996466209353446 0.134466378230763
"283" 0.104872428789077 0.0999216634539621 0.134807021391976
"284" 0.104872428789077 0.10019670597258 0.135144118572508
"285" 0.104872428789077 0.100471748491197 0.135477669772359
"286" 0.104872428789077 0.100746791009814 0.13580767499153
"287" 0.104872428789077 0.101021833528432 0.136134134230019
"288" 0.104872428789077 0.101296876047049 0.136457047487828
"289" 0.104872428789077 0.101571918565667 0.136776414764956
"290" 0.104872428789077 0.101846961084284 0.137092236061403
"291" 0.104872428789077 0.102122003602902 0.137404511377169
"292" 0.104872428789077 0.102397046121519 0.137713240712254
"293" 0.104872428789077 0.102672088640137 0.138018424066659
"294" 0.104872428789077 0.102947131158754 0.138320061440383
"295" 0.104872428789077 0.103222173677372 0.138618152833425
"296" 0.104872428789077 0.103497216195989 0.138912698245787
"297" 0.104872428789077 0.103772258714607 0.139203697677469
"298" 0.104872428789077 0.104047301233224 0.139491151128469
"299" 0.104872428789077 0.104322343751842 0.139775058598789
"300" 0.104872428789077 0.104597386270459 0.140055420088427
"301" 0.104872428789077 0.104872428789077 0.140332235597385
"302" 0.104872428789077 0.105147471307694 0.140605505125662
"303" 0.104872428789077 0.105422513826312 0.140875228673258
"304" 0.104872428789077 0.105697556344929 0.141141406240174
"305" 0.104872428789077 0.105972598863546 0.141404037826408
"306" 0.104872428789077 0.106247641382164 0.141663123431962
"307" 0.104872428789077 0.106522683900781 0.141918663056835
"308" 0.104872428789077 0.106797726419399 0.142170656701027
"309" 0.104872428789077 0.107072768938016 0.142419104364538
"310" 0.104872428789077 0.107347811456634 0.142664006047369
"311" 0.104872428789077 0.107622853975251 0.142905361749518
"312" 0.104872428789077 0.107897896493869 0.143143171470987
"313" 0.104872428789077 0.108172939012486 0.143377435211775
"314" 0.104872428789077 0.108447981531104 0.143608152971882
"315" 0.104872428789077 0.108723024049721 0.143835324751308
"316" 0.104872428789077 0.108998066568339 0.144058950550054
"317" 0.104872428789077 0.109273109086956 0.144279030368118
"318" 0.104872428789077 0.109548151605574 0.144495564205502
"319" 0.104872428789077 0.109823194124191 0.144708552062205
"320" 0.104872428789077 0.110098236642809 0.144917993938227
"321" 0.104872428789077 0.110373279161426 0.145123889833568
"322" 0.104872428789077 0.110648321680043 0.145326239748229
"323" 0.104872428789077 0.110923364198661 0.145525043682209
"324" 0.104872428789077 0.111198406717278 0.145720301635507
"325" 0.104872428789077 0.111473449235896 0.145912013608125
"326" 0.104872428789077 0.111748491754513 0.146100179600062
"327" 0.104872428789077 0.112023534273131 0.146284799611319
"328" 0.104872428789077 0.112298576791748 0.146465873641894
"329" 0.104872428789077 0.112573619310366 0.146643401691789
"330" 0.104872428789077 0.112848661828983 0.146817383761003
"331" 0.104872428789077 0.113123704347601 0.146987819849535
"332" 0.104872428789077 0.113398746866218 0.147154709957388
"333" 0.104872428789077 0.113673789384836 0.147318054084559
"334" 0.104872428789077 0.113948831903453 0.147477852231049
"335" 0.104872428789077 0.114223874422071 0.147634104396859
"336" 0.104872428789077 0.114498916940688 0.147786810581988
"337" 0.104872428789077 0.114773959459306 0.147935970786436
"338" 0.104872428789077 0.115049001977923 0.148081585010203
"339" 0.104872428789077 0.115324044496541 0.148223653253289
"340" 0.104872428789077 0.115599087015158 0.148362175515695
"341" 0.104872428789077 0.115874129533775 0.148497151797419
"342" 0.104872428789077 0.116149172052393 0.148628582098463
"343" 0.104872428789077 0.11642421457101 0.148756466418826
"344" 0.104872428789077 0.116699257089628 0.148880804758508
"345" 0.104872428789077 0.116974299608245 0.14900159711751
"346" 0.104872428789077 0.117249342126863 0.14911884349583
"347" 0.104872428789077 0.11752438464548 0.14923254389347
"348" 0.104872428789077 0.117799427164098 0.149342698310429
"349" 0.104872428789077 0.118074469682715 0.149449306746707
"350" 0.104872428789077 0.118349512201333 0.149552369202304
"351" 0.104872428789077 0.11862455471995 0.14965188567722
"352" 0.104872428789077 0.118899597238568 0.149747856171456
"353" 0.104872428789077 0.119174639757185 0.14984028068501
"354" 0.104872428789077 0.119449682275803 0.149929159217884
"355" 0.104872428789077 0.11972472479442 0.150014491770077
"356" 0.104872428789077 0.119999767313038 0.150096278341589
"357" 0.104872428789077 0.120274809831655 0.150174518932421
"358" 0.104872428789077 0.120549852350273 0.150249213542571
"359" 0.104872428789077 0.12082489486889 0.150320362172041
"360" 0.104872428789077 0.121099937387507 0.15038796482083
"361" 0.104872428789077 0.121374979906125 0.150452021488938
"362" 0.104872428789077 0.121650022424742 0.150512532176365
"363" 0.104872428789077 0.12192506494336 0.150569496883112
"364" 0.104872428789077 0.122200107461977 0.150622915609177
"365" 0.104872428789077 0.122475149980595 0.150672788354562
"366" 0.104872428789077 0.122750192499212 0.150719115119266
"367" 0.104872428789077 0.12302523501783 0.150761895903289
"368" 0.104872428789077 0.123300277536447 0.150801130706631
"369" 0.104872428789077 0.123575320055065 0.150836819529292
"370" 0.104872428789077 0.123850362573682 0.150868962371273
"371" 0.104872428789077 0.1241254050923 0.150897559232573
"372" 0.104872428789077 0.124400447610917 0.150922610113192
"373" 0.104872428789077 0.124675490129535 0.15094411501313
"374" 0.104872428789077 0.124950532648152 0.150962073932387
"375" 0.104872428789077 0.12522557516677 0.150976486870963
"376" 0.104872428789077 0.125500617685387 0.150987353828859
"377" 0.104872428789077 0.125775660204004 0.150994674806074
"378" 0.104872428789077 0.126050702722622 0.150998449802608
"379" 0.104872428789077 0.126325745241239 0.150998678818461
"380" 0.104872428789077 0.126600787759857 0.150995361853633
"381" 0.104872428789077 0.126875830278474 0.150988498908124
"382" 0.104872428789077 0.127150872797092 0.150978089981935
"383" 0.104872428789077 0.127425915315709 0.150964135075065
"384" 0.104872428789077 0.127700957834327 0.150946634187513
"385" 0.104872428789077 0.127976000352944 0.150925587319282
"386" 0.104872428789077 0.128251042871562 0.150900994470369
"387" 0.104872428789077 0.128526085390179 0.150872855640775
"388" 0.104872428789077 0.128801127908797 0.150841170830501
"389" 0.104872428789077 0.129076170427414 0.150805940039546
"390" 0.104872428789077 0.129351212946032 0.15076716326791
"391" 0.104872428789077 0.129626255464649 0.150724840515593
"392" 0.104872428789077 0.129901297983267 0.150678971782595
"393" 0.104872428789077 0.130176340501884 0.150629557068916
"394" 0.104872428789077 0.130451383020502 0.150576596374557
"395" 0.104872428789077 0.130726425539119 0.150520089699517
"396" 0.104872428789077 0.131001468057736 0.150460037043796
"397" 0.104872428789077 0.131276510576354 0.150396438407394
"398" 0.104872428789077 0.131551553094971 0.150329293790311
"399" 0.104872428789077 0.131826595613589 0.150258603192548
"400" 0.104872428789077 0.132101638132206 0.150184366614103
"401" 0.104872428789077 0.132376680650824 0.150106584054978
"402" 0.104872428789077 0.132651723169441 0.150025255515172
"403" 0.104872428789077 0.132926765688059 0.149940380994685
"404" 0.104872428789077 0.133201808206676 0.149851960493517
"405" 0.104872428789077 0.133476850725294 0.149759994011669
"406" 0.104872428789077 0.133751893243911 0.14966448154914
"407" 0.104872428789077 0.134026935762529 0.14956542310593
"408" 0.104872428789077 0.134301978281146 0.149462818682039
"409" 0.104872428789077 0.134577020799764 0.149356668277467
"410" 0.104872428789077 0.134852063318381 0.149246971892214
"411" 0.104872428789077 0.135127105836999 0.14913372952628
"412" 0.104872428789077 0.135402148355616 0.149016941179666
"413" 0.104872428789077 0.135677190874233 0.148896606852371
"414" 0.104872428789077 0.135952233392851 0.148772726544395
"415" 0.104872428789077 0.136227275911468 0.148645300255738
"416" 0.104872428789077 0.136502318430086 0.1485143279864
"417" 0.104872428789077 0.136777360948703 0.148379809736382
"418" 0.104872428789077 0.137052403467321 0.148241745505683
"419" 0.104872428789077 0.137327445985938 0.148100135294303
"420" 0.104872428789077 0.137602488504556 0.147954979102241
"421" 0.104872428789077 0.137877531023173 0.1478062769295
"422" 0.104872428789077 0.138152573541791 0.147654028776077
"423" 0.104872428789077 0.138427616060408 0.147498234641974
"424" 0.104872428789077 0.138702658579026 0.147338894527189
"425" 0.104872428789077 0.138977701097643 0.147176008431724
"426" 0.104872428789077 0.139252743616261 0.147009576355578
"427" 0.104872428789077 0.139527786134878 0.146839598298751
"428" 0.104872428789077 0.139802828653496 0.146666074261244
"429" 0.104872428789077 0.140077871172113 0.146489004243055
"430" 0.104872428789077 0.14035291369073 0.146308388244186
"431" 0.104872428789077 0.140627956209348 0.146124226264636
"432" 0.104872428789077 0.140902998727965 0.145936518304405
"433" 0.104872428789077 0.141178041246583 0.145745264363493
"434" 0.104872428789077 0.1414530837652 0.145550464441901
"435" 0.104872428789077 0.141728126283818 0.145352118539627
"436" 0.104872428789077 0.142003168802435 0.145150226656673
"437" 0.104872428789077 0.142278211321053 0.144944788793038
"438" 0.104872428789077 0.14255325383967 0.144735804948722
"439" 0.104872428789077 0.142828296358288 0.144523275123725
"440" 0.104872428789077 0.143103338876905 0.144307199318047
"441" 0.104872428789077 0.143378381395523 0.144087577531689
"442" 0.104872428789077 0.14365342391414 0.14386440976465
"443" 0.104872428789077 0.143928466432758 0.143637696016929
"444" 0.104872428789077 0.144203508951375 0.143407436288529
"445" 0.104872428789077 0.144478551469993 0.143173630579447
"446" 0.104872428789077 0.14475359398861 0.142936278889684
"447" 0.104872428789077 0.145028636507228 0.142695381219241
"448" 0.104872428789077 0.145303679025845 0.142450937568117
"449" 0.104872428789077 0.145578721544462 0.142202947936312
"450" 0.104872428789077 0.14585376406308 0.141951412323826
"451" 0.104872428789077 0.146128806581697 0.141696330730659
"452" 0.104872428789077 0.146403849100315 0.141437703156811
"453" 0.104872428789077 0.146678891618932 0.141175529602283
"454" 0.104872428789077 0.14695393413755 0.140909810067074
"455" 0.104872428789077 0.147228976656167 0.140640544551184
"456" 0.104872428789077 0.147504019174785 0.140367733054613
"457" 0.104872428789077 0.147779061693402 0.140091375577361
"458" 0.104872428789077 0.14805410421202 0.139811472119428
"459" 0.104872428789077 0.148329146730637 0.139528022680815
"460" 0.104872428789077 0.148604189249255 0.139241027261521
"461" 0.104872428789077 0.148879231767872 0.138950485861546
"462" 0.104872428789077 0.14915427428649 0.13865639848089
"463" 0.104872428789077 0.149429316805107 0.138358765119553
"464" 0.104872428789077 0.149704359323725 0.138057585777536
"465" 0.104872428789077 0.149979401842342 0.137752860454837
"466" 0.104872428789077 0.15025444436096 0.137444589151458
"467" 0.104872428789077 0.150529486879577 0.137132771867398
"468" 0.104872428789077 0.150804529398194 0.136817408602657
"469" 0.104872428789077 0.151079571916812 0.136498499357236
"470" 0.104872428789077 0.151354614435429 0.136176044131133
"471" 0.104872428789077 0.151629656954047 0.13585004292435
"472" 0.104872428789077 0.151904699472664 0.135520495736885
"473" 0.104872428789077 0.152179741991282 0.13518740256874
"474" 0.104872428789077 0.152454784509899 0.134850763419914
"475" 0.104872428789077 0.152729827028517 0.134510578290408
"476" 0.104872428789077 0.153004869547134 0.13416684718022
"477" 0.104872428789077 0.153279912065752 0.133819570089352
