"fitted.vals.predict.prop.ex.inter.only" "fitted.vals.predict.prop.ex.linear" "fitted.vals.predict.prop.ex.quad"
"42" 0.0550627125335046 0.0522597885574596 0.0440433444781616
"43" 0.0550627125335046 0.0522706106577532 0.0441443919685064
"44" 0.0550627125335046 0.0522814327580468 0.0442450904244602
"45" 0.0550627125335046 0.0522922548583404 0.0443454398460231
"46" 0.0550627125335046 0.052303076958634 0.0444454402331951
"47" 0.0550627125335046 0.0523138990589276 0.0445450915859762
"48" 0.0550627125335046 0.0523247211592213 0.0446443939043664
"49" 0.0550627125335046 0.0523355432595149 0.0447433471883656
"50" 0.0550627125335046 0.0523463653598085 0.0448419514379739
"51" 0.0550627125335046 0.0523571874601021 0.0449402066531914
"52" 0.0550627125335046 0.0523680095603957 0.0450381128340179
"53" 0.0550627125335046 0.0523788316606893 0.0451356699804535
"54" 0.0550627125335046 0.0523896537609829 0.0452328780924982
"55" 0.0550627125335046 0.0524004758612765 0.0453297371701519
"56" 0.0550627125335046 0.0524112979615701 0.0454262472134148
"57" 0.0550627125335046 0.0524221200618637 0.0455224082222868
"58" 0.0550627125335046 0.0524329421621574 0.0456182201967678
"59" 0.0550627125335046 0.052443764262451 0.0457136831368579
"60" 0.0550627125335046 0.0524545863627446 0.0458087970425571
"61" 0.0550627125335046 0.0524654084630382 0.0459035619138654
"62" 0.0550627125335046 0.0524762305633318 0.0459979777507828
"63" 0.0550627125335046 0.0524870526636254 0.0460920445533093
"64" 0.0550627125335046 0.052497874763919 0.0461857623214448
"65" 0.0550627125335046 0.0525086968642126 0.0462791310551895
"66" 0.0550627125335046 0.0525195189645062 0.0463721507545432
"67" 0.0550627125335046 0.0525303410647998 0.046464821419506
"68" 0.0550627125335046 0.0525411631650935 0.0465571430500779
"69" 0.0550627125335046 0.0525519852653871 0.0466491156462589
"70" 0.0550627125335046 0.0525628073656807 0.046740739208049
"71" 0.0550627125335046 0.0525736294659743 0.0468320137354481
"72" 0.0550627125335046 0.0525844515662679 0.0469229392284564
"73" 0.0550627125335046 0.0525952736665615 0.0470135156870737
"74" 0.0550627125335046 0.0526060957668551 0.0471037431113001
"75" 0.0550627125335046 0.0526169178671487 0.0471936215011356
"76" 0.0550627125335046 0.0526277399674423 0.0472831508565802
"77" 0.0550627125335046 0.0526385620677359 0.0473723311776339
"78" 0.0550627125335046 0.0526493841680296 0.0474611624642967
"79" 0.0550627125335046 0.0526602062683232 0.0475496447165685
"80" 0.0550627125335046 0.0526710283686168 0.0476377779344494
"81" 0.0550627125335046 0.0526818504689104 0.0477255621179395
"82" 0.0550627125335046 0.052692672569204 0.0478129972670386
"83" 0.0550627125335046 0.0527034946694976 0.0479000833817468
"84" 0.0550627125335046 0.0527143167697912 0.0479868204620641
"85" 0.0550627125335046 0.0527251388700848 0.0480732085079904
"86" 0.0550627125335046 0.0527359609703784 0.0481592475195259
"87" 0.0550627125335046 0.052746783070672 0.0482449374966704
"88" 0.0550627125335046 0.0527576051709657 0.0483302784394241
"89" 0.0550627125335046 0.0527684272712593 0.0484152703477868
"90" 0.0550627125335046 0.0527792493715529 0.0484999132217586
"91" 0.0550627125335046 0.0527900714718465 0.0485842070613395
"92" 0.0550627125335046 0.0528008935721401 0.0486681518665295
"93" 0.0550627125335046 0.0528117156724337 0.0487517476373285
"94" 0.0550627125335046 0.0528225377727273 0.0488349943737367
"95" 0.0550627125335046 0.0528333598730209 0.0489178920757539
"96" 0.0550627125335046 0.0528441819733145 0.0490004407433802
"97" 0.0550627125335046 0.0528550040736081 0.0490826403766156
"98" 0.0550627125335046 0.0528658261739018 0.0491644909754601
"99" 0.0550627125335046 0.0528766482741954 0.0492459925399137
"100" 0.0550627125335046 0.052887470374489 0.0493271450699764
"101" 0.0550627125335046 0.0528982924747826 0.0494079485656481
"102" 0.0550627125335046 0.0529091145750762 0.049488403026929
"103" 0.0550627125335046 0.0529199366753698 0.0495685084538189
"104" 0.0550627125335046 0.0529307587756634 0.0496482648463179
"105" 0.0550627125335046 0.052941580875957 0.049727672204426
"106" 0.0550627125335046 0.0529524029762506 0.0498067305281432
"107" 0.0550627125335046 0.0529632250765442 0.0498854398174695
"108" 0.0550627125335046 0.0529740471768379 0.0499638000724049
"109" 0.0550627125335046 0.0529848692771315 0.0500418112929493
"110" 0.0550627125335046 0.0529956913774251 0.0501194734791028
"111" 0.0550627125335046 0.0530065134777187 0.0501967866308655
"112" 0.0550627125335046 0.0530173355780123 0.0502737507482372
"113" 0.0550627125335046 0.0530281576783059 0.050350365831218
"114" 0.0550627125335046 0.0530389797785995 0.0504266318798078
"115" 0.0550627125335046 0.0530498018788931 0.0505025488940068
"116" 0.0550627125335046 0.0530606239791867 0.0505781168738149
"117" 0.0550627125335046 0.0530714460794803 0.050653335819232
"118" 0.0550627125335046 0.053082268179774 0.0507282057302582
"119" 0.0550627125335046 0.0530930902800676 0.0508027266068935
"120" 0.0550627125335046 0.0531039123803612 0.050876898449138
"121" 0.0550627125335046 0.0531147344806548 0.0509507212569914
"122" 0.0550627125335046 0.0531255565809484 0.051024195030454
"123" 0.0550627125335046 0.053136378681242 0.0510973197695257
"124" 0.0550627125335046 0.0531472007815356 0.0511700954742064
"125" 0.0550627125335046 0.0531580228818292 0.0512425221444963
"126" 0.0550627125335046 0.0531688449821228 0.0513145997803952
"127" 0.0550627125335046 0.0531796670824164 0.0513863283819032
"128" 0.0550627125335046 0.0531904891827101 0.0514577079490203
"129" 0.0550627125335046 0.0532013112830037 0.0515287384817465
"130" 0.0550627125335046 0.0532121333832973 0.0515994199800817
"131" 0.0550627125335046 0.0532229554835909 0.0516697524440261
"132" 0.0550627125335046 0.0532337775838845 0.0517397358735795
"133" 0.0550627125335046 0.0532445996841781 0.051809370268742
"134" 0.0550627125335046 0.0532554217844717 0.0518786556295136
"135" 0.0550627125335046 0.0532662438847653 0.0519475919558943
"136" 0.0550627125335046 0.0532770659850589 0.0520161792478841
"137" 0.0550627125335046 0.0532878880853525 0.052084417505483
"138" 0.0550627125335046 0.0532987101856462 0.052152306728691
"139" 0.0550627125335046 0.0533095322859398 0.052219846917508
"140" 0.0550627125335046 0.0533203543862334 0.0522870380719341
"141" 0.0550627125335046 0.053331176486527 0.0523538801919694
"142" 0.0550627125335046 0.0533419985868206 0.0524203732776137
"143" 0.0550627125335046 0.0533528206871142 0.052486517328867
"144" 0.0550627125335046 0.0533636427874078 0.0525523123457295
"145" 0.0550627125335046 0.0533744648877014 0.0526177583282011
"146" 0.0550627125335046 0.053385286987995 0.0526828552762817
"147" 0.0550627125335046 0.0533961090882886 0.0527476031899715
"148" 0.0550627125335046 0.0534069311885823 0.0528120020692703
"149" 0.0550627125335046 0.0534177532888759 0.0528760519141782
"150" 0.0550627125335046 0.0534285753891695 0.0529397527246952
"151" 0.0550627125335046 0.0534393974894631 0.0530031045008213
"152" 0.0550627125335046 0.0534502195897567 0.0530661072425565
"153" 0.0550627125335046 0.0534610416900503 0.0531287609499007
"154" 0.0550627125335046 0.0534718637903439 0.0531910656228541
"155" 0.0550627125335046 0.0534826858906375 0.0532530212614165
"156" 0.0550627125335046 0.0534935079909311 0.053314627865588
"157" 0.0550627125335046 0.0535043300912247 0.0533758854353686
"158" 0.0550627125335046 0.0535151521915184 0.0534367939707583
"159" 0.0550627125335046 0.053525974291812 0.0534973534717571
"160" 0.0550627125335046 0.0535367963921056 0.0535575639383649
"161" 0.0550627125335046 0.0535476184923992 0.0536174253705819
"162" 0.0550627125335046 0.0535584405926928 0.0536769377684079
"163" 0.0550627125335046 0.0535692626929864 0.0537361011318431
"164" 0.0550627125335046 0.05358008479328 0.0537949154608873
"165" 0.0550627125335046 0.0535909068935736 0.0538533807555406
"166" 0.0550627125335046 0.0536017289938672 0.0539114970158029
"167" 0.0550627125335046 0.0536125510941608 0.0539692642416744
"168" 0.0550627125335046 0.0536233731944545 0.054026682433155
"169" 0.0550627125335046 0.0536341952947481 0.0540837515902446
"170" 0.0550627125335046 0.0536450173950417 0.0541404717129433
"171" 0.0550627125335046 0.0536558394953353 0.0541968428012511
"172" 0.0550627125335046 0.0536666615956289 0.054252864855168
"173" 0.0550627125335046 0.0536774836959225 0.054308537874694
"174" 0.0550627125335046 0.0536883057962161 0.0543638618598291
"175" 0.0550627125335046 0.0536991278965097 0.0544188368105733
"176" 0.0550627125335046 0.0537099499968033 0.0544734627269265
"177" 0.0550627125335046 0.0537207720970969 0.0545277396088888
"178" 0.0550627125335046 0.0537315941973906 0.0545816674564603
"179" 0.0550627125335046 0.0537424162976842 0.0546352462696408
"180" 0.0550627125335046 0.0537532383979778 0.0546884760484304
"181" 0.0550627125335046 0.0537640604982714 0.0547413567928291
"182" 0.0550627125335046 0.053774882598565 0.0547938885028368
"183" 0.0550627125335046 0.0537857046988586 0.0548460711784537
"184" 0.0550627125335046 0.0537965267991522 0.0548979048196796
"185" 0.0550627125335046 0.0538073488994458 0.0549493894265146
"186" 0.0550627125335046 0.0538181709997394 0.0550005249989588
"187" 0.0550627125335046 0.053828993100033 0.0550513115370119
"188" 0.0550627125335046 0.0538398152003267 0.0551017490406742
"189" 0.0550627125335046 0.0538506373006203 0.0551518375099456
"190" 0.0550627125335046 0.0538614594009139 0.0552015769448261
"191" 0.0550627125335046 0.0538722815012075 0.0552509673453156
"192" 0.0550627125335046 0.0538831036015011 0.0553000087114142
"193" 0.0550627125335046 0.0538939257017947 0.055348701043122
"194" 0.0550627125335046 0.0539047478020883 0.0553970443404388
"195" 0.0550627125335046 0.0539155699023819 0.0554450386033647
"196" 0.0550627125335046 0.0539263920026755 0.0554926838318996
"197" 0.0550627125335046 0.0539372141029691 0.0555399800260437
"198" 0.0550627125335046 0.0539480362032628 0.0555869271857969
"199" 0.0550627125335046 0.0539588583035564 0.0556335253111591
"200" 0.0550627125335046 0.05396968040385 0.0556797744021304
"201" 0.0550627125335046 0.0539805025041436 0.0557256744587108
"202" 0.0550627125335046 0.0539913246044372 0.0557712254809003
"203" 0.0550627125335046 0.0540021467047308 0.0558164274686989
"204" 0.0550627125335046 0.0540129688050244 0.0558612804221066
"205" 0.0550627125335046 0.054023790905318 0.0559057843411233
"206" 0.0550627125335046 0.0540346130056116 0.0559499392257492
"207" 0.0550627125335046 0.0540454351059052 0.0559937450759841
"208" 0.0550627125335046 0.0540562572061989 0.0560372018918281
"209" 0.0550627125335046 0.0540670793064925 0.0560803096732812
"210" 0.0550627125335046 0.0540779014067861 0.0561230684203434
"211" 0.0550627125335046 0.0540887235070797 0.0561654781330147
"212" 0.0550627125335046 0.0540995456073733 0.0562075388112951
"213" 0.0550627125335046 0.0541103677076669 0.0562492504551845
"214" 0.0550627125335046 0.0541211898079605 0.0562906130646831
"215" 0.0550627125335046 0.0541320119082541 0.0563316266397907
"216" 0.0550627125335046 0.0541428340085477 0.0563722911805074
"217" 0.0550627125335046 0.0541536561088413 0.0564126066868332
"218" 0.0550627125335046 0.054164478209135 0.0564525731587681
"219" 0.0550627125335046 0.0541753003094286 0.056492190596312
"220" 0.0550627125335046 0.0541861224097222 0.0565314589994651
"221" 0.0550627125335046 0.0541969445100158 0.0565703783682272
"222" 0.0550627125335046 0.0542077666103094 0.0566089487025985
"223" 0.0550627125335046 0.054218588710603 0.0566471700025788
"224" 0.0550627125335046 0.0542294108108966 0.0566850422681682
"225" 0.0550627125335046 0.0542402329111902 0.0567225654993667
"226" 0.0550627125335046 0.0542510550114838 0.0567597396961742
"227" 0.0550627125335046 0.0542618771117774 0.0567965648585909
"228" 0.0550627125335046 0.0542726992120711 0.0568330409866167
"229" 0.0550627125335046 0.0542835213123647 0.0568691680802515
"230" 0.0550627125335046 0.0542943434126583 0.0569049461394954
"231" 0.0550627125335046 0.0543051655129519 0.0569403751643484
"232" 0.0550627125335046 0.0543159876132455 0.0569754551548105
"233" 0.0550627125335046 0.0543268097135391 0.0570101861108817
"234" 0.0550627125335046 0.0543376318138327 0.057044568032562
"235" 0.0550627125335046 0.0543484539141263 0.0570786009198513
"236" 0.0550627125335046 0.0543592760144199 0.0571122847727498
"237" 0.0550627125335046 0.0543700981147135 0.0571456195912573
"238" 0.0550627125335046 0.0543809202150072 0.0571786053753739
"239" 0.0550627125335046 0.0543917423153008 0.0572112421250996
"240" 0.0550627125335046 0.0544025644155944 0.0572435298404344
"241" 0.0550627125335046 0.054413386515888 0.0572754685213782
"242" 0.0550627125335046 0.0544242086161816 0.0573070581679312
"243" 0.0550627125335046 0.0544350307164752 0.0573382987800933
"244" 0.0550627125335046 0.0544458528167688 0.0573691903578644
"245" 0.0550627125335046 0.0544566749170624 0.0573997329012446
"246" 0.0550627125335046 0.054467497017356 0.0574299264102339
"247" 0.0550627125335046 0.0544783191176496 0.0574597708848323
"248" 0.0550627125335046 0.0544891412179433 0.0574892663250398
"249" 0.0550627125335046 0.0544999633182369 0.0575184127308564
"250" 0.0550627125335046 0.0545107854185305 0.057547210102282
"251" 0.0550627125335046 0.0545216075188241 0.0575756584393168
"252" 0.0550627125335046 0.0545324296191177 0.0576037577419606
"253" 0.0550627125335046 0.0545432517194113 0.0576315080102135
"254" 0.0550627125335046 0.0545540738197049 0.0576589092440755
"255" 0.0550627125335046 0.0545648959199985 0.0576859614435466
"256" 0.0550627125335046 0.0545757180202921 0.0577126646086268
"257" 0.0550627125335046 0.0545865401205857 0.057739018739316
"258" 0.0550627125335046 0.0545973622208794 0.0577650238356143
"259" 0.0550627125335046 0.054608184321173 0.0577906798975218
"260" 0.0550627125335046 0.0546190064214666 0.0578159869250383
"261" 0.0550627125335046 0.0546298285217602 0.0578409449181639
"262" 0.0550627125335046 0.0546406506220538 0.0578655538768986
"263" 0.0550627125335046 0.0546514727223474 0.0578898138012424
"264" 0.0550627125335046 0.054662294822641 0.0579137246911952
"265" 0.0550627125335046 0.0546731169229346 0.0579372865467572
"266" 0.0550627125335046 0.0546839390232282 0.0579604993679282
"267" 0.0550627125335046 0.0546947611235218 0.0579833631547084
"268" 0.0550627125335046 0.0547055832238155 0.0580058779070976
"269" 0.0550627125335046 0.0547164053241091 0.0580280436250959
"270" 0.0550627125335046 0.0547272274244027 0.0580498603087032
"271" 0.0550627125335046 0.0547380495246963 0.0580713279579197
"272" 0.0550627125335046 0.0547488716249899 0.0580924465727453
"273" 0.0550627125335046 0.0547596937252835 0.0581132161531799
"274" 0.0550627125335046 0.0547705158255771 0.0581336366992236
"275" 0.0550627125335046 0.0547813379258707 0.0581537082108765
"276" 0.0550627125335046 0.0547921600261643 0.0581734306881384
"277" 0.0550627125335046 0.0548029821264579 0.0581928041310093
"278" 0.0550627125335046 0.0548138042267516 0.0582118285394894
"279" 0.0550627125335046 0.0548246263270452 0.0582305039135786
"280" 0.0550627125335046 0.0548354484273388 0.0582488302532768
"281" 0.0550627125335046 0.0548462705276324 0.0582668075585842
"282" 0.0550627125335046 0.054857092627926 0.0582844358295006
"283" 0.0550627125335046 0.0548679147282196 0.0583017150660261
"284" 0.0550627125335046 0.0548787368285132 0.0583186452681607
"285" 0.0550627125335046 0.0548895589288068 0.0583352264359044
"286" 0.0550627125335046 0.0549003810291004 0.0583514585692571
"287" 0.0550627125335046 0.054911203129394 0.058367341668219
"288" 0.0550627125335046 0.0549220252296877 0.0583828757327899
"289" 0.0550627125335046 0.0549328473299813 0.05839806076297
"290" 0.0550627125335046 0.0549436694302749 0.0584128967587591
"291" 0.0550627125335046 0.0549544915305685 0.0584273837201573
"292" 0.0550627125335046 0.0549653136308621 0.0584415216471646
"293" 0.0550627125335046 0.0549761357311557 0.0584553105397809
"294" 0.0550627125335046 0.0549869578314493 0.0584687503980064
"295" 0.0550627125335046 0.0549977799317429 0.058481841221841
"296" 0.0550627125335046 0.0550086020320365 0.0584945830112846
"297" 0.0550627125335046 0.0550194241323301 0.0585069757663373
"298" 0.0550627125335046 0.0550302462326238 0.0585190194869991
"299" 0.0550627125335046 0.0550410683329174 0.05853071417327
"300" 0.0550627125335046 0.055051890433211 0.05854205982515
"301" 0.0550627125335046 0.0550627125335046 0.0585530564426391
"302" 0.0550627125335046 0.0550735346337982 0.0585637040257372
"303" 0.0550627125335046 0.0550843567340918 0.0585740025744444
"304" 0.0550627125335046 0.0550951788343854 0.0585839520887608
"305" 0.0550627125335046 0.055106000934679 0.0585935525686862
"306" 0.0550627125335046 0.0551168230349726 0.0586028040142207
"307" 0.0550627125335046 0.0551276451352662 0.0586117064253643
"308" 0.0550627125335046 0.0551384672355599 0.058620259802117
"309" 0.0550627125335046 0.0551492893358535 0.0586284641444787
"310" 0.0550627125335046 0.0551601114361471 0.0586363194524495
"311" 0.0550627125335046 0.0551709335364407 0.0586438257260295
"312" 0.0550627125335046 0.0551817556367343 0.0586509829652185
"313" 0.0550627125335046 0.0551925777370279 0.0586577911700166
"314" 0.0550627125335046 0.0552033998373215 0.0586642503404238
"315" 0.0550627125335046 0.0552142219376151 0.0586703604764401
"316" 0.0550627125335046 0.0552250440379087 0.0586761215780654
"317" 0.0550627125335046 0.0552358661382023 0.0586815336452999
"318" 0.0550627125335046 0.055246688238496 0.0586865966781434
"319" 0.0550627125335046 0.0552575103387896 0.0586913106765961
"320" 0.0550627125335046 0.0552683324390832 0.0586956756406578
"321" 0.0550627125335046 0.0552791545393768 0.0586996915703286
"322" 0.0550627125335046 0.0552899766396704 0.0587033584656084
"323" 0.0550627125335046 0.055300798739964 0.0587066763264974
"324" 0.0550627125335046 0.0553116208402576 0.0587096451529955
"325" 0.0550627125335046 0.0553224429405512 0.0587122649451026
"326" 0.0550627125335046 0.0553332650408448 0.0587145357028189
"327" 0.0550627125335046 0.0553440871411384 0.0587164574261442
"328" 0.0550627125335046 0.0553549092414321 0.0587180301150786
"329" 0.0550627125335046 0.0553657313417257 0.0587192537696221
"330" 0.0550627125335046 0.0553765534420193 0.0587201283897746
"331" 0.0550627125335046 0.0553873755423129 0.0587206539755363
"332" 0.0550627125335046 0.0553981976426065 0.0587208305269071
"333" 0.0550627125335046 0.0554090197429001 0.0587206580438869
"334" 0.0550627125335046 0.0554198418431937 0.0587201365264758
"335" 0.0550627125335046 0.0554306639434873 0.0587192659746738
"336" 0.0550627125335046 0.0554414860437809 0.0587180463884809
"337" 0.0550627125335046 0.0554523081440745 0.0587164777678971
"338" 0.0550627125335046 0.0554631302443682 0.0587145601129224
"339" 0.0550627125335046 0.0554739523446618 0.0587122934235567
"340" 0.0550627125335046 0.0554847744449554 0.0587096776998002
"341" 0.0550627125335046 0.055495596545249 0.0587067129416527
"342" 0.0550627125335046 0.0555064186455426 0.0587033991491143
"343" 0.0550627125335046 0.0555172407458362 0.058699736322185
"344" 0.0550627125335046 0.0555280628461298 0.0586957244608648
"345" 0.0550627125335046 0.0555388849464234 0.0586913635651537
"346" 0.0550627125335046 0.055549707046717 0.0586866536350516
"347" 0.0550627125335046 0.0555605291470106 0.0586815946705587
"348" 0.0550627125335046 0.0555713512473043 0.0586761866716748
"349" 0.0550627125335046 0.0555821733475979 0.0586704296384001
"350" 0.0550627125335046 0.0555929954478915 0.0586643235707343
"351" 0.0550627125335046 0.0556038175481851 0.0586578684686777
"352" 0.0550627125335046 0.0556146396484787 0.0586510643322302
"353" 0.0550627125335046 0.0556254617487723 0.0586439111613918
"354" 0.0550627125335046 0.0556362838490659 0.0586364089561624
"355" 0.0550627125335046 0.0556471059493595 0.0586285577165422
"356" 0.0550627125335046 0.0556579280496531 0.058620357442531
"357" 0.0550627125335046 0.0556687501499467 0.0586118081341289
"358" 0.0550627125335046 0.0556795722502404 0.0586029097913359
"359" 0.0550627125335046 0.055690394350534 0.058593662414152
"360" 0.0550627125335046 0.0557012164508276 0.0585840660025772
"361" 0.0550627125335046 0.0557120385511212 0.0585741205566115
"362" 0.0550627125335046 0.0557228606514148 0.0585638260762548
"363" 0.0550627125335046 0.0557336827517084 0.0585531825615072
"364" 0.0550627125335046 0.055744504852002 0.0585421900123687
"365" 0.0550627125335046 0.0557553269522956 0.0585308484288393
"366" 0.0550627125335046 0.0557661490525892 0.058519157810919
"367" 0.0550627125335046 0.0557769711528828 0.0585071181586078
"368" 0.0550627125335046 0.0557877932531765 0.0584947294719057
"369" 0.0550627125335046 0.0557986153534701 0.0584819917508126
"370" 0.0550627125335046 0.0558094374537637 0.0584689049953287
"371" 0.0550627125335046 0.0558202595540573 0.0584554692054538
"372" 0.0550627125335046 0.0558310816543509 0.058441684381188
"373" 0.0550627125335046 0.0558419037546445 0.0584275505225313
"374" 0.0550627125335046 0.0558527258549381 0.0584130676294837
"375" 0.0550627125335046 0.0558635479552317 0.0583982357020452
"376" 0.0550627125335046 0.0558743700555253 0.0583830547402157
"377" 0.0550627125335046 0.0558851921558189 0.0583675247439954
"378" 0.0550627125335046 0.0558960142561126 0.0583516457133841
"379" 0.0550627125335046 0.0559068363564062 0.0583354176483819
"380" 0.0550627125335046 0.0559176584566998 0.0583188405489888
"381" 0.0550627125335046 0.0559284805569934 0.0583019144152048
"382" 0.0550627125335046 0.055939302657287 0.0582846392470299
"383" 0.0550627125335046 0.0559501247575806 0.0582670150444641
"384" 0.0550627125335046 0.0559609468578742 0.0582490418075073
"385" 0.0550627125335046 0.0559717689581678 0.0582307195361596
"386" 0.0550627125335046 0.0559825910584614 0.0582120482304211
"387" 0.0550627125335046 0.055993413158755 0.0581930278902916
"388" 0.0550627125335046 0.0560042352590487 0.0581736585157712
"389" 0.0550627125335046 0.0560150573593423 0.0581539401068599
"390" 0.0550627125335046 0.0560258794596359 0.0581338726635576
"391" 0.0550627125335046 0.0560367015599295 0.0581134561858645
"392" 0.0550627125335046 0.0560475236602231 0.0580926906737804
"393" 0.0550627125335046 0.0560583457605167 0.0580715761273055
"394" 0.0550627125335046 0.0560691678608103 0.0580501125464396
"395" 0.0550627125335046 0.0560799899611039 0.0580282999311828
"396" 0.0550627125335046 0.0560908120613975 0.0580061382815351
"397" 0.0550627125335046 0.0561016341616911 0.0579836275974964
"398" 0.0550627125335046 0.0561124562619848 0.0579607678790669
"399" 0.0550627125335046 0.0561232783622784 0.0579375591262465
"400" 0.0550627125335046 0.056134100462572 0.0579140013390351
"401" 0.0550627125335046 0.0561449225628656 0.0578900945174328
"402" 0.0550627125335046 0.0561557446631592 0.0578658386614396
"403" 0.0550627125335046 0.0561665667634528 0.0578412337710555
"404" 0.0550627125335046 0.0561773888637464 0.0578162798462805
"405" 0.0550627125335046 0.05618821096404 0.0577909768871146
"406" 0.0550627125335046 0.0561990330643336 0.0577653248935577
"407" 0.0550627125335046 0.0562098551646272 0.05773932386561
"408" 0.0550627125335046 0.0562206772649209 0.0577129738032713
"409" 0.0550627125335046 0.0562314993652145 0.0576862747065417
"410" 0.0550627125335046 0.0562423214655081 0.0576592265754212
"411" 0.0550627125335046 0.0562531435658017 0.0576318294099098
"412" 0.0550627125335046 0.0562639656660953 0.0576040832100075
"413" 0.0550627125335046 0.0562747877663889 0.0575759879757142
"414" 0.0550627125335046 0.0562856098666825 0.0575475437070301
"415" 0.0550627125335046 0.0562964319669761 0.057518750403955
"416" 0.0550627125335046 0.0563072540672697 0.057489608066489
"417" 0.0550627125335046 0.0563180761675633 0.0574601166946321
"418" 0.0550627125335046 0.0563288982678569 0.0574302762883843
"419" 0.0550627125335046 0.0563397203681506 0.0574000868477456
"420" 0.0550627125335046 0.0563505424684442 0.057369548372716
"421" 0.0550627125335046 0.0563613645687378 0.0573386608632954
"422" 0.0550627125335046 0.0563721866690314 0.057307424319484
"423" 0.0550627125335046 0.056383008769325 0.0572758387412816
"424" 0.0550627125335046 0.0563938308696186 0.0572439041286883
"425" 0.0550627125335046 0.0564046529699122 0.0572116204817041
"426" 0.0550627125335046 0.0564154750702058 0.057178987800329
"427" 0.0550627125335046 0.0564262971704994 0.057146006084563
"428" 0.0550627125335046 0.056437119270793 0.057112675334406
"429" 0.0550627125335046 0.0564479413710867 0.0570789955498582
"430" 0.0550627125335046 0.0564587634713803 0.0570449667309194
"431" 0.0550627125335046 0.0564695855716739 0.0570105888775897
"432" 0.0550627125335046 0.0564804076719675 0.0569758619898691
"433" 0.0550627125335046 0.0564912297722611 0.0569407860677576
"434" 0.0550627125335046 0.0565020518725547 0.0569053611112552
"435" 0.0550627125335046 0.0565128739728483 0.0568695871203619
"436" 0.0550627125335046 0.0565236960731419 0.0568334640950776
"437" 0.0550627125335046 0.0565345181734355 0.0567969920354025
"438" 0.0550627125335046 0.0565453402737291 0.0567601709413364
"439" 0.0550627125335046 0.0565561623740228 0.0567230008128794
"440" 0.0550627125335046 0.0565669844743164 0.0566854816500315
"441" 0.0550627125335046 0.05657780657461 0.0566476134527927
"442" 0.0550627125335046 0.0565886286749036 0.0566093962211629
"443" 0.0550627125335046 0.0565994507751972 0.0565708299551423
"444" 0.0550627125335046 0.0566102728754908 0.0565319146547307
"445" 0.0550627125335046 0.0566210949757844 0.0564926503199283
"446" 0.0550627125335046 0.056631917076078 0.0564530369507349
"447" 0.0550627125335046 0.0566427391763716 0.0564130745471506
"448" 0.0550627125335046 0.0566535612766653 0.0563727631091754
"449" 0.0550627125335046 0.0566643833769589 0.0563321026368093
"450" 0.0550627125335046 0.0566752054772525 0.0562910931300522
