"fitted.vals.predict.dn.inter.only" "fitted.vals.predict.dn.linear" "fitted.vals.predict.dn.quad"
"52" 0.00202007633226006 -0.00124006204066355 0.000710434843526345
"53" 0.00202007633226006 -0.00122696911547108 0.000700447438454235
"54" 0.00202007633226006 -0.00121387619027862 0.00069055291197474
"55" 0.00202007633226006 -0.00120078326508616 0.000680751264087858
"56" 0.00202007633226006 -0.00118769033989369 0.00067104249479359
"57" 0.00202007633226006 -0.00117459741470123 0.000661426604091936
"58" 0.00202007633226006 -0.00116150448950876 0.000651903591982896
"59" 0.00202007633226006 -0.0011484115643163 0.00064247345846647
"60" 0.00202007633226006 -0.00113531863912383 0.000633136203542658
"61" 0.00202007633226006 -0.00112222571393137 0.00062389182721146
"62" 0.00202007633226006 -0.00110913278873891 0.000614740329472876
"63" 0.00202007633226006 -0.00109603986354644 0.000605681710326906
"64" 0.00202007633226006 -0.00108294693835398 0.000596715969773549
"65" 0.00202007633226006 -0.00106985401316151 0.000587843107812807
"66" 0.00202007633226006 -0.00105676108796905 0.000579063124444679
"67" 0.00202007633226006 -0.00104366816277658 0.000570376019669165
"68" 0.00202007633226006 -0.00103057523758412 0.000561781793486265
"69" 0.00202007633226006 -0.00101748231239166 0.000553280445895979
"70" 0.00202007633226006 -0.00100438938719919 0.000544871976898306
"71" 0.00202007633226006 -0.000991296462006727 0.000536556386493248
"72" 0.00202007633226006 -0.000978203536814262 0.000528333674680804
"73" 0.00202007633226006 -0.000965110611621798 0.000520203841460974
"74" 0.00202007633226006 -0.000952017686429334 0.000512166886833757
"75" 0.00202007633226006 -0.000938924761236869 0.000504222810799155
"76" 0.00202007633226006 -0.000925831836044405 0.000496371613357167
"77" 0.00202007633226006 -0.000912738910851941 0.000488613294507792
"78" 0.00202007633226006 -0.000899645985659476 0.000480947854251032
"79" 0.00202007633226006 -0.000886553060467012 0.000473375292586886
"80" 0.00202007633226006 -0.000873460135274548 0.000465895609515353
"81" 0.00202007633226006 -0.000860367210082084 0.000458508805036435
"82" 0.00202007633226006 -0.000847274284889619 0.00045121487915013
"83" 0.00202007633226006 -0.000834181359697155 0.00044401383185644
"84" 0.00202007633226006 -0.000821088434504691 0.000436905663155363
"85" 0.00202007633226006 -0.000807995509312227 0.000429890373046901
"86" 0.00202007633226006 -0.000794902584119762 0.000422967961531052
"87" 0.00202007633226006 -0.000781809658927298 0.000416138428607818
"88" 0.00202007633226006 -0.000768716733734834 0.000409401774277197
"89" 0.00202007633226006 -0.00075562380854237 0.000402757998539191
"90" 0.00202007633226006 -0.000742530883349905 0.000396207101393798
"91" 0.00202007633226006 -0.000729437958157441 0.000389749082841019
"92" 0.00202007633226006 -0.000716345032964977 0.000383383942880855
"93" 0.00202007633226006 -0.000703252107772512 0.000377111681513304
"94" 0.00202007633226006 -0.000690159182580048 0.000370932298738367
"95" 0.00202007633226006 -0.000677066257387584 0.000364845794556045
"96" 0.00202007633226006 -0.000663973332195119 0.000358852168966336
"97" 0.00202007633226006 -0.000650880407002655 0.000352951421969241
"98" 0.00202007633226006 -0.000637787481810191 0.00034714355356476
"99" 0.00202007633226006 -0.000624694556617727 0.000341428563752894
"100" 0.00202007633226006 -0.000611601631425262 0.000335806452533641
"101" 0.00202007633226006 -0.000598508706232798 0.000330277219907002
"102" 0.00202007633226006 -0.000585415781040334 0.000324840865872977
"103" 0.00202007633226006 -0.000572322855847869 0.000319497390431566
"104" 0.00202007633226006 -0.000559229930655405 0.000314246793582769
"105" 0.00202007633226006 -0.000546137005462941 0.000309089075326587
"106" 0.00202007633226006 -0.000533044080270477 0.000304024235663018
"107" 0.00202007633226006 -0.000519951155078012 0.000299052274592063
"108" 0.00202007633226006 -0.000506858229885548 0.000294173192113722
"109" 0.00202007633226006 -0.000493765304693084 0.000289386988227995
"110" 0.00202007633226006 -0.000480672379500619 0.000284693662934882
"111" 0.00202007633226006 -0.000467579454308155 0.000280093216234383
"112" 0.00202007633226006 -0.000454486529115691 0.000275585648126498
"113" 0.00202007633226006 -0.000441393603923227 0.000271170958611227
"114" 0.00202007633226006 -0.000428300678730762 0.00026684914768857
"115" 0.00202007633226006 -0.000415207753538298 0.000262620215358526
"116" 0.00202007633226006 -0.000402114828345834 0.000258484161621097
"117" 0.00202007633226006 -0.00038902190315337 0.000254440986476282
"118" 0.00202007633226006 -0.000375928977960905 0.000250490689924081
"119" 0.00202007633226006 -0.000362836052768441 0.000246633271964494
"120" 0.00202007633226006 -0.000349743127575977 0.000242868732597521
"121" 0.00202007633226006 -0.000336650202383512 0.000239197071823162
"122" 0.00202007633226006 -0.000323557277191048 0.000235618289641416
"123" 0.00202007633226006 -0.000310464351998584 0.000232132386052285
"124" 0.00202007633226006 -0.00029737142680612 0.000228739361055768
"125" 0.00202007633226006 -0.000284278501613655 0.000225439214651865
"126" 0.00202007633226006 -0.000271185576421191 0.000222231946840575
"127" 0.00202007633226006 -0.000258092651228727 0.0002191175576219
"128" 0.00202007633226006 -0.000244999726036262 0.000216096046995839
"129" 0.00202007633226006 -0.000231906800843798 0.000213167414962391
"130" 0.00202007633226006 -0.000218813875651334 0.000210331661521558
"131" 0.00202007633226006 -0.00020572095045887 0.000207588786673338
"132" 0.00202007633226006 -0.000192628025266405 0.000204938790417733
"133" 0.00202007633226006 -0.000179535100073941 0.000202381672754742
"134" 0.00202007633226006 -0.000166442174881477 0.000199917433684364
"135" 0.00202007633226006 -0.000153349249689012 0.000197546073206601
"136" 0.00202007633226006 -0.000140256324496548 0.000195267591321451
"137" 0.00202007633226006 -0.000127163399304084 0.000193081988028916
"138" 0.00202007633226006 -0.00011407047411162 0.000190989263328994
"139" 0.00202007633226006 -0.000100977548919155 0.000188989417221687
"140" 0.00202007633226006 -8.78846237266911e-05 0.000187082449706993
"141" 0.00202007633226006 -7.47916985342268e-05 0.000185268360784913
"142" 0.00202007633226006 -6.16987733417628e-05 0.000183547150455448
"143" 0.00202007633226006 -4.86058481492984e-05 0.000181918818718596
"144" 0.00202007633226006 -3.55129229568341e-05 0.000180383365574358
"145" 0.00202007633226006 -2.24199977643699e-05 0.000178940791022735
"146" 0.00202007633226006 -9.32707257190546e-06 0.000177591095063725
"147" 0.00202007633226006 3.76585262055877e-06 0.000176334277697329
"148" 0.00202007633226006 1.6858777813023e-05 0.000175170338923548
"149" 0.00202007633226006 2.99517030054872e-05 0.00017409927874238
"150" 0.00202007633226006 4.30446281979517e-05 0.000173121097153826
"151" 0.00202007633226006 5.61375533904159e-05 0.000172235794157886
"152" 0.00202007633226006 6.92304785828803e-05 0.000171443369754561
"153" 0.00202007633226006 8.23234037753444e-05 0.000170743823943849
"154" 0.00202007633226006 9.54163289678088e-05 0.000170137156725751
"155" 0.00202007633226006 0.000108509254160273 0.000169623368100267
"156" 0.00202007633226006 0.000121602179352737 0.000169202458067397
"157" 0.00202007633226006 0.000134695104545202 0.000168874426627141
"158" 0.00202007633226006 0.000147788029737666 0.000168639273779499
"159" 0.00202007633226006 0.00016088095493013 0.000168496999524471
"160" 0.00202007633226006 0.000173973880122595 0.000168447603862057
"161" 0.00202007633226006 0.000187066805315059 0.000168491086792258
"162" 0.00202007633226006 0.000200159730507523 0.000168627448315071
"163" 0.00202007633226006 0.000213252655699988 0.0001688566884305
"164" 0.00202007633226006 0.000226345580892452 0.000169178807138541
"165" 0.00202007633226006 0.000239438506084916 0.000169593804439198
"166" 0.00202007633226006 0.00025253143127738 0.000170101680332467
"167" 0.00202007633226006 0.000265624356469844 0.000170702434818351
"168" 0.00202007633226006 0.000278717281662308 0.000171396067896849
"169" 0.00202007633226006 0.000291810206854773 0.000172182579567961
"170" 0.00202007633226006 0.000304903132047237 0.000173061969831687
"171" 0.00202007633226006 0.000317996057239701 0.000174034238688026
"172" 0.00202007633226006 0.000331088982432166 0.00017509938613698
"173" 0.00202007633226006 0.00034418190762463 0.000176257412178548
"174" 0.00202007633226006 0.000357274832817094 0.00017750831681273
"175" 0.00202007633226006 0.000370367758009559 0.000178852100039526
"176" 0.00202007633226006 0.000383460683202023 0.000180288761858936
"177" 0.00202007633226006 0.000396553608394487 0.000181818302270959
"178" 0.00202007633226006 0.000409646533586952 0.000183440721275597
"179" 0.00202007633226006 0.000422739458779416 0.000185156018872849
"180" 0.00202007633226006 0.00043583238397188 0.000186964195062714
"181" 0.00202007633226006 0.000448925309164344 0.000188865249845194
"182" 0.00202007633226006 0.000462018234356809 0.000190859183220287
"183" 0.00202007633226006 0.000475111159549273 0.000192945995187995
"184" 0.00202007633226006 0.000488204084741737 0.000195125685748316
"185" 0.00202007633226006 0.000501297009934201 0.000197398254901252
"186" 0.00202007633226006 0.000514389935126666 0.000199763702646802
"187" 0.00202007633226006 0.00052748286031913 0.000202222028984965
"188" 0.00202007633226006 0.000540575785511594 0.000204773233915743
"189" 0.00202007633226006 0.000553668710704059 0.000207417317439134
"190" 0.00202007633226006 0.000566761635896523 0.000210154279555139
"191" 0.00202007633226006 0.000579854561088987 0.000212984120263759
"192" 0.00202007633226006 0.000592947486281452 0.000215906839564992
"193" 0.00202007633226006 0.000606040411473916 0.00021892243745884
"194" 0.00202007633226006 0.00061913333666638 0.000222030913945301
"195" 0.00202007633226006 0.000632226261858844 0.000225232269024376
"196" 0.00202007633226006 0.000645319187051309 0.000228526502696066
"197" 0.00202007633226006 0.000658412112243773 0.000231913614960369
"198" 0.00202007633226006 0.000671505037436237 0.000235393605817287
"199" 0.00202007633226006 0.000684597962628701 0.000238966475266818
"200" 0.00202007633226006 0.000697690887821165 0.000242632223308963
"201" 0.00202007633226006 0.00071078381301363 0.000246390849943722
"202" 0.00202007633226006 0.000723876738206094 0.000250242355171096
"203" 0.00202007633226006 0.000736969663398558 0.000254186738991083
"204" 0.00202007633226006 0.000750062588591023 0.000258224001403684
"205" 0.00202007633226006 0.000763155513783487 0.000262354142408899
"206" 0.00202007633226006 0.000776248438975951 0.000266577162006728
"207" 0.00202007633226006 0.000789341364168416 0.000270893060197171
"208" 0.00202007633226006 0.00080243428936088 0.000275301836980228
"209" 0.00202007633226006 0.000815527214553344 0.0002798034923559
"210" 0.00202007633226006 0.000828620139745808 0.000284398026324185
"211" 0.00202007633226006 0.000841713064938273 0.000289085438885084
"212" 0.00202007633226006 0.000854805990130737 0.000293865730038597
"213" 0.00202007633226006 0.000867898915323202 0.000298738899784724
"214" 0.00202007633226006 0.000880991840515666 0.000303704948123465
"215" 0.00202007633226006 0.00089408476570813 0.00030876387505482
"216" 0.00202007633226006 0.000907177690900594 0.000313915680578789
"217" 0.00202007633226006 0.000920270616093058 0.000319160364695372
"218" 0.00202007633226006 0.000933363541285522 0.000324497927404569
"219" 0.00202007633226006 0.000946456466477987 0.000329928368706379
"220" 0.00202007633226006 0.000959549391670451 0.000335451688600805
"221" 0.00202007633226006 0.000972642316862916 0.000341067887087843
"222" 0.00202007633226006 0.00098573524205538 0.000346776964167497
"223" 0.00202007633226006 0.000998828167247844 0.000352578919839763
"224" 0.00202007633226006 0.00101192109244031 0.000358473754104644
"225" 0.00202007633226006 0.00102501401763277 0.000364461466962139
"226" 0.00202007633226006 0.00103810694282524 0.000370542058412247
"227" 0.00202007633226006 0.0010511998680177 0.00037671552845497
"228" 0.00202007633226006 0.00106429279321017 0.000382981877090306
"229" 0.00202007633226006 0.00107738571840263 0.000389341104318258
"230" 0.00202007633226006 0.00109047864359509 0.000395793210138822
"231" 0.00202007633226006 0.00110357156878756 0.000402338194552001
"232" 0.00202007633226006 0.00111666449398002 0.000408976057557793
"233" 0.00202007633226006 0.00112975741917249 0.0004157067991562
"234" 0.00202007633226006 0.00114285034436495 0.000422530419347221
"235" 0.00202007633226006 0.00115594326955742 0.000429446918130855
"236" 0.00202007633226006 0.00116903619474988 0.000436456295507104
"237" 0.00202007633226006 0.00118212911994234 0.000443558551475966
"238" 0.00202007633226006 0.00119522204513481 0.000450753686037443
"239" 0.00202007633226006 0.00120831497032727 0.000458041699191533
"240" 0.00202007633226006 0.00122140789551974 0.000465422590938238
"241" 0.00202007633226006 0.0012345008207122 0.000472896361277556
"242" 0.00202007633226006 0.00124759374590467 0.000480463010209489
"243" 0.00202007633226006 0.00126068667109713 0.000488122537734035
"244" 0.00202007633226006 0.00127377959628959 0.000495874943851195
"245" 0.00202007633226006 0.00128687252148206 0.00050372022856097
"246" 0.00202007633226006 0.00129996544667452 0.000511658391863359
"247" 0.00202007633226006 0.00131305837186699 0.000519689433758361
"248" 0.00202007633226006 0.00132615129705945 0.000527813354245977
"249" 0.00202007633226006 0.00133924422225192 0.000536030153326207
"250" 0.00202007633226006 0.00135233714744438 0.000544339830999052
"251" 0.00202007633226006 0.00136543007263684 0.00055274238726451
"252" 0.00202007633226006 0.00137852299782931 0.000561237822122583
"253" 0.00202007633226006 0.00139161592302177 0.000569826135573269
"254" 0.00202007633226006 0.00140470884821424 0.000578507327616568
"255" 0.00202007633226006 0.0014178017734067 0.000587281398252483
"256" 0.00202007633226006 0.00143089469859917 0.000596148347481011
"257" 0.00202007633226006 0.00144398762379163 0.000605108175302153
"258" 0.00202007633226006 0.00145708054898409 0.000614160881715909
"259" 0.00202007633226006 0.00147017347417656 0.000623306466722279
"260" 0.00202007633226006 0.00148326639936902 0.000632544930321264
"261" 0.00202007633226006 0.00149635932456149 0.000641876272512862
"262" 0.00202007633226006 0.00150945224975395 0.000651300493297073
"263" 0.00202007633226006 0.00152254517494642 0.0006608175926739
"264" 0.00202007633226006 0.00153563810013888 0.00067042757064334
"265" 0.00202007633226006 0.00154873102533134 0.000680130427205394
"266" 0.00202007633226006 0.00156182395052381 0.000689926162360062
"267" 0.00202007633226006 0.00157491687571627 0.000699814776107344
"268" 0.00202007633226006 0.00158800980090874 0.00070979626844724
"269" 0.00202007633226006 0.0016011027261012 0.00071987063937975
"270" 0.00202007633226006 0.00161419565129367 0.000730037888904874
"271" 0.00202007633226006 0.00162728857648613 0.000740298017022612
"272" 0.00202007633226006 0.00164038150167859 0.000750651023732964
"273" 0.00202007633226006 0.00165347442687106 0.00076109690903593
"274" 0.00202007633226006 0.00166656735206352 0.000771635672931509
"275" 0.00202007633226006 0.00167966027725599 0.000782267315419703
"276" 0.00202007633226006 0.00169275320244845 0.000792991836500511
"277" 0.00202007633226006 0.00170584612764092 0.000803809236173933
"278" 0.00202007633226006 0.00171893905283338 0.000814719514439968
"279" 0.00202007633226006 0.00173203197802584 0.000825722671298618
"280" 0.00202007633226006 0.00174512490321831 0.000836818706749882
"281" 0.00202007633226006 0.00175821782841077 0.00084800762079376
"282" 0.00202007633226006 0.00177131075360324 0.000859289413430251
"283" 0.00202007633226006 0.0017844036787957 0.000870664084659357
"284" 0.00202007633226006 0.00179749660398817 0.000882131634481076
"285" 0.00202007633226006 0.00181058952918063 0.000893692062895411
"286" 0.00202007633226006 0.00182368245437309 0.000905345369902358
"287" 0.00202007633226006 0.00183677537956556 0.000917091555501919
"288" 0.00202007633226006 0.00184986830475802 0.000928930619694094
"289" 0.00202007633226006 0.00186296122995049 0.000940862562478884
"290" 0.00202007633226006 0.00187605415514295 0.000952887383856288
"291" 0.00202007633226006 0.00188914708033542 0.000965005083826306
"292" 0.00202007633226006 0.00190224000552788 0.000977215662388937
"293" 0.00202007633226006 0.00191533293072034 0.000989519119544181
"294" 0.00202007633226006 0.00192842585591281 0.00100191545529204
"295" 0.00202007633226006 0.00194151878110527 0.00101440466963252
"296" 0.00202007633226006 0.00195461170629774 0.0010269867625656
"297" 0.00202007633226006 0.0019677046314902 0.0010396617340913
"298" 0.00202007633226006 0.00198079755668267 0.00105242958420962
"299" 0.00202007633226006 0.00199389048187513 0.00106529031292055
"300" 0.00202007633226006 0.00200698340706759 0.00107824392022409
"301" 0.00202007633226006 0.00202007633226006 0.00109129040612025
"302" 0.00202007633226006 0.00203316925745252 0.00110442977060902
"303" 0.00202007633226006 0.00204626218264499 0.00111766201369041
"304" 0.00202007633226006 0.00205935510783745 0.00113098713536441
"305" 0.00202007633226006 0.00207244803302991 0.00114440513563102
"306" 0.00202007633226006 0.00208554095822238 0.00115791601449025
"307" 0.00202007633226006 0.00209863388341484 0.00117151977194209
"308" 0.00202007633226006 0.00211172680860731 0.00118521640798654
"309" 0.00202007633226006 0.00212481973379977 0.00119900592262361
"310" 0.00202007633226006 0.00213791265899224 0.00121288831585329
"311" 0.00202007633226006 0.0021510055841847 0.00122686358767559
"312" 0.00202007633226006 0.00216409850937717 0.0012409317380905
"313" 0.00202007633226006 0.00217719143456963 0.00125509276709803
"314" 0.00202007633226006 0.00219028435976209 0.00126934667469817
"315" 0.00202007633226006 0.00220337728495456 0.00128369346089092
"316" 0.00202007633226006 0.00221647021014702 0.00129813312567629
"317" 0.00202007633226006 0.00222956313533949 0.00131266566905427
"318" 0.00202007633226006 0.00224265606053195 0.00132729109102486
"319" 0.00202007633226006 0.00225574898572442 0.00134200939158807
"320" 0.00202007633226006 0.00226884191091688 0.00135682057074389
"321" 0.00202007633226006 0.00228193483610934 0.00137172462849233
"322" 0.00202007633226006 0.00229502776130181 0.00138672156483338
"323" 0.00202007633226006 0.00230812068649427 0.00140181137976705
"324" 0.00202007633226006 0.00232121361168674 0.00141699407329333
"325" 0.00202007633226006 0.0023343065368792 0.00143226964541222
"326" 0.00202007633226006 0.00234739946207166 0.00144763809612373
"327" 0.00202007633226006 0.00236049238726413 0.00146309942542785
"328" 0.00202007633226006 0.00237358531245659 0.00147865363332458
"329" 0.00202007633226006 0.00238667823764906 0.00149430071981393
"330" 0.00202007633226006 0.00239977116284152 0.00151004068489589
"331" 0.00202007633226006 0.00241286408803399 0.00152587352857047
"332" 0.00202007633226006 0.00242595701322645 0.00154179925083766
"333" 0.00202007633226006 0.00243904993841892 0.00155781785169747
"334" 0.00202007633226006 0.00245214286361138 0.00157392933114988
"335" 0.00202007633226006 0.00246523578880384 0.00159013368919492
"336" 0.00202007633226006 0.00247832871399631 0.00160643092583256
"337" 0.00202007633226006 0.00249142163918877 0.00162282104106282
"338" 0.00202007633226006 0.00250451456438124 0.0016393040348857
"339" 0.00202007633226006 0.0025176074895737 0.00165587990730119
"340" 0.00202007633226006 0.00253070041476617 0.00167254865830929
"341" 0.00202007633226006 0.00254379333995863 0.00168931028791001
"342" 0.00202007633226006 0.00255688626515109 0.00170616479610334
"343" 0.00202007633226006 0.00256997919034356 0.00172311218288928
"344" 0.00202007633226006 0.00258307211553602 0.00174015244826784
"345" 0.00202007633226006 0.00259616504072849 0.00175728559223901
"346" 0.00202007633226006 0.00260925796592095 0.0017745116148028
"347" 0.00202007633226006 0.00262235089111341 0.0017918305159592
"348" 0.00202007633226006 0.00263544381630588 0.00180924229570821
"349" 0.00202007633226006 0.00264853674149834 0.00182674695404984
"350" 0.00202007633226006 0.00266162966669081 0.00184434449098408
"351" 0.00202007633226006 0.00267472259188327 0.00186203490651094
"352" 0.00202007633226006 0.00268781551707574 0.00187981820063041
"353" 0.00202007633226006 0.0027009084422682 0.00189769437334249
"354" 0.00202007633226006 0.00271400136746066 0.00191566342464719
"355" 0.00202007633226006 0.00272709429265313 0.00193372535454451
"356" 0.00202007633226006 0.00274018721784559 0.00195188016303443
"357" 0.00202007633226006 0.00275328014303806 0.00197012785011697
"358" 0.00202007633226006 0.00276637306823052 0.00198846841579213
"359" 0.00202007633226006 0.00277946599342299 0.00200690186005989
"360" 0.00202007633226006 0.00279255891861545 0.00202542818292028
"361" 0.00202007633226006 0.00280565184380792 0.00204404738437327
"362" 0.00202007633226006 0.00281874476900038 0.00206275946441888
"363" 0.00202007633226006 0.00283183769419284 0.00208156442305711
"364" 0.00202007633226006 0.00284493061938531 0.00210046226028795
"365" 0.00202007633226006 0.00285802354457777 0.0021194529761114
"366" 0.00202007633226006 0.00287111646977024 0.00213853657052746
"367" 0.00202007633226006 0.0028842093949627 0.00215771304353614
"368" 0.00202007633226006 0.00289730232015516 0.00217698239513744
"369" 0.00202007633226006 0.00291039524534763 0.00219634462533135
"370" 0.00202007633226006 0.00292348817054009 0.00221579973411787
"371" 0.00202007633226006 0.00293658109573256 0.002235347721497
"372" 0.00202007633226006 0.00294967402092502 0.00225498858746875
"373" 0.00202007633226006 0.00296276694611749 0.00227472233203312
"374" 0.00202007633226006 0.00297585987130995 0.00229454895519009
"375" 0.00202007633226006 0.00298895279650241 0.00231446845693969
"376" 0.00202007633226006 0.00300204572169488 0.00233448083728189
"377" 0.00202007633226006 0.00301513864688734 0.00235458609621671
"378" 0.00202007633226006 0.00302823157207981 0.00237478423374415
"379" 0.00202007633226006 0.00304132449727227 0.00239507524986419
"380" 0.00202007633226006 0.00305441742246474 0.00241545914457686
"381" 0.00202007633226006 0.0030675103476572 0.00243593591788213
"382" 0.00202007633226006 0.00308060327284967 0.00245650556978002
"383" 0.00202007633226006 0.00309369619804213 0.00247716810027053
"384" 0.00202007633226006 0.00310678912323459 0.00249792350935364
"385" 0.00202007633226006 0.00311988204842706 0.00251877179702937
"386" 0.00202007633226006 0.00313297497361952 0.00253971296329772
"387" 0.00202007633226006 0.00314606789881199 0.00256074700815868
"388" 0.00202007633226006 0.00315916082400445 0.00258187393161225
"389" 0.00202007633226006 0.00317225374919691 0.00260309373365844
"390" 0.00202007633226006 0.00318534667438938 0.00262440641429724
"391" 0.00202007633226006 0.00319843959958184 0.00264581197352866
"392" 0.00202007633226006 0.00321153252477431 0.00266731041135269
"393" 0.00202007633226006 0.00322462544996677 0.00268890172776933
"394" 0.00202007633226006 0.00323771837515924 0.00271058592277859
"395" 0.00202007633226006 0.0032508113003517 0.00273236299638046
"396" 0.00202007633226006 0.00326390422554416 0.00275423294857495
"397" 0.00202007633226006 0.00327699715073663 0.00277619577936204
"398" 0.00202007633226006 0.00329009007592909 0.00279825148874176
"399" 0.00202007633226006 0.00330318300112156 0.00282040007671409
"400" 0.00202007633226006 0.00331627592631402 0.00284264154327903
"401" 0.00202007633226006 0.00332936885150649 0.00286497588843658
"402" 0.00202007633226006 0.00334246177669895 0.00288740311218675
"403" 0.00202007633226006 0.00335555470189141 0.00290992321452954
"404" 0.00202007633226006 0.00336864762708388 0.00293253619546493
"405" 0.00202007633226006 0.00338174055227634 0.00295524205499294
"406" 0.00202007633226006 0.00339483347746881 0.00297804079311357
"407" 0.00202007633226006 0.00340792640266127 0.00300093240982681
"408" 0.00202007633226006 0.00342101932785374 0.00302391690513266
"409" 0.00202007633226006 0.0034341122530462 0.00304699427903113
"410" 0.00202007633226006 0.00344720517823866 0.00307016453152221
"411" 0.00202007633226006 0.00346029810343113 0.00309342766260591
"412" 0.00202007633226006 0.00347339102862359 0.00311678367228222
"413" 0.00202007633226006 0.00348648395381606 0.00314023256055114
"414" 0.00202007633226006 0.00349957687900852 0.00316377432741267
"415" 0.00202007633226006 0.00351266980420099 0.00318740897286682
"416" 0.00202007633226006 0.00352576272939345 0.00321113649691359
"417" 0.00202007633226006 0.00353885565458591 0.00323495689955297
"418" 0.00202007633226006 0.00355194857977838 0.00325887018078496
"419" 0.00202007633226006 0.00356504150497084 0.00328287634060957
"420" 0.00202007633226006 0.00357813443016331 0.00330697537902679
"421" 0.00202007633226006 0.00359122735535577 0.00333116729603663
"422" 0.00202007633226006 0.00360432028054824 0.00335545209163907
"423" 0.00202007633226006 0.0036174132057407 0.00337982976583414
"424" 0.00202007633226006 0.00363050613093316 0.00340430031862182
"425" 0.00202007633226006 0.00364359905612563 0.00342886375000211
"426" 0.00202007633226006 0.00365669198131809 0.00345352005997501
"427" 0.00202007633226006 0.00366978490651056 0.00347826924854053
"428" 0.00202007633226006 0.00368287783170302 0.00350311131569866
"429" 0.00202007633226006 0.00369597075689549 0.00352804626144941
"430" 0.00202007633226006 0.00370906368208795 0.00355307408579277
"431" 0.00202007633226006 0.00372215660728041 0.00357819478872875
"432" 0.00202007633226006 0.00373524953247288 0.00360340837025733
"433" 0.00202007633226006 0.00374834245766534 0.00362871483037854
"434" 0.00202007633226006 0.00376143538285781 0.00365411416909235
"435" 0.00202007633226006 0.00377452830805027 0.00367960638639878
"436" 0.00202007633226006 0.00378762123324274 0.00370519148229783
"437" 0.00202007633226006 0.0038007141584352 0.00373086945678949
"438" 0.00202007633226006 0.00381380708362766 0.00375664030987376
"439" 0.00202007633226006 0.00382690000882013 0.00378250404155065
"440" 0.00202007633226006 0.00383999293401259 0.00380846065182015
"441" 0.00202007633226006 0.00385308585920506 0.00383451014068226
"442" 0.00202007633226006 0.00386617878439752 0.00386065250813699
