"fitted.vals.predict.eta.inter.only" "fitted.vals.predict.eta.linear" "fitted.vals.predict.eta.quad"
"180" 13.4112490098804 14.6546966692967 14.2430406708272
"181" 13.4112490098804 14.6444202423594 14.2142516304114
"182" 13.4112490098804 14.6341438154221 14.1856162216427
"183" 13.4112490098804 14.6238673884848 14.1571344445212
"184" 13.4112490098804 14.6135909615474 14.1288062990468
"185" 13.4112490098804 14.6033145346101 14.1006317852195
"186" 13.4112490098804 14.5930381076728 14.0726109030393
"187" 13.4112490098804 14.5827616807355 14.0447436525062
"188" 13.4112490098804 14.5724852537981 14.0170300336203
"189" 13.4112490098804 14.5622088268608 13.9894700463815
"190" 13.4112490098804 14.5519323999235 13.9620636907898
"191" 13.4112490098804 14.5416559729862 13.9348109668453
"192" 13.4112490098804 14.5313795460488 13.9077118745478
"193" 13.4112490098804 14.5211031191115 13.8807664138975
"194" 13.4112490098804 14.5108266921742 13.8539745848943
"195" 13.4112490098804 14.5005502652369 13.8273363875383
"196" 13.4112490098804 14.4902738382995 13.8008518218293
"197" 13.4112490098804 14.4799974113622 13.7745208877675
"198" 13.4112490098804 14.4697209844249 13.7483435853528
"199" 13.4112490098804 14.4594445574876 13.7223199145853
"200" 13.4112490098804 14.4491681305502 13.6964498754648
"201" 13.4112490098804 14.4388917036129 13.6707334679915
"202" 13.4112490098804 14.4286152766756 13.6451706921653
"203" 13.4112490098804 14.4183388497383 13.6197615479863
"204" 13.4112490098804 14.4080624228009 13.5945060354543
"205" 13.4112490098804 14.3977859958636 13.5694041545695
"206" 13.4112490098804 14.3875095689263 13.5444559053318
"207" 13.4112490098804 14.377233141989 13.5196612877412
"208" 13.4112490098804 14.3669567150516 13.4950203017978
"209" 13.4112490098804 14.3566802881143 13.4705329475015
"210" 13.4112490098804 14.346403861177 13.4461992248523
"211" 13.4112490098804 14.3361274342397 13.4220191338502
"212" 13.4112490098804 14.3258510073023 13.3979926744953
"213" 13.4112490098804 14.315574580365 13.3741198467874
"214" 13.4112490098804 14.3052981534277 13.3504006507267
"215" 13.4112490098804 14.2950217264904 13.3268350863132
"216" 13.4112490098804 14.284745299553 13.3034231535467
"217" 13.4112490098804 14.2744688726157 13.2801648524274
"218" 13.4112490098804 14.2641924456784 13.2570601829552
"219" 13.4112490098804 14.2539160187411 13.2341091451301
"220" 13.4112490098804 14.2436395918037 13.2113117389521
"221" 13.4112490098804 14.2333631648664 13.1886679644213
"222" 13.4112490098804 14.2230867379291 13.1661778215376
"223" 13.4112490098804 14.2128103109918 13.143841310301
"224" 13.4112490098804 14.2025338840544 13.1216584307116
"225" 13.4112490098804 14.1922574571171 13.0996291827692
"226" 13.4112490098804 14.1819810301798 13.077753566474
"227" 13.4112490098804 14.1717046032425 13.056031581826
"228" 13.4112490098804 14.1614281763051 13.034463228825
"229" 13.4112490098804 14.1511517493678 13.0130485074712
"230" 13.4112490098804 14.1408753224305 12.9917874177644
"231" 13.4112490098804 14.1305988954932 12.9706799597049
"232" 13.4112490098804 14.1203224685558 12.9497261332924
"233" 13.4112490098804 14.1100460416185 12.9289259385271
"234" 13.4112490098804 14.0997696146812 12.9082793754088
"235" 13.4112490098804 14.0894931877439 12.8877864439378
"236" 13.4112490098804 14.0792167608066 12.8674471441138
"237" 13.4112490098804 14.0689403338692 12.847261475937
"238" 13.4112490098804 14.0586639069319 12.8272294394072
"239" 13.4112490098804 14.0483874799946 12.8073510345246
"240" 13.4112490098804 14.0381110530573 12.7876262612892
"241" 13.4112490098804 14.0278346261199 12.7680551197008
"242" 13.4112490098804 14.0175581991826 12.7486376097596
"243" 13.4112490098804 14.0072817722453 12.7293737314655
"244" 13.4112490098804 13.997005345308 12.7102634848185
"245" 13.4112490098804 13.9867289183706 12.6913068698187
"246" 13.4112490098804 13.9764524914333 12.672503886466
"247" 13.4112490098804 13.966176064496 12.6538545347604
"248" 13.4112490098804 13.9558996375587 12.6353588147019
"249" 13.4112490098804 13.9456232106213 12.6170167262906
"250" 13.4112490098804 13.935346783684 12.5988282695263
"251" 13.4112490098804 13.9250703567467 12.5807934444092
"252" 13.4112490098804 13.9147939298094 12.5629122509393
"253" 13.4112490098804 13.904517502872 12.5451846891164
"254" 13.4112490098804 13.8942410759347 12.5276107589407
"255" 13.4112490098804 13.8839646489974 12.5101904604121
"256" 13.4112490098804 13.8736882220601 12.4929237935306
"257" 13.4112490098804 13.8634117951227 12.4758107582962
"258" 13.4112490098804 13.8531353681854 12.458851354709
"259" 13.4112490098804 13.8428589412481 12.4420455827689
"260" 13.4112490098804 13.8325825143108 12.4253934424759
"261" 13.4112490098804 13.8223060873734 12.4088949338301
"262" 13.4112490098804 13.8120296604361 12.3925500568313
"263" 13.4112490098804 13.8017532334988 12.3763588114797
"264" 13.4112490098804 13.7914768065615 12.3603211977752
"265" 13.4112490098804 13.7812003796241 12.3444372157179
"266" 13.4112490098804 13.7709239526868 12.3287068653076
"267" 13.4112490098804 13.7606475257495 12.3131301465445
"268" 13.4112490098804 13.7503710988122 12.2977070594285
"269" 13.4112490098804 13.7400946718748 12.2824376039597
"270" 13.4112490098804 13.7298182449375 12.2673217801379
"271" 13.4112490098804 13.7195418180002 12.2523595879633
"272" 13.4112490098804 13.7092653910629 12.2375510274358
"273" 13.4112490098804 13.6989889641255 12.2228960985555
"274" 13.4112490098804 13.6887125371882 12.2083948013222
"275" 13.4112490098804 13.6784361102509 12.1940471357361
"276" 13.4112490098804 13.6681596833136 12.1798531017971
"277" 13.4112490098804 13.6578832563762 12.1658126995052
"278" 13.4112490098804 13.6476068294389 12.1519259288605
"279" 13.4112490098804 13.6373304025016 12.1381927898629
"280" 13.4112490098804 13.6270539755643 12.1246132825124
"281" 13.4112490098804 13.6167775486269 12.111187406809
"282" 13.4112490098804 13.6065011216896 12.0979151627527
"283" 13.4112490098804 13.5962246947523 12.0847965503436
"284" 13.4112490098804 13.585948267815 12.0718315695816
"285" 13.4112490098804 13.5756718408776 12.0590202204667
"286" 13.4112490098804 13.5653954139403 12.046362502999
"287" 13.4112490098804 13.555118987003 12.0338584171784
"288" 13.4112490098804 13.5448425600657 12.0215079630049
"289" 13.4112490098804 13.5345661331283 12.0093111404785
"290" 13.4112490098804 13.524289706191 11.9972679495992
"291" 13.4112490098804 13.5140132792537 11.9853783903671
"292" 13.4112490098804 13.5037368523164 11.9736424627821
"293" 13.4112490098804 13.493460425379 11.9620601668442
"294" 13.4112490098804 13.4831839984417 11.9506315025535
"295" 13.4112490098804 13.4729075715044 11.9393564699098
"296" 13.4112490098804 13.4626311445671 11.9282350689133
"297" 13.4112490098804 13.4523547176297 11.9172672995639
"298" 13.4112490098804 13.4420782906924 11.9064531618617
"299" 13.4112490098804 13.4318018637551 11.8957926558065
"300" 13.4112490098804 13.4215254368178 11.8852857813985
"301" 13.4112490098804 13.4112490098804 11.8749325386376
"302" 13.4112490098804 13.4009725829431 11.8647329275239
"303" 13.4112490098804 13.3906961560058 11.8546869480572
"304" 13.4112490098804 13.3804197290685 11.8447946002377
"305" 13.4112490098804 13.3701433021311 11.8350558840653
"306" 13.4112490098804 13.3598668751938 11.8254707995401
"307" 13.4112490098804 13.3495904482565 11.8160393466619
"308" 13.4112490098804 13.3393140213192 11.8067615254309
"309" 13.4112490098804 13.3290375943818 11.797637335847
"310" 13.4112490098804 13.3187611674445 11.7886667779103
"311" 13.4112490098804 13.3084847405072 11.7798498516206
"312" 13.4112490098804 13.2982083135699 11.7711865569781
"313" 13.4112490098804 13.2879318866325 11.7626768939827
"314" 13.4112490098804 13.2776554596952 11.7543208626344
"315" 13.4112490098804 13.2673790327579 11.7461184629333
"316" 13.4112490098804 13.2571026058206 11.7380696948793
"317" 13.4112490098804 13.2468261788832 11.7301745584724
"318" 13.4112490098804 13.2365497519459 11.7224330537126
"319" 13.4112490098804 13.2262733250086 11.7148451805999
"320" 13.4112490098804 13.2159968980713 11.7074109391344
"321" 13.4112490098804 13.2057204711339 11.700130329316
"322" 13.4112490098804 13.1954440441966 11.6930033511447
"323" 13.4112490098804 13.1851676172593 11.6860300046206
"324" 13.4112490098804 13.174891190322 11.6792102897435
"325" 13.4112490098804 13.1646147633846 11.6725442065136
"326" 13.4112490098804 13.1543383364473 11.6660317549309
"327" 13.4112490098804 13.14406190951 11.6596729349952
"328" 13.4112490098804 13.1337854825727 11.6534677467067
"329" 13.4112490098804 13.1235090556353 11.6474161900653
"330" 13.4112490098804 13.113232628698 11.641518265071
"331" 13.4112490098804 13.1029562017607 11.6357739717238
"332" 13.4112490098804 13.0926797748234 11.6301833100238
"333" 13.4112490098804 13.082403347886 11.6247462799709
"334" 13.4112490098804 13.0721269209487 11.6194628815651
"335" 13.4112490098804 13.0618504940114 11.6143331148064
"336" 13.4112490098804 13.0515740670741 11.6093569796949
"337" 13.4112490098804 13.0412976401367 11.6045344762305
"338" 13.4112490098804 13.0310212131994 11.5998656044132
"339" 13.4112490098804 13.0207447862621 11.595350364243
"340" 13.4112490098804 13.0104683593248 11.59098875572
"341" 13.4112490098804 13.0001919323874 11.5867807788441
"342" 13.4112490098804 12.9899155054501 11.5827264336153
"343" 13.4112490098804 12.9796390785128 11.5788257200336
"344" 13.4112490098804 12.9693626515755 11.5750786380991
"345" 13.4112490098804 12.9590862246381 11.5714851878117
"346" 13.4112490098804 12.9488097977008 11.5680453691714
"347" 13.4112490098804 12.9385333707635 11.5647591821782
"348" 13.4112490098804 12.9282569438262 11.5616266268321
"349" 13.4112490098804 12.9179805168888 11.5586477031332
"350" 13.4112490098804 12.9077040899515 11.5558224110814
"351" 13.4112490098804 12.8974276630142 11.5531507506768
"352" 13.4112490098804 12.8871512360769 11.5506327219192
"353" 13.4112490098804 12.8768748091396 11.5482683248088
"354" 13.4112490098804 12.8665983822022 11.5460575593455
"355" 13.4112490098804 12.8563219552649 11.5440004255293
"356" 13.4112490098804 12.8460455283276 11.5420969233603
"357" 13.4112490098804 12.8357691013903 11.5403470528383
"358" 13.4112490098804 12.8254926744529 11.5387508139635
"359" 13.4112490098804 12.8152162475156 11.5373082067358
"360" 13.4112490098804 12.8049398205783 11.5360192311553
"361" 13.4112490098804 12.794663393641 11.5348838872219
"362" 13.4112490098804 12.7843869667036 11.5339021749356
"363" 13.4112490098804 12.7741105397663 11.5330740942964
"364" 13.4112490098804 12.763834112829 11.5323996453043
"365" 13.4112490098804 12.7535576858917 11.5318788279594
"366" 13.4112490098804 12.7432812589543 11.5315116422616
"367" 13.4112490098804 12.733004832017 11.5312980882109
"368" 13.4112490098804 12.7227284050797 11.5312381658073
"369" 13.4112490098804 12.7124519781424 11.5313318750509
"370" 13.4112490098804 12.702175551205 11.5315792159416
"371" 13.4112490098804 12.6918991242677 11.5319801884794
"372" 13.4112490098804 12.6816226973304 11.5325347926643
"373" 13.4112490098804 12.6713462703931 11.5332430284964
"374" 13.4112490098804 12.6610698434557 11.5341048959756
"375" 13.4112490098804 12.6507934165184 11.5351203951019
"376" 13.4112490098804 12.6405169895811 11.5362895258753
"377" 13.4112490098804 12.6302405626438 11.5376122882959
"378" 13.4112490098804 12.6199641357064 11.5390886823636
"379" 13.4112490098804 12.6096877087691 11.5407187080784
"380" 13.4112490098804 12.5994112818318 11.5425023654403
"381" 13.4112490098804 12.5891348548945 11.5444396544494
"382" 13.4112490098804 12.5788584279571 11.5465305751055
"383" 13.4112490098804 12.5685820010198 11.5487751274088
"384" 13.4112490098804 12.5583055740825 11.5511733113593
"385" 13.4112490098804 12.5480291471452 11.5537251269568
"386" 13.4112490098804 12.5377527202078 11.5564305742015
"387" 13.4112490098804 12.5274762932705 11.5592896530933
"388" 13.4112490098804 12.5171998663332 11.5623023636322
"389" 13.4112490098804 12.5069234393959 11.5654687058183
"390" 13.4112490098804 12.4966470124585 11.5687886796514
"391" 13.4112490098804 12.4863705855212 11.5722622851317
"392" 13.4112490098804 12.4760941585839 11.5758895222592
"393" 13.4112490098804 12.4658177316466 11.5796703910337
"394" 13.4112490098804 12.4555413047092 11.5836048914554
"395" 13.4112490098804 12.4452648777719 11.5876930235242
"396" 13.4112490098804 12.4349884508346 11.5919347872401
"397" 13.4112490098804 12.4247120238973 11.5963301826031
"398" 13.4112490098804 12.4144355969599 11.6008792096133
"399" 13.4112490098804 12.4041591700226 11.6055818682706
"400" 13.4112490098804 12.3938827430853 11.610438158575
"401" 13.4112490098804 12.383606316148 11.6154480805266
"402" 13.4112490098804 12.3733298892106 11.6206116341252
"403" 13.4112490098804 12.3630534622733 11.625928819371
"404" 13.4112490098804 12.352777035336 11.6313996362639
"405" 13.4112490098804 12.3425006083987 11.637024084804
"406" 13.4112490098804 12.3322241814613 11.6428021649911
"407" 13.4112490098804 12.321947754524 11.6487338768254
"408" 13.4112490098804 12.3116713275867 11.6548192203068
"409" 13.4112490098804 12.3013949006494 11.6610581954354
"410" 13.4112490098804 12.291118473712 11.667450802211
"411" 13.4112490098804 12.2808420467747 11.6739970406338
"412" 13.4112490098804 12.2705656198374 11.6806969107037
"413" 13.4112490098804 12.2602891929001 11.6875504124207
"414" 13.4112490098804 12.2500127659627 11.6945575457849
"415" 13.4112490098804 12.2397363390254 11.7017183107962
"416" 13.4112490098804 12.2294599120881 11.7090327074546
"417" 13.4112490098804 12.2191834851508 11.7165007357601
"418" 13.4112490098804 12.2089070582134 11.7241223957128
"419" 13.4112490098804 12.1986306312761 11.7318976873126
"420" 13.4112490098804 12.1883542043388 11.7398266105595
"421" 13.4112490098804 12.1780777774015 11.7479091654535
"422" 13.4112490098804 12.1678013504641 11.7561453519946
"423" 13.4112490098804 12.1575249235268 11.7645351701829
"424" 13.4112490098804 12.1472484965895 11.7730786200183
"425" 13.4112490098804 12.1369720696522 11.7817757015008
"426" 13.4112490098804 12.1266956427148 11.7906264146305
"427" 13.4112490098804 12.1164192157775 11.7996307594073
"428" 13.4112490098804 12.1061427888402 11.8087887358311
"429" 13.4112490098804 12.0958663619029 11.8181003439022
"430" 13.4112490098804 12.0855899349655 11.8275655836203
"431" 13.4112490098804 12.0753135080282 11.8371844549856
"432" 13.4112490098804 12.0650370810909 11.846956957998
"433" 13.4112490098804 12.0547606541536 11.8568830926575
"434" 13.4112490098804 12.0444842272162 11.8669628589641
"435" 13.4112490098804 12.0342078002789 11.8771962569179
"436" 13.4112490098804 12.0239313733416 11.8875832865188
"437" 13.4112490098804 12.0136549464043 11.8981239477668
"438" 13.4112490098804 12.0033785194669 11.908818240662
"439" 13.4112490098804 11.9931020925296 11.9196661652042
"440" 13.4112490098804 11.9828256655923 11.9306677213936
"441" 13.4112490098804 11.972549238655 11.9418229092301
"442" 13.4112490098804 11.9622728117176 11.9531317287137
"443" 13.4112490098804 11.9519963847803 11.9645941798445
"444" 13.4112490098804 11.941719957843 11.9762102626224
"445" 13.4112490098804 11.9314435309057 11.9879799770474
"446" 13.4112490098804 11.9211671039683 11.9999033231195
"447" 13.4112490098804 11.910890677031 12.0119803008388
"448" 13.4112490098804 11.9006142500937 12.0242109102052
"449" 13.4112490098804 11.8903378231564 12.0365951512187
"450" 13.4112490098804 11.880061396219 12.0491330238793
"451" 13.4112490098804 11.8697849692817 12.0618245281871
"452" 13.4112490098804 11.8595085423444 12.0746696641419
"453" 13.4112490098804 11.8492321154071 12.087668431744
"454" 13.4112490098804 11.8389556884697 12.1008208309931
"455" 13.4112490098804 11.8286792615324 12.1141268618893
"456" 13.4112490098804 11.8184028345951 12.1275865244327
"457" 13.4112490098804 11.8081264076578 12.1411998186232
"458" 13.4112490098804 11.7978499807204 12.1549667444608
"459" 13.4112490098804 11.7875735537831 12.1688873019456
"460" 13.4112490098804 11.7772971268458 12.1829614910775
"461" 13.4112490098804 11.7670206999085 12.1971893118565
"462" 13.4112490098804 11.7567442729711 12.2115707642826
"463" 13.4112490098804 11.7464678460338 12.2261058483558
"464" 13.4112490098804 11.7361914190965 12.2407945640762
"465" 13.4112490098804 11.7259149921592 12.2556369114437
"466" 13.4112490098804 11.7156385652218 12.2706328904583
"467" 13.4112490098804 11.7053621382845 12.28578250112
"468" 13.4112490098804 11.6950857113472 12.3010857434289
"469" 13.4112490098804 11.6848092844099 12.3165426173849
"470" 13.4112490098804 11.6745328574725 12.332153122988
"471" 13.4112490098804 11.6642564305352 12.3479172602383
"472" 13.4112490098804 11.6539800035979 12.3638350291356
"473" 13.4112490098804 11.6437035766606 12.3799064296801
"474" 13.4112490098804 11.6334271497232 12.3961314618717
"475" 13.4112490098804 11.6231507227859 12.4125101257105
"476" 13.4112490098804 11.6128742958486 12.4290424211963
"477" 13.4112490098804 11.6025978689113 12.4457283483293
"478" 13.4112490098804 11.592321441974 12.4625679071094
"479" 13.4112490098804 11.5820450150366 12.4795610975367
"480" 13.4112490098804 11.5717685880993 12.496707919611
"481" 13.4112490098804 11.561492161162 12.5140083733325
"482" 13.4112490098804 11.5512157342247 12.5314624587011
"483" 13.4112490098804 11.5409393072873 12.5490701757168
"484" 13.4112490098804 11.53066288035 12.5668315243797
"485" 13.4112490098804 11.5203864534127 12.5847465046897
"486" 13.4112490098804 11.5101100264754 12.6028151166468
"487" 13.4112490098804 11.499833599538 12.621037360251
"488" 13.4112490098804 11.4895571726007 12.6394132355024
"489" 13.4112490098804 11.4792807456634 12.6579427424008
"490" 13.4112490098804 11.4690043187261 12.6766258809464
"491" 13.4112490098804 11.4587278917887 12.6954626511392
"492" 13.4112490098804 11.4484514648514 12.714453052979
"493" 13.4112490098804 11.4381750379141 12.733597086466
"494" 13.4112490098804 11.4278986109768 12.7528947516001
"495" 13.4112490098804 11.4176221840394 12.7723460483813
"496" 13.4112490098804 11.4073457571021 12.7919509768097
"497" 13.4112490098804 11.3970693301648 12.8117095368851
"498" 13.4112490098804 11.3867929032275 12.8316217286077
"499" 13.4112490098804 11.3765164762901 12.8516875519775
