"fitted.vals.predict.dm.inter.only" "fitted.vals.predict.dm.linear" "fitted.vals.predict.dm.quad"
"145" 0.0147640948495714 0.0145524428629278 0.0144837777560174
"146" 0.0147640948495714 0.0145537996064319 0.0144900595106491
"147" 0.0147640948495714 0.0145551563499361 0.0144963095931835
"148" 0.0147640948495714 0.0145565130934402 0.0145025280036207
"149" 0.0147640948495714 0.0145578698369443 0.0145087147419605
"150" 0.0147640948495714 0.0145592265804484 0.0145148698082031
"151" 0.0147640948495714 0.0145605833239526 0.0145209932023483
"152" 0.0147640948495714 0.0145619400674567 0.0145270849243963
"153" 0.0147640948495714 0.0145632968109608 0.014533144974347
"154" 0.0147640948495714 0.0145646535544649 0.0145391733522005
"155" 0.0147640948495714 0.0145660102979691 0.0145451700579566
"156" 0.0147640948495714 0.0145673670414732 0.0145511350916155
"157" 0.0147640948495714 0.0145687237849773 0.014557068453177
"158" 0.0147640948495714 0.0145700805284814 0.0145629701426413
"159" 0.0147640948495714 0.0145714372719856 0.0145688401600083
"160" 0.0147640948495714 0.0145727940154897 0.0145746785052781
"161" 0.0147640948495714 0.0145741507589938 0.0145804851784505
"162" 0.0147640948495714 0.0145755075024979 0.0145862601795257
"163" 0.0147640948495714 0.0145768642460021 0.0145920035085035
"164" 0.0147640948495714 0.0145782209895062 0.0145977151653841
"165" 0.0147640948495714 0.0145795777330103 0.0146033951501674
"166" 0.0147640948495714 0.0145809344765144 0.0146090434628535
"167" 0.0147640948495714 0.0145822912200186 0.0146146601034422
"168" 0.0147640948495714 0.0145836479635227 0.0146202450719337
"169" 0.0147640948495714 0.0145850047070268 0.0146257983683278
"170" 0.0147640948495714 0.0145863614505309 0.0146313199926247
"171" 0.0147640948495714 0.0145877181940351 0.0146368099448243
"172" 0.0147640948495714 0.0145890749375392 0.0146422682249266
"173" 0.0147640948495714 0.0145904316810433 0.0146476948329317
"174" 0.0147640948495714 0.0145917884245474 0.0146530897688394
"175" 0.0147640948495714 0.0145931451680516 0.0146584530326499
"176" 0.0147640948495714 0.0145945019115557 0.0146637846243631
"177" 0.0147640948495714 0.0145958586550598 0.014669084543979
"178" 0.0147640948495714 0.0145972153985639 0.0146743527914976
"179" 0.0147640948495714 0.0145985721420681 0.014679589366919
"180" 0.0147640948495714 0.0145999288855722 0.014684794270243
"181" 0.0147640948495714 0.0146012856290763 0.0146899675014698
"182" 0.0147640948495714 0.0146026423725804 0.0146951090605993
"183" 0.0147640948495714 0.0146039991160846 0.0147002189476315
"184" 0.0147640948495714 0.0146053558595887 0.0147052971625664
"185" 0.0147640948495714 0.0146067126030928 0.0147103437054041
"186" 0.0147640948495714 0.014608069346597 0.0147153585761444
"187" 0.0147640948495714 0.0146094260901011 0.0147203417747875
"188" 0.0147640948495714 0.0146107828336052 0.0147252933013333
"189" 0.0147640948495714 0.0146121395771093 0.0147302131557818
"190" 0.0147640948495714 0.0146134963206135 0.014735101338133
"191" 0.0147640948495714 0.0146148530641176 0.014739957848387
"192" 0.0147640948495714 0.0146162098076217 0.0147447826865436
"193" 0.0147640948495714 0.0146175665511258 0.014749575852603
"194" 0.0147640948495714 0.01461892329463 0.0147543373465651
"195" 0.0147640948495714 0.0146202800381341 0.0147590671684299
"196" 0.0147640948495714 0.0146216367816382 0.0147637653181974
"197" 0.0147640948495714 0.0146229935251423 0.0147684317958676
"198" 0.0147640948495714 0.0146243502686465 0.0147730666014406
"199" 0.0147640948495714 0.0146257070121506 0.0147776697349163
"200" 0.0147640948495714 0.0146270637556547 0.0147822411962947
"201" 0.0147640948495714 0.0146284204991588 0.0147867809855758
"202" 0.0147640948495714 0.014629777242663 0.0147912891027596
"203" 0.0147640948495714 0.0146311339861671 0.0147957655478461
"204" 0.0147640948495714 0.0146324907296712 0.0148002103208354
"205" 0.0147640948495714 0.0146338474731753 0.0148046234217274
"206" 0.0147640948495714 0.0146352042166795 0.014809004850522
"207" 0.0147640948495714 0.0146365609601836 0.0148133546072195
"208" 0.0147640948495714 0.0146379177036877 0.0148176726918196
"209" 0.0147640948495714 0.0146392744471918 0.0148219591043224
"210" 0.0147640948495714 0.014640631190696 0.014826213844728
"211" 0.0147640948495714 0.0146419879342001 0.0148304369130362
"212" 0.0147640948495714 0.0146433446777042 0.0148346283092472
"213" 0.0147640948495714 0.0146447014212083 0.0148387880333609
"214" 0.0147640948495714 0.0146460581647125 0.0148429160853774
"215" 0.0147640948495714 0.0146474149082166 0.0148470124652965
"216" 0.0147640948495714 0.0146487716517207 0.0148510771731183
"217" 0.0147640948495714 0.0146501283952248 0.0148551102088429
"218" 0.0147640948495714 0.014651485138729 0.0148591115724702
"219" 0.0147640948495714 0.0146528418822331 0.0148630812640002
"220" 0.0147640948495714 0.0146541986257372 0.0148670192834329
"221" 0.0147640948495714 0.0146555553692413 0.0148709256307684
"222" 0.0147640948495714 0.0146569121127455 0.0148748003060065
"223" 0.0147640948495714 0.0146582688562496 0.0148786433091474
"224" 0.0147640948495714 0.0146596255997537 0.014882454640191
"225" 0.0147640948495714 0.0146609823432578 0.0148862342991373
"226" 0.0147640948495714 0.014662339086762 0.0148899822859863
"227" 0.0147640948495714 0.0146636958302661 0.014893698600738
"228" 0.0147640948495714 0.0146650525737702 0.0148973832433925
"229" 0.0147640948495714 0.0146664093172743 0.0149010362139497
"230" 0.0147640948495714 0.0146677660607785 0.0149046575124096
"231" 0.0147640948495714 0.0146691228042826 0.0149082471387722
"232" 0.0147640948495714 0.0146704795477867 0.0149118050930375
"233" 0.0147640948495714 0.0146718362912908 0.0149153313752055
"234" 0.0147640948495714 0.014673193034795 0.0149188259852763
"235" 0.0147640948495714 0.0146745497782991 0.0149222889232497
"236" 0.0147640948495714 0.0146759065218032 0.0149257201891259
"237" 0.0147640948495714 0.0146772632653073 0.0149291197829048
"238" 0.0147640948495714 0.0146786200088115 0.0149324877045865
"239" 0.0147640948495714 0.0146799767523156 0.0149358239541708
"240" 0.0147640948495714 0.0146813334958197 0.0149391285316578
"241" 0.0147640948495714 0.0146826902393238 0.0149424014370476
"242" 0.0147640948495714 0.014684046982828 0.0149456426703401
"243" 0.0147640948495714 0.0146854037263321 0.0149488522315353
"244" 0.0147640948495714 0.0146867604698362 0.0149520301206332
"245" 0.0147640948495714 0.0146881172133403 0.0149551763376339
"246" 0.0147640948495714 0.0146894739568445 0.0149582908825372
"247" 0.0147640948495714 0.0146908307003486 0.0149613737553433
"248" 0.0147640948495714 0.0146921874438527 0.0149644249560521
"249" 0.0147640948495714 0.0146935441873568 0.0149674444846636
"250" 0.0147640948495714 0.014694900930861 0.0149704323411778
"251" 0.0147640948495714 0.0146962576743651 0.0149733885255947
"252" 0.0147640948495714 0.0146976144178692 0.0149763130379144
"253" 0.0147640948495714 0.0146989711613733 0.0149792058781368
"254" 0.0147640948495714 0.0147003279048775 0.0149820670462618
"255" 0.0147640948495714 0.0147016846483816 0.0149848965422896
"256" 0.0147640948495714 0.0147030413918857 0.0149876943662202
"257" 0.0147640948495714 0.0147043981353898 0.0149904605180534
"258" 0.0147640948495714 0.014705754878894 0.0149931949977894
"259" 0.0147640948495714 0.0147071116223981 0.014995897805428
"260" 0.0147640948495714 0.0147084683659022 0.0149985689409694
"261" 0.0147640948495714 0.0147098251094064 0.0150012084044135
"262" 0.0147640948495714 0.0147111818529105 0.0150038161957603
"263" 0.0147640948495714 0.0147125385964146 0.0150063923150099
"264" 0.0147640948495714 0.0147138953399187 0.0150089367621621
"265" 0.0147640948495714 0.0147152520834229 0.0150114495372171
"266" 0.0147640948495714 0.014716608826927 0.0150139306401748
"267" 0.0147640948495714 0.0147179655704311 0.0150163800710352
"268" 0.0147640948495714 0.0147193223139352 0.0150187978297983
"269" 0.0147640948495714 0.0147206790574394 0.0150211839164641
"270" 0.0147640948495714 0.0147220358009435 0.0150235383310327
"271" 0.0147640948495714 0.0147233925444476 0.015025861073504
"272" 0.0147640948495714 0.0147247492879517 0.0150281521438779
"273" 0.0147640948495714 0.0147261060314559 0.0150304115421546
"274" 0.0147640948495714 0.01472746277496 0.0150326392683341
"275" 0.0147640948495714 0.0147288195184641 0.0150348353224162
"276" 0.0147640948495714 0.0147301762619682 0.015036999704401
"277" 0.0147640948495714 0.0147315330054724 0.0150391324142886
"278" 0.0147640948495714 0.0147328897489765 0.0150412334520789
"279" 0.0147640948495714 0.0147342464924806 0.0150433028177719
"280" 0.0147640948495714 0.0147356032359847 0.0150453405113676
"281" 0.0147640948495714 0.0147369599794889 0.0150473465328661
"282" 0.0147640948495714 0.014738316722993 0.0150493208822672
"283" 0.0147640948495714 0.0147396734664971 0.0150512635595711
"284" 0.0147640948495714 0.0147410302100012 0.0150531745647777
"285" 0.0147640948495714 0.0147423869535054 0.015055053897887
"286" 0.0147640948495714 0.0147437436970095 0.015056901558899
"287" 0.0147640948495714 0.0147451004405136 0.0150587175478137
"288" 0.0147640948495714 0.0147464571840177 0.0150605018646312
"289" 0.0147640948495714 0.0147478139275219 0.0150622545093513
"290" 0.0147640948495714 0.014749170671026 0.0150639754819742
"291" 0.0147640948495714 0.0147505274145301 0.0150656647824998
"292" 0.0147640948495714 0.0147518841580342 0.0150673224109281
"293" 0.0147640948495714 0.0147532409015384 0.0150689483672592
"294" 0.0147640948495714 0.0147545976450425 0.0150705426514929
"295" 0.0147640948495714 0.0147559543885466 0.0150721052636294
"296" 0.0147640948495714 0.0147573111320507 0.0150736362036686
"297" 0.0147640948495714 0.0147586678755549 0.0150751354716105
"298" 0.0147640948495714 0.014760024619059 0.0150766030674551
"299" 0.0147640948495714 0.0147613813625631 0.0150780389912024
"300" 0.0147640948495714 0.0147627381060672 0.0150794432428525
"301" 0.0147640948495714 0.0147640948495714 0.0150808158224052
"302" 0.0147640948495714 0.0147654515930755 0.0150821567298607
"303" 0.0147640948495714 0.0147668083365796 0.0150834659652189
"304" 0.0147640948495714 0.0147681650800837 0.0150847435284798
"305" 0.0147640948495714 0.0147695218235879 0.0150859894196435
"306" 0.0147640948495714 0.014770878567092 0.0150872036387098
"307" 0.0147640948495714 0.0147722353105961 0.0150883861856789
"308" 0.0147640948495714 0.0147735920541002 0.0150895370605507
"309" 0.0147640948495714 0.0147749487976044 0.0150906562633252
"310" 0.0147640948495714 0.0147763055411085 0.0150917437940024
"311" 0.0147640948495714 0.0147776622846126 0.0150927996525823
"312" 0.0147640948495714 0.0147790190281167 0.015093823839065
"313" 0.0147640948495714 0.0147803757716209 0.0150948163534503
"314" 0.0147640948495714 0.014781732515125 0.0150957771957384
"315" 0.0147640948495714 0.0147830892586291 0.0150967063659292
"316" 0.0147640948495714 0.0147844460021332 0.0150976038640227
"317" 0.0147640948495714 0.0147858027456374 0.015098469690019
"318" 0.0147640948495714 0.0147871594891415 0.0150993038439179
"319" 0.0147640948495714 0.0147885162326456 0.0151001063257196
"320" 0.0147640948495714 0.0147898729761497 0.015100877135424
"321" 0.0147640948495714 0.0147912297196539 0.0151016162730311
"322" 0.0147640948495714 0.014792586463158 0.0151023237385409
"323" 0.0147640948495714 0.0147939432066621 0.0151029995319534
"324" 0.0147640948495714 0.0147952999501662 0.0151036436532687
"325" 0.0147640948495714 0.0147966566936704 0.0151042561024866
"326" 0.0147640948495714 0.0147980134371745 0.0151048368796073
"327" 0.0147640948495714 0.0147993701806786 0.0151053859846307
"328" 0.0147640948495714 0.0148007269241827 0.0151059034175568
"329" 0.0147640948495714 0.0148020836676869 0.0151063891783857
"330" 0.0147640948495714 0.014803440411191 0.0151068432671172
"331" 0.0147640948495714 0.0148047971546951 0.0151072656837515
"332" 0.0147640948495714 0.0148061538981993 0.0151076564282885
"333" 0.0147640948495714 0.0148075106417034 0.0151080155007282
"334" 0.0147640948495714 0.0148088673852075 0.0151083429010706
"335" 0.0147640948495714 0.0148102241287116 0.0151086386293157
"336" 0.0147640948495714 0.0148115808722158 0.0151089026854635
"337" 0.0147640948495714 0.0148129376157199 0.0151091350695141
"338" 0.0147640948495714 0.014814294359224 0.0151093357814674
"339" 0.0147640948495714 0.0148156511027281 0.0151095048213234
"340" 0.0147640948495714 0.0148170078462323 0.0151096421890821
"341" 0.0147640948495714 0.0148183645897364 0.0151097478847435
"342" 0.0147640948495714 0.0148197213332405 0.0151098219083077
"343" 0.0147640948495714 0.0148210780767446 0.0151098642597746
"344" 0.0147640948495714 0.0148224348202488 0.0151098749391441
"345" 0.0147640948495714 0.0148237915637529 0.0151098539464164
"346" 0.0147640948495714 0.014825148307257 0.0151098012815914
"347" 0.0147640948495714 0.0148265050507611 0.0151097169446692
"348" 0.0147640948495714 0.0148278617942653 0.0151096009356496
"349" 0.0147640948495714 0.0148292185377694 0.0151094532545328
"350" 0.0147640948495714 0.0148305752812735 0.0151092739013187
"351" 0.0147640948495714 0.0148319320247776 0.0151090628760073
"352" 0.0147640948495714 0.0148332887682818 0.0151088201785986
"353" 0.0147640948495714 0.0148346455117859 0.0151085458090926
"354" 0.0147640948495714 0.01483600225529 0.0151082397674894
"355" 0.0147640948495714 0.0148373589987941 0.0151079020537888
"356" 0.0147640948495714 0.0148387157422983 0.015107532667991
"357" 0.0147640948495714 0.0148400724858024 0.0151071316100959
"358" 0.0147640948495714 0.0148414292293065 0.0151066988801035
"359" 0.0147640948495714 0.0148427859728106 0.0151062344780138
"360" 0.0147640948495714 0.0148441427163148 0.0151057384038269
"361" 0.0147640948495714 0.0148454994598189 0.0151052106575427
"362" 0.0147640948495714 0.014846856203323 0.0151046512391611
"363" 0.0147640948495714 0.0148482129468271 0.0151040601486823
"364" 0.0147640948495714 0.0148495696903313 0.0151034373861063
"365" 0.0147640948495714 0.0148509264338354 0.0151027829514329
"366" 0.0147640948495714 0.0148522831773395 0.0151020968446622
"367" 0.0147640948495714 0.0148536399208436 0.0151013790657943
"368" 0.0147640948495714 0.0148549966643478 0.0151006296148291
"369" 0.0147640948495714 0.0148563534078519 0.0150998484917666
"370" 0.0147640948495714 0.014857710151356 0.0150990356966068
"371" 0.0147640948495714 0.0148590668948601 0.0150981912293497
"372" 0.0147640948495714 0.0148604236383643 0.0150973150899954
"373" 0.0147640948495714 0.0148617803818684 0.0150964072785437
"374" 0.0147640948495714 0.0148631371253725 0.0150954677949948
"375" 0.0147640948495714 0.0148644938688766 0.0150944966393486
"376" 0.0147640948495714 0.0148658506123808 0.0150934938116051
"377" 0.0147640948495714 0.0148672073558849 0.0150924593117643
"378" 0.0147640948495714 0.014868564099389 0.0150913931398263
"379" 0.0147640948495714 0.0148699208428931 0.0150902952957909
"380" 0.0147640948495714 0.0148712775863973 0.0150891657796583
"381" 0.0147640948495714 0.0148726343299014 0.0150880045914284
"382" 0.0147640948495714 0.0148739910734055 0.0150868117311012
"383" 0.0147640948495714 0.0148753478169096 0.0150855871986768
"384" 0.0147640948495714 0.0148767045604138 0.015084330994155
"385" 0.0147640948495714 0.0148780613039179 0.015083043117536
"386" 0.0147640948495714 0.014879418047422 0.0150817235688197
"387" 0.0147640948495714 0.0148807747909261 0.015080372348006
"388" 0.0147640948495714 0.0148821315344303 0.0150789894550952
"389" 0.0147640948495714 0.0148834882779344 0.015077574890087
"390" 0.0147640948495714 0.0148848450214385 0.0150761286529815
"391" 0.0147640948495714 0.0148862017649426 0.0150746507437788
"392" 0.0147640948495714 0.0148875585084468 0.0150731411624788
"393" 0.0147640948495714 0.0148889152519509 0.0150715999090815
"394" 0.0147640948495714 0.014890271995455 0.0150700269835869
"395" 0.0147640948495714 0.0148916287389591 0.015068422385995
"396" 0.0147640948495714 0.0148929854824633 0.0150667861163059
"397" 0.0147640948495714 0.0148943422259674 0.0150651181745194
"398" 0.0147640948495714 0.0148956989694715 0.0150634185606357
"399" 0.0147640948495714 0.0148970557129756 0.0150616872746547
"400" 0.0147640948495714 0.0148984124564798 0.0150599243165764
"401" 0.0147640948495714 0.0148997691999839 0.0150581296864008
"402" 0.0147640948495714 0.014901125943488 0.015056303384128
"403" 0.0147640948495714 0.0149024826869921 0.0150544454097578
"404" 0.0147640948495714 0.0149038394304963 0.0150525557632904
"405" 0.0147640948495714 0.0149051961740004 0.0150506344447257
"406" 0.0147640948495714 0.0149065529175045 0.0150486814540637
"407" 0.0147640948495714 0.0149079096610086 0.0150466967913045
"408" 0.0147640948495714 0.0149092664045128 0.0150446804564479
"409" 0.0147640948495714 0.0149106231480169 0.0150426324494941
"410" 0.0147640948495714 0.014911979891521 0.0150405527704429
"411" 0.0147640948495714 0.0149133366350251 0.0150384414192945
"412" 0.0147640948495714 0.0149146933785293 0.0150362983960488
"413" 0.0147640948495714 0.0149160501220334 0.0150341237007059
"414" 0.0147640948495714 0.0149174068655375 0.0150319173332656
"415" 0.0147640948495714 0.0149187636090417 0.0150296792937281
"416" 0.0147640948495714 0.0149201203525458 0.0150274095820932
"417" 0.0147640948495714 0.0149214770960499 0.0150251081983611
"418" 0.0147640948495714 0.014922833839554 0.0150227751425318
"419" 0.0147640948495714 0.0149241905830582 0.0150204104146051
"420" 0.0147640948495714 0.0149255473265623 0.0150180140145811
"421" 0.0147640948495714 0.0149269040700664 0.0150155859424599
"422" 0.0147640948495714 0.0149282608135705 0.0150131261982414
"423" 0.0147640948495714 0.0149296175570747 0.0150106347819256
"424" 0.0147640948495714 0.0149309743005788 0.0150081116935125
"425" 0.0147640948495714 0.0149323310440829 0.0150055569330021
"426" 0.0147640948495714 0.014933687787587 0.0150029705003944
"427" 0.0147640948495714 0.0149350445310912 0.0150003523956895
"428" 0.0147640948495714 0.0149364012745953 0.0149977026188873
"429" 0.0147640948495714 0.0149377580180994 0.0149950211699878
"430" 0.0147640948495714 0.0149391147616035 0.014992308048991
"431" 0.0147640948495714 0.0149404715051077 0.0149895632558969
"432" 0.0147640948495714 0.0149418282486118 0.0149867867907056
"433" 0.0147640948495714 0.0149431849921159 0.0149839786534169
"434" 0.0147640948495714 0.01494454173562 0.014981138844031
"435" 0.0147640948495714 0.0149458984791242 0.0149782673625478
"436" 0.0147640948495714 0.0149472552226283 0.0149753642089673
"437" 0.0147640948495714 0.0149486119661324 0.0149724293832895
"438" 0.0147640948495714 0.0149499687096365 0.0149694628855145
"439" 0.0147640948495714 0.0149513254531407 0.0149664647156421
"440" 0.0147640948495714 0.0149526821966448 0.0149634348736725
"441" 0.0147640948495714 0.0149540389401489 0.0149603733596056
"442" 0.0147640948495714 0.014955395683653 0.0149572801734414
"443" 0.0147640948495714 0.0149567524271572 0.0149541553151799
"444" 0.0147640948495714 0.0149581091706613 0.0149509987848212
"445" 0.0147640948495714 0.0149594659141654 0.0149478105823651
"446" 0.0147640948495714 0.0149608226576695 0.0149445907078118
"447" 0.0147640948495714 0.0149621794011737 0.0149413391611612
"448" 0.0147640948495714 0.0149635361446778 0.0149380559424133
"449" 0.0147640948495714 0.0149648928881819 0.0149347410515681
"450" 0.0147640948495714 0.014966249631686 0.0149313944886257
"451" 0.0147640948495714 0.0149676063751902 0.0149280162535859
