"fitted.vals.predict.rn.inter.only" "fitted.vals.predict.rn.linear" "fitted.vals.predict.rn.quad"
"144" 0.0368097867432276 0.030492495668088 0.029178022342408
"145" 0.0368097867432276 0.0305327331908596 0.0293067584994961
"146" 0.0368097867432276 0.0305729707136312 0.0294349291701031
"147" 0.0368097867432276 0.0306132082364028 0.0295625343542287
"148" 0.0368097867432276 0.0306534457591743 0.0296895740518732
"149" 0.0368097867432276 0.0306936832819459 0.0298160482630363
"150" 0.0368097867432276 0.0307339208047175 0.0299419569877182
"151" 0.0368097867432276 0.0307741583274891 0.0300673002259189
"152" 0.0368097867432276 0.0308143958502607 0.0301920779776383
"153" 0.0368097867432276 0.0308546333730323 0.0303162902428764
"154" 0.0368097867432276 0.0308948708958039 0.0304399370216333
"155" 0.0368097867432276 0.0309351084185755 0.0305630183139089
"156" 0.0368097867432276 0.0309753459413471 0.0306855341197033
"157" 0.0368097867432276 0.0310155834641186 0.0308074844390164
"158" 0.0368097867432276 0.0310558209868902 0.0309288692718483
"159" 0.0368097867432276 0.0310960585096618 0.0310496886181989
"160" 0.0368097867432276 0.0311362960324334 0.0311699424780682
"161" 0.0368097867432276 0.031176533555205 0.0312896308514563
"162" 0.0368097867432276 0.0312167710779766 0.0314087537383631
"163" 0.0368097867432276 0.0312570086007482 0.0315273111387887
"164" 0.0368097867432276 0.0312972461235198 0.031645303052733
"165" 0.0368097867432276 0.0313374836462914 0.0317627294801961
"166" 0.0368097867432276 0.031377721169063 0.0318795904211779
"167" 0.0368097867432276 0.0314179586918346 0.0319958858756784
"168" 0.0368097867432276 0.0314581962146061 0.0321116158436977
"169" 0.0368097867432276 0.0314984337373777 0.0322267803252358
"170" 0.0368097867432276 0.0315386712601493 0.0323413793202926
"171" 0.0368097867432276 0.0315789087829209 0.0324554128288681
"172" 0.0368097867432276 0.0316191463056925 0.0325688808509624
"173" 0.0368097867432276 0.0316593838284641 0.0326817833865754
"174" 0.0368097867432276 0.0316996213512357 0.0327941204357071
"175" 0.0368097867432276 0.0317398588740073 0.0329058919983576
"176" 0.0368097867432276 0.0317800963967789 0.0330170980745269
"177" 0.0368097867432276 0.0318203339195504 0.0331277386642149
"178" 0.0368097867432276 0.031860571442322 0.0332378137674216
"179" 0.0368097867432276 0.0319008089650936 0.0333473233841471
"180" 0.0368097867432276 0.0319410464878652 0.0334562675143913
"181" 0.0368097867432276 0.0319812840106368 0.0335646461581543
"182" 0.0368097867432276 0.0320215215334084 0.033672459315436
"183" 0.0368097867432276 0.03206175905618 0.0337797069862364
"184" 0.0368097867432276 0.0321019965789516 0.0338863891705556
"185" 0.0368097867432276 0.0321422341017232 0.0339925058683935
"186" 0.0368097867432276 0.0321824716244948 0.0340980570797502
"187" 0.0368097867432276 0.0322227091472663 0.0342030428046257
"188" 0.0368097867432276 0.0322629466700379 0.0343074630430198
"189" 0.0368097867432276 0.0323031841928095 0.0344113177949327
"190" 0.0368097867432276 0.0323434217155811 0.0345146070603644
"191" 0.0368097867432276 0.0323836592383527 0.0346173308393148
"192" 0.0368097867432276 0.0324238967611243 0.0347194891317839
"193" 0.0368097867432276 0.0324641342838959 0.0348210819377718
"194" 0.0368097867432276 0.0325043718066675 0.0349221092572785
"195" 0.0368097867432276 0.0325446093294391 0.0350225710903038
"196" 0.0368097867432276 0.0325848468522107 0.035122467436848
"197" 0.0368097867432276 0.0326250843749822 0.0352217982969108
"198" 0.0368097867432276 0.0326653218977538 0.0353205636704924
"199" 0.0368097867432276 0.0327055594205254 0.0354187635575928
"200" 0.0368097867432276 0.032745796943297 0.0355163979582119
"201" 0.0368097867432276 0.0327860344660686 0.0356134668723497
"202" 0.0368097867432276 0.0328262719888402 0.0357099703000063
"203" 0.0368097867432276 0.0328665095116118 0.0358059082411816
"204" 0.0368097867432276 0.0329067470343834 0.0359012806958757
"205" 0.0368097867432276 0.032946984557155 0.0359960876640885
"206" 0.0368097867432276 0.0329872220799266 0.0360903291458201
"207" 0.0368097867432276 0.0330274596026981 0.0361840051410704
"208" 0.0368097867432276 0.0330676971254697 0.0362771156498394
"209" 0.0368097867432276 0.0331079346482413 0.0363696606721272
"210" 0.0368097867432276 0.0331481721710129 0.0364616402079337
"211" 0.0368097867432276 0.0331884096937845 0.036553054257259
"212" 0.0368097867432276 0.0332286472165561 0.036643902820103
"213" 0.0368097867432276 0.0332688847393277 0.0367341858964658
"214" 0.0368097867432276 0.0333091222620993 0.0368239034863473
"215" 0.0368097867432276 0.0333493597848709 0.0369130555897476
"216" 0.0368097867432276 0.0333895973076425 0.0370016422066666
"217" 0.0368097867432276 0.033429834830414 0.0370896633371043
"218" 0.0368097867432276 0.0334700723531856 0.0371771189810608
"219" 0.0368097867432276 0.0335103098759572 0.037264009138536
"220" 0.0368097867432276 0.0335505473987288 0.03735033380953
"221" 0.0368097867432276 0.0335907849215004 0.0374360929940427
"222" 0.0368097867432276 0.033631022444272 0.0375212866920742
"223" 0.0368097867432276 0.0336712599670436 0.0376059149036244
"224" 0.0368097867432276 0.0337114974898152 0.0376899776286933
"225" 0.0368097867432276 0.0337517350125868 0.037773474867281
"226" 0.0368097867432276 0.0337919725353584 0.0378564066193874
"227" 0.0368097867432276 0.0338322100581299 0.0379387728850126
"228" 0.0368097867432276 0.0338724475809015 0.0380205736641565
"229" 0.0368097867432276 0.0339126851036731 0.0381018089568192
"230" 0.0368097867432276 0.0339529226264447 0.0381824787630006
"231" 0.0368097867432276 0.0339931601492163 0.0382625830827008
"232" 0.0368097867432276 0.0340333976719879 0.0383421219159197
"233" 0.0368097867432276 0.0340736351947595 0.0384210952626573
"234" 0.0368097867432276 0.0341138727175311 0.0384995031229137
"235" 0.0368097867432276 0.0341541102403027 0.0385773454966888
"236" 0.0368097867432276 0.0341943477630742 0.0386546223839827
"237" 0.0368097867432276 0.0342345852858458 0.0387313337847953
"238" 0.0368097867432276 0.0342748228086174 0.0388074796991267
"239" 0.0368097867432276 0.034315060331389 0.0388830601269768
"240" 0.0368097867432276 0.0343552978541606 0.0389580750683456
"241" 0.0368097867432276 0.0343955353769322 0.0390325245232332
"242" 0.0368097867432276 0.0344357728997038 0.0391064084916395
"243" 0.0368097867432276 0.0344760104224754 0.0391797269735646
"244" 0.0368097867432276 0.034516247945247 0.0392524799690084
"245" 0.0368097867432276 0.0345564854680186 0.039324667477971
"246" 0.0368097867432276 0.0345967229907901 0.0393962895004523
"247" 0.0368097867432276 0.0346369605135617 0.0394673460364524
"248" 0.0368097867432276 0.0346771980363333 0.0395378370859712
"249" 0.0368097867432276 0.0347174355591049 0.0396077626490087
"250" 0.0368097867432276 0.0347576730818765 0.039677122725565
"251" 0.0368097867432276 0.0347979106046481 0.03974591731564
"252" 0.0368097867432276 0.0348381481274197 0.0398141464192338
"253" 0.0368097867432276 0.0348783856501913 0.0398818100363463
"254" 0.0368097867432276 0.0349186231729629 0.0399489081669776
"255" 0.0368097867432276 0.0349588606957345 0.0400154408111276
"256" 0.0368097867432276 0.0349990982185061 0.0400814079687963
"257" 0.0368097867432276 0.0350393357412776 0.0401468096399838
"258" 0.0368097867432276 0.0350795732640492 0.04021164582469
"259" 0.0368097867432276 0.0351198107868208 0.040275916522915
"260" 0.0368097867432276 0.0351600483095924 0.0403396217346587
"261" 0.0368097867432276 0.035200285832364 0.0404027614599212
"262" 0.0368097867432276 0.0352405233551356 0.0404653356987024
"263" 0.0368097867432276 0.0352807608779072 0.0405273444510024
"264" 0.0368097867432276 0.0353209984006788 0.0405887877168211
"265" 0.0368097867432276 0.0353612359234504 0.0406496654961585
"266" 0.0368097867432276 0.035401473446222 0.0407099777890147
"267" 0.0368097867432276 0.0354417109689935 0.0407697245953896
"268" 0.0368097867432276 0.0354819484917651 0.0408289059152833
"269" 0.0368097867432276 0.0355221860145367 0.0408875217486957
"270" 0.0368097867432276 0.0355624235373083 0.0409455720956269
"271" 0.0368097867432276 0.0356026610600799 0.0410030569560768
"272" 0.0368097867432276 0.0356428985828515 0.0410599763300454
"273" 0.0368097867432276 0.0356831361056231 0.0411163302175328
"274" 0.0368097867432276 0.0357233736283947 0.041172118618539
"275" 0.0368097867432276 0.0357636111511663 0.0412273415330638
"276" 0.0368097867432276 0.0358038486739378 0.0412819989611075
"277" 0.0368097867432276 0.0358440861967094 0.0413360909026698
"278" 0.0368097867432276 0.035884323719481 0.0413896173577509
"279" 0.0368097867432276 0.0359245612422526 0.0414425783263508
"280" 0.0368097867432276 0.0359647987650242 0.0414949738084694
"281" 0.0368097867432276 0.0360050362877958 0.0415468038041067
"282" 0.0368097867432276 0.0360452738105674 0.0415980683132628
"283" 0.0368097867432276 0.036085511333339 0.0416487673359377
"284" 0.0368097867432276 0.0361257488561106 0.0416989008721312
"285" 0.0368097867432276 0.0361659863788822 0.0417484689218435
"286" 0.0368097867432276 0.0362062239016537 0.0417974714850746
"287" 0.0368097867432276 0.0362464614244253 0.0418459085618244
"288" 0.0368097867432276 0.0362866989471969 0.041893780152093
"289" 0.0368097867432276 0.0363269364699685 0.0419410862558803
"290" 0.0368097867432276 0.0363671739927401 0.0419878268731863
"291" 0.0368097867432276 0.0364074115155117 0.0420340020040111
"292" 0.0368097867432276 0.0364476490382833 0.0420796116483546
"293" 0.0368097867432276 0.0364878865610549 0.0421246558062169
"294" 0.0368097867432276 0.0365281240838265 0.0421691344775979
"295" 0.0368097867432276 0.0365683616065981 0.0422130476624976
"296" 0.0368097867432276 0.0366085991293696 0.0422563953609161
"297" 0.0368097867432276 0.0366488366521412 0.0422991775728534
"298" 0.0368097867432276 0.0366890741749128 0.0423413942983094
"299" 0.0368097867432276 0.0367293116976844 0.0423830455372841
"300" 0.0368097867432276 0.036769549220456 0.0424241312897776
"301" 0.0368097867432276 0.0368097867432276 0.0424646515557898
"302" 0.0368097867432276 0.0368500242659992 0.0425046063353207
"303" 0.0368097867432276 0.0368902617887708 0.0425439956283705
"304" 0.0368097867432276 0.0369304993115424 0.0425828194349389
"305" 0.0368097867432276 0.036970736834314 0.0426210777550261
"306" 0.0368097867432276 0.0370109743570855 0.042658770588632
"307" 0.0368097867432276 0.0370512118798571 0.0426958979357567
"308" 0.0368097867432276 0.0370914494026287 0.0427324597964001
"309" 0.0368097867432276 0.0371316869254003 0.0427684561705623
"310" 0.0368097867432276 0.0371719244481719 0.0428038870582432
"311" 0.0368097867432276 0.0372121619709435 0.0428387524594429
"312" 0.0368097867432276 0.0372523994937151 0.0428730523741613
"313" 0.0368097867432276 0.0372926370164867 0.0429067868023984
"314" 0.0368097867432276 0.0373328745392583 0.0429399557441543
"315" 0.0368097867432276 0.0373731120620299 0.0429725591994289
"316" 0.0368097867432276 0.0374133495848014 0.0430045971682223
"317" 0.0368097867432276 0.037453587107573 0.0430360696505344
"318" 0.0368097867432276 0.0374938246303446 0.0430669766463653
"319" 0.0368097867432276 0.0375340621531162 0.0430973181557149
"320" 0.0368097867432276 0.0375742996758878 0.0431270941785832
"321" 0.0368097867432276 0.0376145371986594 0.0431563047149703
"322" 0.0368097867432276 0.037654774721431 0.0431849497648762
"323" 0.0368097867432276 0.0376950122442026 0.0432130293283008
"324" 0.0368097867432276 0.0377352497669742 0.0432405434052441
"325" 0.0368097867432276 0.0377754872897458 0.0432674919957061
"326" 0.0368097867432276 0.0378157248125173 0.043293875099687
"327" 0.0368097867432276 0.0378559623352889 0.0433196927171865
"328" 0.0368097867432276 0.0378961998580605 0.0433449448482048
"329" 0.0368097867432276 0.0379364373808321 0.0433696314927419
"330" 0.0368097867432276 0.0379766749036037 0.0433937526507976
"331" 0.0368097867432276 0.0380169124263753 0.0434173083223722
"332" 0.0368097867432276 0.0380571499491469 0.0434402985074654
"333" 0.0368097867432276 0.0380973874719185 0.0434627232060775
"334" 0.0368097867432276 0.0381376249946901 0.0434845824182082
"335" 0.0368097867432276 0.0381778625174616 0.0435058761438577
"336" 0.0368097867432276 0.0382181000402332 0.043526604383026
"337" 0.0368097867432276 0.0382583375630048 0.043546767135713
"338" 0.0368097867432276 0.0382985750857764 0.0435663644019187
"339" 0.0368097867432276 0.038338812608548 0.0435853961816432
"340" 0.0368097867432276 0.0383790501313196 0.0436038624748864
"341" 0.0368097867432276 0.0384192876540912 0.0436217632816484
"342" 0.0368097867432276 0.0384595251768628 0.0436390986019291
"343" 0.0368097867432276 0.0384997626996344 0.0436558684357286
"344" 0.0368097867432276 0.038540000222406 0.0436720727830468
"345" 0.0368097867432276 0.0385802377451775 0.0436877116438837
"346" 0.0368097867432276 0.0386204752679491 0.0437027850182394
"347" 0.0368097867432276 0.0386607127907207 0.0437172929061138
"348" 0.0368097867432276 0.0387009503134923 0.043731235307507
"349" 0.0368097867432276 0.0387411878362639 0.0437446122224189
"350" 0.0368097867432276 0.0387814253590355 0.0437574236508496
"351" 0.0368097867432276 0.0388216628818071 0.043769669592799
"352" 0.0368097867432276 0.0388619004045787 0.0437813500482672
"353" 0.0368097867432276 0.0389021379273503 0.043792465017254
"354" 0.0368097867432276 0.0389423754501219 0.0438030144997597
"355" 0.0368097867432276 0.0389826129728934 0.0438129984957841
"356" 0.0368097867432276 0.039022850495665 0.0438224170053272
"357" 0.0368097867432276 0.0390630880184366 0.0438312700283891
"358" 0.0368097867432276 0.0391033255412082 0.0438395575649697
"359" 0.0368097867432276 0.0391435630639798 0.043847279615069
"360" 0.0368097867432276 0.0391838005867514 0.0438544361786871
"361" 0.0368097867432276 0.039224038109523 0.043861027255824
"362" 0.0368097867432276 0.0392642756322946 0.0438670528464796
"363" 0.0368097867432276 0.0393045131550662 0.0438725129506539
"364" 0.0368097867432276 0.0393447506778378 0.043877407568347
"365" 0.0368097867432276 0.0393849882006093 0.0438817366995588
"366" 0.0368097867432276 0.0394252257233809 0.0438855003442894
"367" 0.0368097867432276 0.0394654632461525 0.0438886985025387
"368" 0.0368097867432276 0.0395057007689241 0.0438913311743067
"369" 0.0368097867432276 0.0395459382916957 0.0438933983595935
"370" 0.0368097867432276 0.0395861758144673 0.0438949000583991
"371" 0.0368097867432276 0.0396264133372389 0.0438958362707233
"372" 0.0368097867432276 0.0396666508600105 0.0438962069965664
"373" 0.0368097867432276 0.0397068883827821 0.0438960122359281
"374" 0.0368097867432276 0.0397471259055537 0.0438952519888087
"375" 0.0368097867432276 0.0397873634283252 0.0438939262552079
"376" 0.0368097867432276 0.0398276009510968 0.0438920350351259
"377" 0.0368097867432276 0.0398678384738684 0.0438895783285626
"378" 0.0368097867432276 0.03990807599664 0.0438865561355181
"379" 0.0368097867432276 0.0399483135194116 0.0438829684559924
"380" 0.0368097867432276 0.0399885510421832 0.0438788152899853
"381" 0.0368097867432276 0.0400287885649548 0.0438740966374971
"382" 0.0368097867432276 0.0400690260877264 0.0438688124985275
"383" 0.0368097867432276 0.040109263610498 0.0438629628730767
"384" 0.0368097867432276 0.0401495011332696 0.0438565477611447
"385" 0.0368097867432276 0.0401897386560411 0.0438495671627314
"386" 0.0368097867432276 0.0402299761788127 0.0438420210778368
"387" 0.0368097867432276 0.0402702137015843 0.043833909506461
"388" 0.0368097867432276 0.0403104512243559 0.043825232448604
"389" 0.0368097867432276 0.0403506887471275 0.0438159899042656
"390" 0.0368097867432276 0.0403909262698991 0.043806181873446
"391" 0.0368097867432276 0.0404311637926707 0.0437958083561452
"392" 0.0368097867432276 0.0404714013154423 0.0437848693523631
"393" 0.0368097867432276 0.0405116388382139 0.0437733648620997
"394" 0.0368097867432276 0.0405518763609855 0.0437612948853551
"395" 0.0368097867432276 0.040592113883757 0.0437486594221293
"396" 0.0368097867432276 0.0406323514065286 0.0437354584724221
"397" 0.0368097867432276 0.0406725889293002 0.0437216920362338
"398" 0.0368097867432276 0.0407128264520718 0.0437073601135641
"399" 0.0368097867432276 0.0407530639748434 0.0436924627044132
"400" 0.0368097867432276 0.040793301497615 0.0436769998087811
"401" 0.0368097867432276 0.0408335390203866 0.0436609714266677
"402" 0.0368097867432276 0.0408737765431582 0.043644377558073
"403" 0.0368097867432276 0.0409140140659298 0.0436272182029971
"404" 0.0368097867432276 0.0409542515887014 0.0436094933614399
"405" 0.0368097867432276 0.0409944891114729 0.0435912030334015
"406" 0.0368097867432276 0.0410347266342445 0.0435723472188818
"407" 0.0368097867432276 0.0410749641570161 0.0435529259178809
"408" 0.0368097867432276 0.0411152016797877 0.0435329391303987
"409" 0.0368097867432276 0.0411554392025593 0.0435123868564352
"410" 0.0368097867432276 0.0411956767253309 0.0434912690959905
"411" 0.0368097867432276 0.0412359142481025 0.0434695858490646
"412" 0.0368097867432276 0.0412761517708741 0.0434473371156573
"413" 0.0368097867432276 0.0413163892936457 0.0434245228957689
"414" 0.0368097867432276 0.0413566268164172 0.0434011431893991
"415" 0.0368097867432276 0.0413968643391888 0.0433771979965481
"416" 0.0368097867432276 0.0414371018619604 0.0433526873172159
"417" 0.0368097867432276 0.041477339384732 0.0433276111514024
"418" 0.0368097867432276 0.0415175769075036 0.0433019694991076
"419" 0.0368097867432276 0.0415578144302752 0.0432757623603316
"420" 0.0368097867432276 0.0415980519530468 0.0432489897350743
"421" 0.0368097867432276 0.0416382894758184 0.0432216516233358
"422" 0.0368097867432276 0.04167852699859 0.043193748025116
"423" 0.0368097867432276 0.0417187645213616 0.043165278940415
"424" 0.0368097867432276 0.0417590020441332 0.0431362443692327
"425" 0.0368097867432276 0.0417992395669047 0.0431066443115691
"426" 0.0368097867432276 0.0418394770896763 0.0430764787674243
"427" 0.0368097867432276 0.0418797146124479 0.0430457477367983
"428" 0.0368097867432276 0.0419199521352195 0.0430144512196909
"429" 0.0368097867432276 0.0419601896579911 0.0429825892161024
"430" 0.0368097867432276 0.0420004271807627 0.0429501617260325
"431" 0.0368097867432276 0.0420406647035343 0.0429171687494814
"432" 0.0368097867432276 0.0420809022263059 0.0428836102864491
"433" 0.0368097867432276 0.0421211397490775 0.0428494863369355
"434" 0.0368097867432276 0.0421613772718491 0.0428147969009406
"435" 0.0368097867432276 0.0422016147946206 0.0427795419784645
"436" 0.0368097867432276 0.0422418523173922 0.0427437215695071
"437" 0.0368097867432276 0.0422820898401638 0.0427073356740685
"438" 0.0368097867432276 0.0423223273629354 0.0426703842921486
"439" 0.0368097867432276 0.042362564885707 0.0426328674237475
"440" 0.0368097867432276 0.0424028024084786 0.0425947850688651
"441" 0.0368097867432276 0.0424430399312502 0.0425561372275014
"442" 0.0368097867432276 0.0424832774540218 0.0425169238996565
"443" 0.0368097867432276 0.0425235149767934 0.0424771450853304
"444" 0.0368097867432276 0.0425637524995649 0.0424368007845229
"445" 0.0368097867432276 0.0426039900223365 0.0423958909972343
"446" 0.0368097867432276 0.0426442275451081 0.0423544157234643
"447" 0.0368097867432276 0.0426844650678797 0.0423123749632131
"448" 0.0368097867432276 0.0427247025906513 0.0422697687164807
"449" 0.0368097867432276 0.0427649401134229 0.042226596983267
"450" 0.0368097867432276 0.0428051776361945 0.042182859763572
"451" 0.0368097867432276 0.0428454151589661 0.0421385570573958
