"fitted.vals.predict.dn.quad" "fitted.vals.predict.gamma.quad" "fitted.vals.predict.rn.quad" "fitted.vals.predict.eta.quad" "" "fitted.vals.predict.alpha.quad" "" "" "fitted.vals.predict.p.mit.quad"
"1" 0.00119408564481607 -0.109910606965472 0.0246710063120611 20.8278980093232 0.0158173014372945 0.210172538182664 1.14204036421137 0.0925694010467524 0.11075225641402
"2" 0.00117775964297845 -0.108540210095877 0.0248142858723322 20.7733955093303 0.0158173014372945 0.209638826456676 1.14204036421137 0.0925694010467524 0.115499933139637
"3" 0.00116156669501683 -0.107173834548085 0.0249568925446701 20.7190750802051 0.0158173014372945 0.209106233030784 1.14204036421137 0.0925694010467524 0.120229893849321
"4" 0.00114550680093121 -0.105811480322095 0.0250988263290748 20.6649367219477 0.0158173014372945 0.208574757904989 1.14204036421137 0.0925694010467524 0.124942138543073
"5" 0.00112957996072158 -0.104453147417908 0.0252400872255462 20.610980434558 0.0158173014372945 0.208044401079291 1.14204036421137 0.0925694010467524 0.129636667220892
"6" 0.00111378617438796 -0.103098835835523 0.0253806752340845 20.557206218036 0.0158173014372945 0.20751516255369 1.14204036421137 0.0925694010467524 0.134313479882778
"7" 0.00109812544193033 -0.10174854557494 0.0255205903546895 20.5036140723817 0.0158173014372945 0.206987042328185 1.14204036421137 0.0925694010467524 0.138972576528731
"8" 0.00108259776334869 -0.10040227663616 0.0256598325873612 20.4502039975952 0.0158173014372945 0.206460040402777 1.14204036421137 0.0925694010467524 0.143613957158751
"9" 0.00106720313864306 -0.0990600290191818 0.0257984019320997 20.3969759936763 0.0158173014372945 0.205934156777466 1.14204036421137 0.0925694010467524 0.148237621772838
"10" 0.00105194156781342 -0.0977218027240062 0.025936298388905 20.3439300606252 0.0158173014372945 0.205409391452251 1.14204036421137 0.0925694010467524 0.152843570370993
"11" 0.00103681305085978 -0.096387597750633 0.026073521957777 20.2910661984418 0.0158173014372945 0.204885744427133 1.14204036421137 0.0925694010467524 0.157431802953214
"12" 0.00102181758778214 -0.0950574140990622 0.0262100726387159 20.2383844071261 0.0158173014372945 0.204363215702112 1.14204036421137 0.0925694010467524 0.162002319519503
