"dn.init.par" "dn.p2" "dn.p3" "dn.p4" "dn.p5" "dn.quad.temp" "dn.lin.temp" "gamma.init.par" "gamma.p2" "gamma.p3" "gamma.p4" "gamma.p5" "gamma.quad.temp" "gamma.lin.temp" "rn.init.par" "rn.p2" "rn.p3" "rn.p4" "rn.p5" "rn.quad.temp" "rn.lin.temp" "eta.init.par" "eta.p2" "eta.p3" "eta.p4" "eta.p5" "eta.quad.temp" "eta.lin.temp" "" "alpha.init.par" "alpha.p2" "alpha.p3" "alpha.p4" "alpha.p5" "alpha.quad.temp" "alpha.lin.temp" "" "" "prob.prof.init.par" "prob.prof.p2" "prob.prof.p3" "prob.prof.p4" "prob.prof.p5" "prob.prof.quad.temp" "prob.prof.lin.temp"
"paras.r1.run3.mean" 0.00792335288707044 0.0075485145497159 0.00821210461585992 0.00991412308550251 0.0126545699586436 0.000519214201749281 -0.00193248094260238 0.09674030924305 0.166709343146071 0.19322968681666 0.176301340254818 0.115924303460544 -0.0217243451162159 0.135142069251669 0.0339795097117042 0.0466667538791455 0.0520270230108446 0.0500603171068014 0.040766636167016 -0.00366348751787112 0.0236777067210547 14.0369978794315 11.0318281159612 9.89649749536053 10.6310060176296 13.2353536827683 0.934919571434846 -5.80992847777486 0.0165417437404123 0.139033083686576 0.111232126589793 0.100611336799531 0.107170714315789 0.130910259138568 0.00859008365326037 -0.0535712080565642 3.00542653504541 0.0549992334351724 0.429196219928075 0.742111049471209 0.852459338991666 0.760241088489445 0.465456297964546 -0.101283270011339 0.616764639577151
"paras.r2.run3.mean" 0.00841035449132657 0.00788059864254833 0.0083348278962315 0.00977304225237606 0.012195241710982 0.000491992551230698 -0.00200573350247033 0.0266257614372644 0.115287895520966 0.161139045465683 0.164179211271413 0.124408392938159 -0.0214054920694927 0.15287861029218 0.033780644535222 0.0465259717593799 0.0520237794709372 0.050274067669894 0.0412768363562501 -0.0036237597563003 0.0236166064930589 14.3190436649379 11.24606330991 10.0214571172774 10.6452250870399 13.1173672191976 0.924187081197588 -5.84554159862058 0.0166901746942086 0.140834316962872 0.112518744412411 0.101309987518287 0.1072080462805 0.130212920699051 0.00855340782816866 -0.0539757960349672 2.8488162238151 0.0619428802594736 0.385778712619794 0.698609540257856 0.812630513387532 0.727841632008821 0.444242896121723 -0.0994049272541935 0.611045609400643
"paras.r3.run3.mean" 0.00508220208301527 0.00451220542604912 0.00493615568747721 0.00635405286729955 0.00876589696551614 0.000496973459197124 -0.00206091703455753 0.0188110321702036 0.108453252514425 0.155856604385551 0.16102108778358 0.123946702708512 -0.0211194342365482 0.153000523053867 0.0330204566477818 0.0456990994346534 0.0512736593321104 0.0497441363401528 0.0411105304587805 -0.00355204144470731 0.0233347671209935 14.549369916772 11.5081808004479 10.2440077795952 10.7568508542138 13.0467100243038 0.888508047735691 -5.70671325953119 0.0173033550936398 0.141666629287756 0.112876060616635 0.101128354464121 0.106423510830214 0.128761529714914 0.0085214312593034 -0.0543548624490308 2.63881485538721 0.0701718050806027 0.347248504034604 0.645686739603458 0.756594162938684 0.67997077404028 0.415816572908247 -0.0937654061168146 0.579734453919298
"paras.r4.run3.mean" 0.00252621395545394 0.00191694485057024 0.00230657109268892 0.00369509268180999 0.00608250961793343 0.000499447673501191 -0.00210761212538727 0.0120547802206414 0.102663725538731 0.150039035783413 0.154180710954687 0.115088751052554 -0.0216168175367038 0.155459397928201 0.0314213650195515 0.0443710732135607 0.0506245145687087 0.0501816890849955 0.0430425967624212 -0.00334813341943059 0.022994108452301 15.0682804695893 12.1210380412074 10.7981581996556 11.0996409449338 13.0254862770421 0.812181293415028 -5.38378630862696 0.0175189108246177 0.138342116760547 0.110682319912048 0.099195967595984 0.103883059812354 0.124743596561159 0.00808672226621732 -0.051919963647151 2.19789768530276 0.0722325038087593 0.322070784877069 0.607667797069261 0.713200110029976 0.638667723759216 0.38407063825698 -0.0900323496157379 0.555694061039405
"paras.r5.run3.mean" 0.00176043346074846 0.0012477281679354 0.00184197815246765 0.00354318341434521 0.00635134395356809 0.000553477638672654 -0.00217313820883102 0.010609523289459 0.0968734974100074 0.138502655130581 0.135496996451181 0.0878565213718058 -0.0223174081999872 0.15321619872051 0.0301377546967595 0.0432771645431476 0.0503659488928649 0.0514041077459116 0.0463916411022875 -0.00302531274833535 0.0222153480913941 15.9669281068889 12.8492043787407 11.2754451571996 11.2456504422657 12.759820233939 0.771982253303594 -5.43367048805905 0.0195204379959319 0.133208309265372 0.107031893255695 0.0954581737078429 0.0984871506218146 0.116118823997611 0.00730134823091218 -0.0480804607024135 1.56558626586276 0.070823664528469 0.336312151842731 0.608025487594817 0.699646927310818 0.611176470990735 0.342614118634567 -0.0900459480180423 0.541851179806213
"paras.r6.run3.mean" 0.0011659126845787 0.000982127704571011 0.00202894203083364 0.00430635566336659 0.00781436860216985 0.00061529965313516 -0.00202968393941317 0.00947576373825062 0.0897226524195816 0.126797397268455 0.120699998284871 0.0714304554688293 -0.0215860719162288 0.145005104430017 0.0315563534916066 0.0419715127389699 0.0463286005605166 0.0446276169562467 0.0368685619261604 -0.00302903571290827 0.019502266386088 16.3473170045621 13.2557346009274 11.8016800781389 11.9851534361966 13.8061546751005 0.818763940423104 -5.54787422490403 0.0194959201425253 0.140884511302939 0.111431411393625 0.0951096884717148 0.0919193425372077 0.101860373590104 0.00656568849370175 -0.0491501653904194 1.21383442150888 0.0779936562156638 0.394335707536669 0.640878481107084 0.70811426861034 0.596043070046437 0.304664885415376 -0.0896534930335794 0.515503252671153
"paras.r7.run3.mean" 0.000510680053227194 0.000725939830702917 0.00225230819388961 0.00508978514278727 0.0092383706773959 0.000655554292855484 -0.00175140310109073 0.00795977692778722 0.0853427047589829 0.121580875564073 0.116674289343058 0.0706229460959372 -0.0205723785130527 0.139100063370354 0.0345714221372995 0.0405928444866848 0.0401019550484923 0.0330987538227222 0.0195832408093742 -0.00325615589378887 0.0157898900307519 16.309950076803 13.4979060993492 12.4492536531691 13.1639927382628 15.6421233546303 0.881695765636877 -5.45713127436442 0.0171371948232671 0.155957396586323 0.121346418807828 0.098447244585063 0.0872598739180274 0.0877843068067213 0.00585590177786475 -0.0521786831120888 1.14405445321703 0.0882029936144756 0.465966743276803 0.686750587532222 0.729460851502817 0.594097535188587 0.280660638589532 -0.0890367901424125 0.487894214682657
"paras.r8.run3.mean" 0.00027470884489541 0.000615840793104652 0.00228786173559851 0.00529077167237699 0.00962457060344009 0.000665444497142309 -0.00165520154321769 0.00736565823206906 0.0842168850204407 0.120706936460121 0.116835812551111 0.0726035132934087 -0.0201805876743456 0.137392989811408 0.0355819301937447 0.0400833469675062 0.0378868271154987 0.0289923706377224 0.0133999775341771 -0.00334896831288444 0.0145483217124148 16.2812810957174 13.5537580087249 12.636535875366 13.5296146956408 16.2329944695493 0.905150476816821 -5.44297451744296 0.0160758325314117 0.161330023691686 0.124997881623155 0.0999273067974819 0.0861182992146653 0.0835708588747055 0.00563078362142843 -0.0532244929328156 1.14006433478108 0.0917680852786987 0.491539470100243 0.703351210951409 0.737768036554088 0.594789946908282 0.274416942013989 -0.0886974576242429 0.477904113723894
"paras.r9.run3.mean" 0.000220102147241298 0.000576657409640031 0.00226375143201227 0.00528138421435802 0.00962955575667728 0.000665269379986754 -0.00163925287756153 0.00722353707226245 0.0841444630863278 0.120852171076724 0.117346661043451 0.0736279329865089 -0.0201066090118346 0.137240753049569 0.0356681670696733 0.0399364484949577 0.0374758505879141 0.0282863733485426 0.0123680167768431 -0.00336443966616397 0.0143616004237763 16.2788988052384 13.550608278329 12.643026428595 13.5561532560365 16.2899887606533 0.910354338587706 -5.45935354267251 0.0158173014372945 0.162336951062491 0.125684364909274 0.100214779723014 0.0859281955037092 0.0828246122513608 0.00559150048347807 -0.053427087603651 1.14204036421137 0.0925694010467524 0.497825650108131 0.707738884473722 0.740491959510791 0.59608487521934 0.274517631599366 -0.0885800796642607 0.475653473358373
