"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.0071911945553874 0.00910717254023518 0.0764076146533988 10.5586149602944 0.0229471701582185 0.177618501685304 1.23414176208855 0.0273237153620512 0.349227115933447
"2" 0.00594028311350312 0.00699155425089025 0.0753365436660978 10.5642812996658 0.022086830887105 0.176537313536442 1.19204763964583 0.0291168892877377 0.356608849354678
"3" 0.000616908577857333 0.00833482090291418 0.0243259191113554 17.8263813738724 0.0134493746200525 0.172468264158429 1.850124094943 0.0482986364626329 0.391604838510363
"4" 0.00601462962865554 0.0050550272574792 0.0184864189473478 7.43065808675139 0.0155001435057879 0.100911034975031 1.42039043990534 0.0361644068091425 0.223797739573151
"5" 0.014212989007854 0.0581696086148358 0.0655404396573285 15.4402912628077 0.0079462279693487 0.0998053796974175 2.48154407037697 0.0984527318364132 0.218433413090549
"6" 0.00633569827551539 0.00748798092988233 0.0198351332824678 7.3336714666353 0.0156941077557472 0.0996261645716646 1.63010393611002 0.0287827849181605 0.212972533441183
"7" 0.0088818114381872 0.0139848387125568 0.0591952341875691 13.258134771145 0.0197998744067698 0.122574432946743 2.04089065483444 0.0850531546562664 0.256501263107068
"8" 0.00859909836487698 0.0145727083852755 0.0576855043606372 13.6216178396067 0.0198024423990119 0.127007528139323 2.19293382423729 0.0845737028376536 0.251696528792117
"9" 0.0121354172046722 0.036404199598554 0.0148558823959515 10.6334329545939 0.00749501363350917 0.114004416869007 1.12216350644184 0.0497002702687495 0.270761288077838
"10" 0.0119410595384856 0.0129339767061161 0.0346366816537758 13.4421020698402 0.01328448540354 0.170197498832755 1.94045855954816 0.0901426543138243 0.355035030116668
"11" 0.0158016041309824 0.0661977495520078 0.0305193802715522 13.8225722293257 0.026031829313613 0.168901145215801 2.71800571014761 0.0506276405994467 0.371438082085006
"12" 0.0116544305471368 0.0104051187440011 0.0140114354089628 11.2810491734326 0.0220139294548411 0.098506993641511 1.19910308103134 0.0567891307972441 0.446296934471707
"13" 0.0148487245382009 0.0342939406084193 0.00828319524063386 11.9034319367944 0.0209705690009471 0.163892104899553 1.04296882204087 0.0889949594237348 0.564383849942556
"14" 0.00456173092296071 0.0235535760506389 0.0697077920454345 7.8440649087973 0.0140323612975596 0.142910007158615 2.44734943989332 0.0532509015076892 0.411297768105455
"15" 0.00643083945461864 0.0331531327033577 0.0434613906555678 13.7234468050699 0.026147289919887 0.164687294474932 1.36336770971019 0.0484816397234175 0.324273310995488
"16" 0.0160495464769282 0.0715423161945023 0.0569954015617509 13.8933515228042 0.0121714754307201 0.151196702461813 1.83307156406704 0.0370364245122341 0.245154488856923
"17" 0.00679879455187643 0.0344657733017598 0.0205235479783221 10.1239921979371 0.0200526248992262 0.159629458588923 1.00172766442349 0.0499010993611081 0.223598300763457
"18" 0.00963913083570151 0.043564037349327 0.0106091202643097 12.7543659531279 0.0134528139405016 0.140163433467243 2.61323758473655 0.0776474866887524 0.305203948139419
"19" 0.0175515186379821 0.066207764943631 0.00297692851754143 17.8650878416049 0.0147704401077209 0.140787033180843 1.6339866335249 0.0668488022527689 0.299633352072912
"20" 0.000784370827970391 0.00751080575110925 0.020962690425317 17.5264566698265 0.0130474340276982 0.17447029298697 1.85065639361657 0.0458015413667466 0.385437555787476
"21" 0.00755852590968003 0.0347298248534932 0.0206243451144321 13.0391856953272 0.0102991857472731 0.109717500622795 3.47875643770624 0.0437131964705131 0.286308042820719
"22" 0.014159678680278 0.015446361325596 0.071663401297959 13.7460811688904 0.000243820631264293 0.178963777794076 1.18446454008056 0.0417647439543519 0.421960372562798
"23" 0.010003143322295 0.0202054960556144 0.0549646732393719 8.62537345725466 0.0164260855287027 0.0947365063190182 1.19709260077288 0.0896563382280041 0.392263772565111
"24" 0.00575100679831701 0.0119299025005372 0.0465478211387313 12.0213825671623 0.0141450193472231 0.0786219654774251 2.40310520117235 0.0229527655353676 0.20556179396247
"25" 0.00864310626838998 0.00895462810236457 0.0367769809444698 16.9980662263169 0.000981186246767373 0.153624436902971 1.4883606776016 0.093834206909719 0.378660783594987
"26" 0.000158296231469557 0.00778009405876296 0.0228150958500193 17.7074513190755 0.0127023563979268 0.176990867784812 1.75235219734837 0.0470668072959436 0.41084716710464
"27" 0.00414327421472417 0.0235980390389178 0.0698037629172319 7.52554152270374 0.0148854025517913 0.143772699799331 2.37097639197155 0.0536355836673472 0.392911585768552
"28" 0.00400575720992971 0.0068596507054441 0.0121246931535595 7.63182477030599 0.00840407204130812 0.0854233834725714 1.31914726923078 0.0260623927426179 0.355623168217499
"29" 0.0127622798046053 0.0579087496573241 0.0350962931683428 8.17184492082609 0.0121336705628104 0.0794706274264584 1.14287983061649 0.0159930877943179 0.30114920884573
"30" 0.0110808312917799 0.0267315804385186 0.0532930964905116 10.2117351223018 0.0258193448917307 0.12040545064223 1.44302177161816 0.0593920517203966 0.360212353958564
"31" 0.00719163543846778 0.0356531216571507 0.055877558817213 17.6219131163943 0.0175147675620463 0.0757632737772997 3.46935540906808 0.0993574219929221 0.479240036566205
"32" 0.00463360399691502 0.0050088073254984 0.0153121790199994 7.41792601976305 0.00703951344012256 0.0826766980588914 1.29070634509346 0.0264284010543531 0.344903960080903
"33" 0.00660591267727311 0.00647658021522929 0.0479139091498426 9.63067208794802 0.0150089180526574 0.0937464301574947 2.67401974759948 0.0912729618473257 0.287070336222702
"34" 0.00876785846548131 0.0084038037667803 0.0385603288227646 8.13429578197492 0.00478775746651907 0.176569086113411 1.47423043036592 0.075057263168961 0.206883401340442
"35" 0.0171426763587823 0.021339117596087 0.05405489292425 16.932793352644 0.00755932710570563 0.131080372325993 1.92461045788114 0.0964356222606518 0.421642001290386
"36" 0.0124123092397678 0.0435015132973127 0.0309101096464177 15.7180373558875 0.0103754476297885 0.166987033688538 1.42932763479143 0.0813065044444471 0.291545304798947
"37" 0.00546606913941159 0.0125806439227253 0.0408845797202337 12.3626833468046 0.0144607458786895 0.0782220092311107 2.29656600853957 0.0286661336972251 0.206336818108359
"38" 0.012235298359174 0.0461215821922479 0.0266979005865877 15.9484215911747 0.010777944533796 0.167265248654339 1.55167659405449 0.0781170901501367 0.26768918684897
"39" 0.0106125169135624 0.0407540293643495 0.0566768020336406 11.0738029508477 0.0268021235243962 0.137577314366099 2.30714772087844 0.0411322467239475 0.265819397912779
"40" 0.00822443563899031 0.0112672734463158 0.0620539466024891 13.0730490866104 0.0197304603515007 0.126502221742509 2.08641996593929 0.0841651068017399 0.240136619127658
"41" 0.0167078013738767 0.0652755450303494 0.0230595064431023 16.8113470975198 0.0143977542692851 0.116800699070905 3.59450503760174 0.0516398471632753 0.232728234544886
"42" 0.0162719168358902 0.0379587355563575 0.0011532167984849 9.98197498716147 0.0283068092893895 0.136570723315298 1.31355742692471 0.0938549515998866 0.392694507703307
"43" 0.0122945826505754 0.0505556310603146 0.037574984328776 13.4947545207155 0.00988222618271615 0.140996038180581 1.42630349227231 0.0335893935445565 0.785875746268171
"44" 0.00604348985045506 0.0065021290017653 0.0178377811668554 7.38704792124504 0.0156917640163072 0.0960381993506137 1.45602656213893 0.0330799820617037 0.217609699251002
