"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"1" 0.0119945290810685 0.0514316464076832 0.0395460334296467 15.6910930862351 0.0267625464905628 0.110094602744071 1.36745871418728 0.0577458221848665 0.219595445627799
"2" 0.00960118962790307 0.0407090664197015 0.020469008870126 14.5245880888468 0.0148706887425694 0.139087946128146 1.46356535296696 0.0593446252901738 0.355088881596306
"3" 0.0125633481957763 0.0115328059680617 0.0349115267750926 13.7345377866236 0.0162376472760198 0.09090545889616 1.53002426762745 0.082351830659831 0.207269392096714
"4" 0.00957262938604536 0.0237865571999208 0.0602707112427439 8.39860810431874 0.0173467668535105 0.0924987030544717 1.29895791850906 0.0922664489994298 0.385490864942908
"5" 0.00652666316681425 0.00808102557178372 0.0746979139356992 11.2289212853679 0.0227108141845816 0.178696844281936 1.26926473078267 0.0248025699029683 0.347163122370492
"6" 0.00501531463514907 0.00644342967523592 0.0574813018440518 11.6766205225088 0.0150105138163121 0.147678196035039 1.87306029034456 0.0596312476790978 0.374437129500573
"7" 0.00611639182126086 0.0344482424456836 0.0458943775576008 13.8576835865325 0.027070643539805 0.159909048043935 1.51287805331902 0.0571414247517569 0.328906668395611
"8" 0.00588253023535589 0.00863368381241002 0.0167560688396286 7.19669805422514 0.0157537794238637 0.0993605432067053 1.63864914832152 0.032058030275429 0.214800764638079
"9" 0.000115797878979766 0.00527844789111628 0.0214093164798818 17.5496379806456 0.0144899541155185 0.176386905739688 1.81294658346526 0.0462114869269728 0.379848374757197
"10" 0.000601466275620082 0.00858280083391796 0.0246172057053498 17.6649192356294 0.0123626309722835 0.169163475365068 1.89327804140763 0.0444428519589371 0.392481151999499
"11" 0.00578783145307169 0.00678988987428565 0.018170765120906 7.19047588564734 0.0150853015620134 0.100053127288579 1.52484016377011 0.0305672764669853 0.230915379192074
"12" 0.00799936287665465 0.0170988895430037 0.0574517029620467 13.5448411156578 0.0189627851018805 0.119308160245893 2.01733595445581 0.0866102631365512 0.261307580658392
"13" 0.0134482504412676 0.0535812793781134 0.040529110182523 16.0898999679345 0.0277399192468011 0.106922076798038 1.40378451019159 0.0586664149629481 0.218837976259839
"14" 0.0179112691749747 0.0637667506561154 0.0674180367189006 9.71486862885735 0.0257088014459159 0.104358171565285 1.58665926369364 0.0776819930181255 0.264863557816495
"15" 0.0085986454881445 0.00733574035068891 0.0388058086294721 15.9880507715324 0.00775838847114582 0.0719378781520805 1.63669101270033 0.0284557308252848 0.349139729571914
"16" 0.00555210176922583 0.00629720855586305 0.019396133981264 7.31769723945075 0.0143115372581255 0.0988248560667933 1.61040748077862 0.0349860698034107 0.219834788403373
"17" 0.0158786307067217 0.0117553080621975 0.0301606045545153 8.36695328994264 0.00797513316604589 0.126459192373625 1.13764468884792 0.0895944292793737 0.30957527448907
"18" 0.0102987083429598 0.0446318872970113 0.0414892563820536 15.6985454105563 0.0251956271727718 0.164650470081555 1.12812269876244 0.065952451453488 0.503342959085751
"19" 0.00642290039074809 0.0126811751454157 0.0745647449814964 10.9183265974511 0.022046413753143 0.178954235206564 1.18783046111438 0.0257262853475708 0.327632426732704
"20" 0.0188429973564145 0.0588753814241793 0.0406479950990209 16.6785939586468 0.00885920756436889 0.0766162078044313 1.16204425700755 0.0700220083893346 0.417007650005464
"21" 0.00648002590733904 0.00919413912573136 0.0755634320917094 11.1140485913336 0.0213934713771203 0.179548010573857 1.2795814050125 0.0255967236250246 0.336043593202705
"22" 0.00889698508956885 0.0109579010732573 0.0586915541103935 13.2591874557592 0.0185560178372159 0.127364536810831 2.03876553512383 0.0828326961921611 0.250469862642743
"23" 0.00298811506827555 0.00632181377417642 0.0521351673636402 13.786588696546 0.000284135285009162 0.123660574907821 3.28746031622252 0.0717677136402477 0.211429929033772
"24" 0.00690832036732818 0.0162194630272322 0.0546299933700169 14.1695701261019 0.0255331652038603 0.0990277279969158 1.26963549122308 0.0917197464429682 0.469559060121563
"25" 0.000807214098081556 0.00712495956583401 0.0227245360618362 17.9455237774614 0.0135623395082094 0.176699133742589 1.78025010777847 0.0452603295755579 0.38226557319897
"26" 0.00475162959694123 0.00810527251291064 0.00966395776515008 7.33218814043529 0.00721719050717347 0.0874668983673192 1.43925057508077 0.0280809765614258 0.338360056837895
"27" 0.000334386356246201 0.00696901069347977 0.0230950077020808 17.8078808047378 0.0125386852662994 0.173147147626958 1.78053653990023 0.0450255431794857 0.37959803181003
"28" 0.00619647019707445 0.00620800159225238 0.0182358389973205 7.41264089348407 0.0152753958451378 0.09540648871024 1.55788466398238 0.0385282181888895 0.21774407706983
"29" 0.0050094235424057 0.00776191431789488 0.0131927348740094 7.38046675695073 0.0073471657023196 0.0833517642196198 1.32339900426969 0.0249879372810227 0.350877684164619
"30" 0.0116249275683359 0.0105110821696281 0.0307583733161987 12.9985529240726 0.0176560582578407 0.0944113024799041 1.5963384376956 0.0848824549867082 0.214265718363663
"31" 0.0128306062312672 0.00713889518114987 0.00267743038378781 9.94007895548119 0.00987757876180369 0.104502531080157 1.81203398618959 0.0192695399110189 0.33949635021698
"32" 0.00857640954844754 0.0124090958385315 0.0618196318027507 13.9968926504577 0.0199924269755815 0.124259116509979 2.11357848012891 0.0856939138758968 0.259624579132636
"33" 0.00541489221734206 0.00793068367915277 0.056344137914135 11.6221850690174 0.0130810839803153 0.141543949648775 1.95817209583382 0.0615452580894944 0.352471972039952
"34" 0.00638109102537999 0.00993296371061147 0.0765900398598158 10.6450050786501 0.0216024316976804 0.176687502079649 1.34913775103125 0.0249486354494141 0.33974420096364
"35" 0.000316332333162157 0.00630416507040669 0.0251153300713566 17.7139612261629 0.0132737396393734 0.173677484973781 1.9226101095998 0.0476644312369647 0.370097843307982
"36" 0.00825955218815243 0.00672256383433197 0.0371959562047239 17.0380992135384 0.00229109788625937 0.153192618951787 1.25521825955718 0.0956075022836904 0.367312063705722
"37" 0.0100045140085201 0.0365202124385819 0.0472031782376792 11.3796625617866 0.00378094895074111 0.106203259564581 1.48909780948749 0.043177112586064 0.298902254011661
"38" 0.00500886382954244 0.00549787379366329 0.015087010248267 7.70989296566126 0.00744140580847384 0.0814631082268999 1.32591716545512 0.0284565693378681 0.356018434972682
"39" 0.000289338351238349 0.00592855601019673 0.0197249326844157 17.5303110209211 0.0134308974790506 0.170769520803951 1.80157473973167 0.046231819303725 0.372613471838335
"40" 0.00945176987596371 0.0123866995915469 0.0598841510981889 13.6130646652818 0.0193503806635722 0.121972225152877 2.19955325059529 0.0847919454510072 0.258188226119699
"41" 0.000653434233436305 0.00594633612135913 0.0240133065127775 17.7934857682963 0.0120128544499849 0.175530245241058 1.76245852463313 0.0443368234159741 0.388673619031297
"42" 0.00491218710098703 0.00710671263291522 0.0123036382136079 7.29574894433844 0.00762685007994887 0.0896074669376925 1.34718295869957 0.0260251728872064 0.358792894229588
"43" 0.00489303698305577 0.00673151839570808 0.0110998605548323 7.3386005477505 0.00812562862448718 0.0837135010096143 1.28179837356267 0.0252314099945229 0.352704927828935
"44" 0.00614122841044908 0.00707117683678172 0.0153426720302834 7.10385982576094 0.0156029475608873 0.100566098573861 1.69670534321551 0.0356830769834247 0.223173490050115
"45" 0.0069683463430811 0.00578700844502055 0.0771810735789333 10.33869349051 0.0233442092345125 0.176934892682625 1.25909336688031 0.0300285249974572 0.340389219635988
"46" 0.00667093341675717 0.0361799636001068 0.0168580985490648 10.058102163241 0.0219104045514125 0.153093658213754 1.03910726108938 0.045841618905592 0.245801760543544
"47" 0.00608659379609715 0.0051069544183332 0.0181737679388346 7.0246415929536 0.0157901964652196 0.0982345858326077 1.58161004097341 0.0338542074109478 0.231722736226295
"48" 0.00573775240688757 0.034062009089029 0.0449831057806323 13.4181664002821 0.0264497238973857 0.157571347671269 1.32383331342897 0.0488161184362542 0.322308085284531
"49" 0.0132062704672136 0.0512426528902027 0.0382174821639583 16.1261023285311 0.0268262794582862 0.110237618694101 1.31979945489084 0.0567662341984634 0.227075066148363
"50" 0.00838624464044072 0.00585519069844456 0.0368316987699243 7.60532606122453 0.00520900625809129 0.179093597056455 1.54893103569445 0.0729158025087084 0.204349817928934
"51" 0.0103143410563276 0.00831682176813136 0.0353287613489163 10.6581600919701 0.026302520648757 0.174892652711785 1.21938268003458 0.0520250140130499 0.290904250430986
"52" 0.0103448494554548 0.0329881859535561 0.00203818753266811 11.0416833546243 0.00749629815541988 0.156221116297949 1.55379571979984 0.0870159779418743 0.296102430289578
"53" 0.00557897861093862 0.00561251826094636 0.0207033815660418 7.0303077204841 0.0140453905899721 0.104324933683103 1.61566126753938 0.0318768183904508 0.20540366070287
"54" 0.0151630250468572 0.0615464638876445 0.0243793066234507 12.1963079926421 0.0105269377332538 0.0952542079070961 1.17033934343023 0.0842469440137386 0.267469032932155
"55" 0.00996524223119118 0.0470982731101019 0.00826732169096088 12.9758592953025 0.013539771193462 0.142745287515127 2.71447473902126 0.0801207171200694 0.282386216315108
"56" 0.00488288306565656 0.00557454281277397 0.013509983069873 7.07308440666805 0.00617736714857469 0.0834306834572916 1.20203540449234 0.0247356816268637 0.342600046155251
"57" 0.0114769918808293 0.0123207214085977 0.00956125231118306 12.3228361174975 0.0217823390793875 0.100049989565463 1.25819430771983 0.0566419564105124 0.422570580895232
"58" 0.00878107863059426 0.00934710613042039 0.0370605440010888 16.5637755428194 0.00210277083887343 0.150983960791307 1.3372999422701 0.0962862124028338 0.37473776955035
"59" 0.00895755047473964 0.0254247318435381 0.0521934977110637 11.1327351614922 0.0150986742336735 0.13717133687862 1.02027647060028 0.0117165026320061 0.348258036159176
"60" 0.0116299251763726 0.00942257047091055 0.0135426051396064 11.88328625216 0.0238609047673629 0.0971744090065563 1.25325530404125 0.0601876639278197 0.424990253936514
"61" 0.000490246610153709 0.0068207717613546 0.0236871763815487 17.6443410122133 0.0137744443788818 0.170991197420621 1.9049891424897 0.0489555089771686 0.406293677304176
