"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 0.00186238956247664 0.178963372353121 0.00547052766511055 14.2267750043707 0.0246981454066688 0.0847294122630174 0.0423676519299607 0.605868223202783
"2" 0.00363518142023966 0.186541659299634 0.0145124387400289 15.4769767647005 0.0268566573914273 0.158516399892715 0.0776842802775657 0.602591153152329
"3" 0.00148737430118418 0.19990884413082 0.0265453609912485 14.1373466133839 0.00276944226026189 0.152274122712007 0.035688969060729 0.552316456364049
"4" 0.00252696633960665 0.129327325536415 0.0704291238376595 15.5052052325701 0.00653256292379972 0.179464796528777 0.069273132928302 0.594384457833687
"5" 0.00392602284997471 0.115865635811268 0.0498272496248445 11.4980251388598 0.0209940480196665 0.0767297818908496 0.0962188599768284 0.625184914787237
"6" 0.00156806009772754 0.22869030395102 0.0272112763302271 16.7516145360154 0.011272339820156 0.155799492759209 0.0687615582051221 0.682841109084489
"7" 0.00110125917554201 0.218509395398381 0.0468812659504658 7.82169726459646 0.0271948734288254 0.091493838912266 0.0440627051979551 0.67370791436429
"8" 0.00214032083531661 0.111565719683693 0.0357353043847292 8.95545697565025 0.00899790074068732 0.128890880054479 0.0491823362233364 0.620665766496103
"9" 0.00215454313537117 0.203079981729386 0.0216015431856664 7.69655431324379 0.00832718845874828 0.142667510932688 0.0717963716185019 0.590502300335082
"10" 0.00195693987700547 0.127197672706437 0.0470369830605762 9.35089881422286 0.0197276330304925 0.173472142072571 0.0595996886227801 0.625432703024921
"11" 0.000516041673158865 0.15521823220819 0.0178675732834308 9.56426739499235 0.0182625433197672 0.119239287487132 0.0274408410994602 0.585616231374613
"12" 0.00181389739768311 0.0150906880507926 0.00700627912649232 7.66748242746244 0.0182321972110394 0.0958805066114866 0.0658291264420645 0.530030050330357
"13" 0.00307608160126362 0.209114969753703 0.0404710192470761 15.1183077553142 0.00597200641347715 0.147376719773692 0.0766590602681843 0.59527958910087
"14" 0.00260157218134574 0.130868599648013 0.0200805105189573 11.8056432582805 0.01745817211038 0.0825745278362067 0.095237151273729 0.520605849057839
"15" 0.00149484552502014 0.205846412309741 0.073600729633023 15.0344358903605 0.0260949123060535 0.157348772392475 0.0471622894363235 0.644371296072971
"16" 0.000874193691826112 0.204329172033874 0.0276349856814353 10.4553878648387 0.0152779144570629 0.114912012799731 0.0307645474469288 0.553086084146152
"17" 0.00299273462548216 0.208629870297361 0.0338166154639652 8.97973893542258 0.0137463401776421 0.0771528288219123 0.0923006146854125 0.649807117290626
"18" 0.00167240584770975 0.0328117111130372 0.0645656147058158 12.2444110088202 0.0154639946808872 0.0909566200873878 0.0698055704804082 0.662252981678384
"19" 0.00149270518730969 0.219103179462837 0.070476938985511 15.3377015954108 0.0258624504723119 0.152555677559606 0.0491697385783903 0.636985154290792
"20" 0.000946449475692192 0.122378263145339 0.0118574675764232 11.9493152266919 0.00504860752819591 0.100694438106588 0.0234919869685452 0.65663269282549
"21" 0.000941018486549912 0.215511333803606 0.0198504011740049 16.8521329981488 0.0192683623882107 0.124797593785554 0.0370825368602075 0.658137346912954
"22" 0.00210043449487444 0.0855036741816225 0.0767831697939951 11.1165944381197 0.0167569557979581 0.105652016724302 0.0591768678476188 0.551021519546383
"23" 0.00196262859381445 0.0813685822040244 0.074360352159613 11.567262259132 0.00967573045000762 0.13656910253529 0.0700380420734266 0.5823241536578
"24" 0.0025563946970977 0.132770308010171 0.0391830692550979 17.2695191871324 0.00608309279638856 0.096480166375685 0.0979197801974658 0.643711705616712
"25" 0.00318146488997495 0.201193562112458 0.0360847373696124 8.56396382649022 0.0143282843783506 0.0791452403404121 0.092074809328409 0.643903395672411
