"V1" "V2" "V3" "V4" "V5"
"1" 0.000136707872579159 0.000639871774050778 0.101010166983545 0.0494185900441483 0.452988828198695
"2" 0.000105810443686675 0.00126075687317598 0.0849714646858974 0.0155262969226595 0.550725009320093
"3" 0.000119859226249175 0.00160726311451905 0.0773365133149288 0.0811356752373589 0.691878606325008
"4" 0.00013770302720878 0.00011033929300247 0.0714447859729176 0.0596785263891911 0.6977668846181
"5" 0.000119216196922314 0.00114453502410816 0.085021155953008 0.0158252776471281 0.541182869184903
"6" 0.000129112224596359 0.00100124102259572 0.0972962489115158 0.0519123712453925 0.424464532554192
"7" 9.26007995832295e-05 0.000990250532429902 0.0762210987402953 0.0182385996486003 0.531273427969624
"8" 0.000100176503652889 0.0010749647836114 0.082905923995917 0.0129203871716663 0.499239478963654
"9" 9.37086933861046e-05 0.000165628326286309 0.096966019959736 0.0694467012129752 0.49198829206963
"10" 0.000103409168478463 0.0010012238930457 0.0836804334042976 0.0131644667426461 0.501828790119376
"11" 0.000124812646358816 0.000847787044964236 0.0955891316506162 0.0557009854332171 0.410935109863477
"12" 8.17003793210438e-05 0.00321306038593454 0.0798725168889026 0.0735720161811035 0.508353168260014
"13" 0.00013162794903849 0.00198484699919847 0.112297747380086 0.0304367296479578 0.30802623462427
"14" 7.37138594943585e-05 0.00236895032501707 0.0891935538055927 0.0196707509859099 0.64451427637362
"15" 9.70057223339046e-05 0.000819701648501037 0.102931348260943 0.0562670547803564 0.454433582365234
"16" 0.000142254318749858 0.00204772881794692 0.104064329321851 0.0271099200533929 0.302309086534024
"17" 8.68159539006477e-05 0.000241817793162688 0.0976374664257373 0.0167150083479624 0.309312670847846
"18" 0.000102369824146101 0.00323993987165996 0.11950855671786 0.0856502804881235 0.414906756326524
"19" 0.000103220003883744 0.00124322748589186 0.0764283203476996 0.0685746441861987 0.489595579302942
"20" 0.000101375773838005 0.00164638773858888 0.0790163096607033 0.0813141408753701 0.672008291741841
"21" 0.000107971509579719 0.00129990635246839 0.123771885304675 0.0454987403503625 0.224251816498436
"22" 0.00011242867550062 5.4258168382359e-05 0.065906433004447 0.0584591519550487 0.702570018822804
"23" 0.00013868965350189 0.00217250941142163 0.105155231714536 0.0745236930254478 0.335777679983775
"24" 9.29028776391641e-05 0.00310028082101206 0.0825165537904467 0.0767012463821733 0.486633692820422
"25" 0.000253130703066506 0.000589953658810728 0.0976218723004155 0.0575752790007787 0.392286897238493
"26" 9.82126621242001e-05 0.000719087656865042 0.0904628944260325 0.0306191693345443 0.465782575844715
"27" 0.000122515000288915 0.00190142296843417 0.112260452248347 0.0277532382262686 0.321680449199915
"28" 9.44215993143054e-05 0.0010299520061854 0.0753060611949444 0.0133755817563915 0.554556747098643
"29" 8.01649377895494e-05 0.000996199821834109 0.0794849373184095 0.0156107536999315 0.556666648654291
"30" 9.78395824294263e-05 0.00148641204272156 0.0895261828512902 0.0142611005877101 0.575100407748797
"31" 7.36438193051977e-05 0.00189437200862999 0.0814235994566486 0.0811544135372389 0.705944832422838
"32" 8.13745291029103e-05 0.00103581787365355 0.079762896621665 0.0164881763604444 0.547112235696002
"33" 0.000172434792059421 0.00116306112012604 0.0930310240756514 0.0437946389077503 0.394426524714201
"34" 7.84255525066789e-05 0.000618059332983798 0.0909448862761029 0.0315424291097893 0.443027989204714
"35" 0.000112524247914418 0.00239755896172594 0.0900234281115609 0.0170894454634641 0.635685158224667
"36" 8.28516675506169e-05 0.00105882872357451 0.0769996932787835 0.0123332216538568 0.568638960553959
"37" 0.000110982276509927 0.000423591161728333 0.080965539356679 0.0626170122494445 0.6855630243981
"38" 0.000101258402911121 0.000852666468152389 0.101178649646826 0.0591475062800274 0.405522716835328
"39" 8.10528455674677e-05 0.000586175310787722 0.0992271932416271 0.0542979261389392 0.429648379282034
"40" 0.000107812767175053 0.00112611503758622 0.0849058025939172 0.0158803209588062 0.568716626151934
"41" 9.27491825338024e-05 0.00017684929091787 0.0974546558017743 0.0691053596167659 0.491578414297951
"42" 7.52357835565157e-05 0.00319808254284937 0.0818920017704372 0.0765188044331533 0.493474589210564
"43" 0.000114099933638243 0.000709773345048944 0.0703837679213929 0.0754726012224796 0.859956602289503
"44" 0.000112949228435896 0.00248922541837572 0.0886702085816158 0.0202148077521084 0.657776000458331
"45" 0.000112795579123619 0.000885616916342446 0.097119383678539 0.0592132665790351 0.4084280588723
"46" 8.0434398008895e-05 0.00100619797823991 0.0786551218026438 0.0134929886376705 0.519223456349483
"47" 7.31194109525181e-05 0.000502161581801394 0.113038609204103 0.0917918031464889 0.337292875315301
"48" 0.00017325865305403 0.000998051401231361 0.0800084075350791 0.0121093099970459 0.538787598877723
"49" 9.34781538951911e-05 0.000690107778696135 0.0938941104827565 0.060307674726244 0.419254741526099
"50" 9.48122642179612e-05 0.00231794318015257 0.0933420559877134 0.0289270248742819 0.454841589124058
"51" 7.27608562036151e-05 0.000954850543944348 0.0794253082888522 0.0162210894679039 0.574887875121342
"52" 9.01304538399837e-05 0.00100483515316207 0.0763911930047064 0.046842399321205 0.477697625537031
"53" 9.90136838235972e-05 0.00103533329178133 0.0797380798099526 0.0164907084022381 0.57637028816051
"54" 7.45743973237876e-05 0.00117435791998866 0.07862298532759 0.0173797541793188 0.56666699304489
"55" 9.6919896145539e-05 0.00162224389651066 0.081052699916684 0.0806678345804643 0.67785039549756
"56" 0.000123113158014945 0.00062993142271652 0.0936296472147549 0.0586984419089724 0.386970070538853
"57" 8.83546195844924e-05 0.00165763051737941 0.0829080757478944 0.0535983124664413 0.623830129385135
"58" 0.000117221176140898 0.00315079364253485 0.0778695006912538 0.0228681068622522 0.707327508710348
"59" 0.000207968299293476 0.00062084139636558 0.102345849459168 0.0525120650700462 0.442048574311144
"60" 8.22474115414393e-05 0.0030537646358606 0.081661815127291 0.0731098840985986 0.513364832330523
"61" 9.85863724497447e-05 0.00110596623143193 0.0790115740413122 0.0186012926901451 0.579244069087038
"62" 0.000149808638259808 0.00140633889497459 0.0872375522405794 0.0136366964328172 0.600862276019147
"63" 7.80644996632095e-05 0.00200310075330784 0.107936670418776 0.0326949668301433 0.278144934156512
"64" 8.34369971091676e-05 0.00226951065160113 0.0875199157444455 0.0229477612346042 0.621245730361114
"65" 7.3772165699954e-05 0.00094751767151206 0.0963836885681688 0.0500397734817934 0.428304150197495
"66" 0.000120704398429729 0.00109116974090873 0.0833670125318532 0.0155871719733736 0.530523893435436
"67" 0.000103069613355501 0.0010678851343338 0.0762700138247258 0.0136311719133879 0.572076470480556
"68" 8.11981533563388e-05 0.00158254021717211 0.0794700071060283 0.0530382936188616 0.638998818741282
"69" 0.000170064262481437 0.00104037321691727 0.094371481896812 0.049198895919412 0.382546213954066
"70" 0.000153128849421166 0.000238722483766653 0.0985852856741283 0.0744705663066 0.487659535247125
"71" 7.44747249496819e-05 0.000923601659965588 0.0936292203331992 0.0497945975491139 0.413228717360711
"72" 0.000176538529098882 0.00197763686434099 0.109551214100455 0.0235935226854175 0.322527634877077
"73" 8.520782846087e-05 0.000953636761949012 0.0980903329170256 0.0456186890835187 0.441875549146665
"74" 9.67618374818176e-05 0.0010229549413893 0.0802082114229392 0.0170604663495877 0.57737190538113
"75" 8.60941810411997e-05 0.00318343020094904 0.0807036847375392 0.0713331637714358 0.515858859362015
"76" 0.00014275012534618 0.00237377635408843 0.103514324724326 0.0762120194146194 0.36225210496464
"77" 8.14127224360758e-05 0.00213191230259041 0.107319476348344 0.0281054629463619 0.323801675053052
"78" 0.000146457645037249 0.00232586054064944 0.101660714039791 0.0778925614696999 0.365689934132495
"79" 9.33479582705534e-05 0.001058087771744 0.0954192133828915 0.0478951840594693 0.390034958951891
