"V1" "V2" "V3" "V4" "V5"
"1" 9.13511395979677e-05 0.000970822798952 0.091790021652666 0.0447184351196999 0.425122761822059
"2" 7.94180557122111e-05 0.000558649502591377 0.0908556897544578 0.0284005741530321 0.430303089346952
"3" 8.89560643647049e-05 0.00109468188834376 0.0824495370938568 0.0183298950895716 0.541371326597666
"4" 0.000158870247226627 0.00113748719196321 0.0934205724617711 0.0491403458133891 0.426386692163476
"5" 0.000125559805394046 0.00236494801868793 0.106192668575503 0.0642865088918939 0.347662833581853
"6" 0.000127154236023513 0.00108296671152319 0.0784928822795901 0.0192729886139503 0.568619602165698
"7" 7.72447129209559e-05 0.00313936756126907 0.082027176942685 0.0727603393231105 0.529259984581225
"8" 9.34478869140314e-05 0.00122506594218452 0.0820861132411402 0.014390338981912 0.508954481766069
"9" 0.000149488994594531 0.000946354744751461 0.0936789908192448 0.0448868738967615 0.417578975900133
"10" 8.0530675508626e-05 0.000600503777666452 0.107014688326208 0.0541436583506482 0.438263174475465
"11" 0.000118319394078212 0.00106162800405106 0.0829562887513172 0.0120294873597152 0.536503544991179
"12" 0.000131625965263841 0.00101809876146274 0.0812869247578424 0.0161688450297071 0.551905678253709
"13" 8.5289205329762e-05 0.000992311401276622 0.0813547864580376 0.0209531801329184 0.543754265595613
"14" 0.000104776048464612 0.000873887849304424 0.0921633093942394 0.0456768928548709 0.40206061782114
"15" 0.000127435009631046 0.000751449221303694 0.0692976096949054 0.0801871101394062 0.859533472348154
"16" 0.00011661848988379 0.000620859640749933 0.0973191752027113 0.058941674906566 0.40882108229241
"17" 8.65624250369445e-05 0.000986257712097515 0.0791605286294401 0.0128656521128907 0.528121173191464
"18" 8.55855951779495e-05 0.000972470369852964 0.0972951649099465 0.0440303994197931 0.44184599101491
"19" 0.000105687680660211 0.00207118187245069 0.108950315333253 0.0281303532904289 0.318149202727242
"20" 0.000105486396352372 0.00118011317861553 0.0953253688515118 0.0477908091279513 0.438643784855239
"21" 0.000148109072139559 0.00108910167447542 0.0922919006670482 0.0501266219102448 0.425821987268733
"22" 8.90421375285968e-05 0.00240304249352037 0.0868562360225213 0.0198953636106468 0.624868379748556
"23" 8.53005968959067e-05 0.000961885878879196 0.0825985432796733 0.0171373202103553 0.535477600497307
