"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 0.000910202426115378 0.121040744656112 0.0106820605301051 11.7049912512772 0.00435890349496827 0.100706492508922 0.0319962377620793 0.647193066737341
"2" 0.00311290119812996 0.106660122614904 0.0350805132648218 11.802792760393 0.025842688411188 0.0747894883186544 0.0863755611052697 0.559900414659725
"3" 0.00123924440794043 0.209475367804579 0.00188937762702308 13.5191693356991 0.0284444417636051 0.139135767738464 0.0383018382332429 0.620890404660985
"4" 0.0023132563028855 0.225346543575154 0.0276228481543536 17.3773887807123 0.00270671927075916 0.123366810377459 0.0983332396920136 0.670083296851878
"5" 0.00136544099090784 0.255159525436973 0.0644147131479497 13.0697709213904 0.0231755882160703 0.0824365821498392 0.027260178677813 0.360558854569819
"6" 0.00304558097267523 0.105117030295566 0.00823708748383288 10.3560535412575 0.0218837272579283 0.091635015151925 0.094485830973383 0.65079317872087
"7" 0.000858189739085309 0.128530683846222 0.0145414228012538 11.625736214485 0.00400692351742124 0.0945849511371891 0.0280548008391862 0.642107813539429
"8" 0.00212807733778737 0.0807191349388864 0.0759280478242571 11.2531593660668 0.0111089939651178 0.145181808695739 0.0691572299309229 0.558601447019189
"9" 0.00296086914901709 0.11303369297766 0.00416043781554896 10.7914728939837 0.0233363222863912 0.0921024063704583 0.0919474175166322 0.637205344592818
"10" 0.00106597409509003 0.0739407774482284 0.0231789409937479 8.42074250570004 0.00794444107975427 0.173199097372357 0.026867095040631 0.564317963309388
"11" 0.00204911050873687 0.0895550237070495 0.0115521032350287 11.9432965530023 0.00328059184656653 0.0980241559575142 0.0539595213946451 0.605538877815888
"12" 0.00266090192623203 0.199542028803686 0.0186044993099849 17.0180936035477 0.0187742391057078 0.131009044752558 0.0975934608394489 0.613289343537472
"13" 0.000723514873973656 0.163309732776659 0.0769594279130401 8.15866041598292 0.0218338789579127 0.174609687982581 0.0295119712226647 0.521321485544381
"14" 0.00158615773555736 0.258224345699139 0.0375078826862948 7.89026862784904 0.019308397400537 0.108779876089244 0.0156403224813864 0.508735363481046
"15" 0.00206589586597603 0.078800268990785 0.0773067126212439 8.08505288290844 0.00279686232715379 0.164841091034601 0.0627932248027411 0.585377416562466
"16" 0.0013177733096857 0.201675458700031 0.00128849992182222 13.07862926957 0.0278436098007922 0.136028655759442 0.0391578240193134 0.630971865703032
"17" 0.00193954566711505 0.231810786147835 0.0677988363907111 8.03547717307312 0.0278249205721528 0.108057070640667 0.0496165955036924 0.5431348544981
"18" 0.00182076422989704 0.223763335188894 0.0155447731004983 10.0380399601241 0.0210369117946093 0.0911468978055218 0.0637018574275145 0.599906064114709
"19" 0.00205027984969672 0.0394042857563041 0.00440064517058142 7.45233205747583 0.00751082597382518 0.162817649324839 0.0884674298036346 0.69040528507263
"20" 0.00130262373844715 0.0147625800706882 0.0617678751912422 7.40262920284638 0.00904890081701887 0.166199905102532 0.0627521229120328 0.731416182989051
"21" 0.00183136362533128 0.16724176581185 0.0492596162323615 11.6386959350526 0.019550179181646 0.126088882341867 0.0436292908183144 0.589850422287071
"22" 0.00197972721942865 0.152701689578675 0.075748132535974 10.7284292986976 0.0289810012945356 0.114902216578936 0.084788313485416 0.682543947010265
"23" 0.00191269386534104 0.0791579870817545 0.0695763964677905 11.4768085231204 0.0171837616764933 0.102832519009428 0.0616706402165395 0.57601726671075
"24" 0.00265577591678062 0.186020182306891 0.00374619187276284 14.2496354504754 0.00389032727327608 0.144074955090751 0.0854497026344328 0.593316449154956
"25" 0.00114782682902593 0.161485428062605 0.0390335363380529 7.40313578251662 0.0163785300839831 0.108003233038993 0.0398427092683448 0.658041969123043
"26" 0.00185183609982349 0.172924968456831 0.0483421095275844 11.6306726181676 0.020205522863879 0.125424862537113 0.0419952826481713 0.587081905457998
"27" 0.00105319425042429 0.133930994143442 0.00695999309096907 13.0303285558053 0.0182712250816432 0.129763312917375 0.0311985398356866 0.658457494986245
"28" 0.0031708751012027 0.252468701441704 0.0572369825227179 8.1900283035558 0.023551402705874 0.111241332462362 0.0795067142125387 0.524486698997953
"29" 0.00119307425194573 0.200716261142158 0.0625805174901061 14.0248249315321 0.0275124906726504 0.171821863956987 0.0253616015782689 0.435290330138691
"30" 0.0023941232208104 0.164540699482063 0.0699288450308166 15.3718253776296 0.00512135305475524 0.120735576615322 0.0750600587512202 0.628620592896115
"31" 0.000481520033486152 0.0299458948326159 0.0713034137788143 12.3284073814363 0.0177536230362057 0.161442825050321 0.0100286254398409 0.576433163274362
"32" 0.00186589138134828 0.114033799262116 0.012953247265319 14.2951704681281 0.0158014934834945 0.155961811044027 0.0688608299470977 0.568675221460764
"33" 0.00171235358547586 0.0478572328897038 0.0568057292685937 8.92657046195797 0.0145231449003611 0.12204372016247 0.0405008627248714 0.691650009186687
"34" 0.00209563123461948 0.0603921385576954 0.012415201870016 12.6789878943793 0.016377799558044 0.0931525506917538 0.0865999042527619 0.726008332620436
"35" 0.00187200452585253 0.124928062900392 0.0423362253989862 17.5382395402485 0.00277421758866287 0.117273564659262 0.0682116564538123 0.61840419993899
"36" 0.00119187820304603 0.189754351785624 0.0121590874922299 8.11250264427797 0.01581862256646 0.178445757552886 0.0387060850442374 0.515935501895235
"37" 0.00183983063849025 0.225089564687568 0.0734906964390056 15.3571765787744 0.0265776224737707 0.153027341981828 0.0507962570093443 0.637519345025844
"38" 0.00296979518983182 0.161649305555144 0.0432259179684624 13.0396616001459 0.0237407864480059 0.107288636658049 0.0929583772320286 0.585753563571567
